capacity,soc,current,final_voltage,timestamp_str,timestamp_num,currents,temperature,timestamp_num_norm,final_voltage_norm,capacity_norm,soc_norm,current_norm
647.6,64.76,45.94,3.84,2020-07-29T17:12:30,61950,50mA,5C,0.37047003946896306,0.6896551724137931,0.6285638998682477,0.6285834738617201,0.0008259992059643933
646.75,64.67,45.94,3.84,2020-07-29T17:15:00,62100,50mA,5C,0.3713670613562971,0.6896551724137931,0.6276679841897234,0.6276349072512648,0.0008259992059643933
646.23,64.62,45.94,3.84,2020-07-29T17:16:30,62190,50mA,5C,0.37190527448869753,0.6896551724137931,0.6271198945981555,0.6271079258010118,0.0008259992059643933
646.06,64.6,45.94,3.84,2020-07-29T17:17:00,62220,50mA,5C,0.37208467886616436,0.6896551724137931,0.6269407114624506,0.6268971332209106,0.0008259992059643933
645.72,64.57,45.94,3.84,2020-07-29T17:18:00,62280,50mA,5C,0.37244348762109797,0.6896551724137931,0.6265823451910408,0.6265809443507587,0.0008259992059643933
645.55,64.55,45.94,3.84,2020-07-29T17:18:30,62310,50mA,5C,0.3726228919985648,0.6896551724137931,0.626403162055336,0.6263701517706577,0.0008259992059643933
645.38,64.53,45.94,3.84,2020-07-29T17:19:00,62340,50mA,5C,0.37280229637603157,0.6896551724137931,0.6262239789196311,0.6261593591905565,0.0008259992059643933
645.04,64.5,45.94,3.84,2020-07-29T17:20:00,62400,50mA,5C,0.3731611051309652,0.6896551724137931,0.6258656126482213,0.6258431703204047,0.0008259992059643933
644.87,64.48,45.94,3.84,2020-07-29T17:20:30,62430,50mA,5C,0.373340509508432,0.6896551724137931,0.6256864295125165,0.6256323777403036,0.0008259992059643933
644.53,64.45,45.94,3.84,2020-07-29T17:21:30,62490,50mA,5C,0.3736993182633656,0.6896551724137931,0.6253280632411067,0.6253161888701518,0.0008259992059643933
644.36,64.43,45.94,3.84,2020-07-29T17:22:00,62520,50mA,5C,0.37387872264083244,0.6896551724137931,0.6251488801054018,0.6251053962900507,0.0008259992059643933
