capacity,soc,current,final_voltage,timestamp_str,timestamp_num,currents,temperature,timestamp_num_norm,final_voltage_norm,capacity_norm,soc_norm,current_norm
1149.15,95.76,76.31,3.34,2020-08-04T02:29:00,8940,100mA,35C,0.05276203966005665,0.536082474226804,0.9472176377168127,0.947191431062399,0.4731802320863427
1110.24,92.52,76.31,3.36,2020-08-04T04:23:00,15780,100mA,35C,0.09313031161473087,0.5463917525773196,0.9068290100582319,0.9068377132893262,0.4731802320863427
1109.04,92.42,76.31,3.34,2020-08-04T04:26:30,15990,100mA,35C,0.09436968838526912,0.536082474226804,0.905583408588422,0.9055922281728734,0.4731802320863427
1108.7,92.39,76.31,3.34,2020-08-04T04:27:30,16050,100mA,35C,0.09472379603399433,0.536082474226804,0.9052304881719762,0.9052185826379375,0.4731802320863427
1105.97,92.16,76.31,3.34,2020-08-04T04:35:30,16530,100mA,35C,0.09755665722379603,0.536082474226804,0.9023967448281589,0.902353966870096,0.4731802320863427
1095.56,91.3,76.31,3.34,2020-08-04T05:06:00,18360,100mA,35C,0.10835694050991501,0.536082474226804,0.8915911520775595,0.8916427948686014,0.4731802320863427
1090.44,90.87,76.31,3.34,2020-08-04T05:21:00,19260,100mA,35C,0.1136685552407932,0.536082474226804,0.8862765858063713,0.8862872088678542,0.4731802320863427
937.88,78.16,76.31,3.34,2020-08-04T12:48:00,46080,100mA,35C,0.27195467422096314,0.536082474226804,0.7279191189445604,0.7279860505666957,0.4731802320863427
934.97,77.91,76.31,3.34,2020-08-04T12:56:30,46590,100mA,35C,0.27496458923512745,0.536082474226804,0.7248985353802718,0.7248723377755636,0.4731802320863427
933.78,77.81,76.31,3.34,2020-08-04T13:00:00,46800,100mA,35C,0.2762039660056657,0.536082474226804,0.7236633139227104,0.7236268526591108,0.4731802320863427
933.1,77.76,76.31,3.34,2020-08-04T13:02:00,46920,100mA,35C,0.2769121813031161,0.536082474226804,0.7229574730898183,0.7230041101008844,0.4731802320863427
922.86,76.9,76.31,3.32,2020-08-04T13:32:00,48720,100mA,35C,0.2875354107648725,0.5257731958762886,0.7123283405474419,0.7122929380993898,0.4731802320863427
918.93,76.58,76.31,3.32,2020-08-04T13:43:30,49410,100mA,35C,0.29160764872521244,0.5257731958762886,0.708248995733815,0.7083073857267406,0.4731802320863427
917.74,76.48,76.31,3.32,2020-08-04T13:47:00,49620,100mA,35C,0.2928470254957507,0.5257731958762886,0.7070137742762537,0.7070619006102877,0.4731802320863427
917.57,76.46,76.31,3.32,2020-08-04T13:47:30,49650,100mA,35C,0.2930240793201133,0.5257731958762886,0.7068373140680306,0.706812803586997,0.4731802320863427
917.4,76.45,76.31,3.32,2020-08-04T13:48:00,49680,100mA,35C,0.2932011331444759,0.5257731958762886,0.7066608538598076,0.7066882550753519,0.4731802320863427
917.23,76.44,76.31,3.32,2020-08-04T13:48:30,49710,100mA,35C,0.2933781869688385,0.5257731958762886,0.7064843936515846,0.7065637065637066,0.4731802320863427
917.06,76.42,76.31,3.32,2020-08-04T13:49:00,49740,100mA,35C,0.2935552407932011,0.5257731958762886,0.7063079334433614,0.706314609540416,0.4731802320863427
916.54,76.38,76.31,3.32,2020-08-04T13:50:30,49830,100mA,35C,0.2940864022662889,0.5257731958762886,0.7057681728064439,0.7058164154938348,0.4731802320863427
915.52,76.29,76.31,3.32,2020-08-04T13:53:30,50010,100mA,35C,0.29514872521246455,0.5257731958762886,0.7047094115571056,0.7046954788890274,0.4731802320863427
915.35,76.28,76.31,3.32,2020-08-04T13:54:00,50040,100mA,35C,0.29532577903682716,0.5257731958762886,0.7045329513488826,0.704570930377382,0.4731802320863427
