capacity,soc,current,final_voltage,timestamp_str,timestamp_num,currents,temperature,timestamp_num_norm,final_voltage_norm,capacity_norm,soc_norm,current_norm
1075.94,97.81,29.36,3.72,2020-06-17T01:10:30,4230,30mA,45C,0.020556932497448607,0.6274509803921566,0.9775658060365325,0.9794230949920135,0.12511807067945832
1075.77,97.8,29.36,3.72,2020-06-17T01:11:00,4260,30mA,45C,0.02070272634494824,0.6274509803921566,0.9774072934441055,0.9793291365216573,0.12511807067945832
1075.26,97.75,29.36,3.72,2020-06-17T01:12:30,4350,30mA,45C,0.02114010788744715,0.6274509803921566,0.9769317556668252,0.9788593441698769,0.12511807067945832
1074.91,97.72,29.36,3.72,2020-06-17T01:13:30,4410,30mA,45C,0.02143169558244642,0.6274509803921566,0.9766054062118289,0.9785774687588086,0.12511807067945832
1074.74,97.7,29.36,3.72,2020-06-17T01:14:00,4440,30mA,45C,0.021577489429946056,0.6274509803921566,0.9764468936194018,0.9783895518180964,0.12511807067945832
1074.57,97.69,29.36,3.72,2020-06-17T01:14:30,4470,30mA,45C,0.02172328327744569,0.6274509803921566,0.976288381026975,0.9782955933477402,0.12511807067945832
1073.89,97.63,29.36,3.72,2020-06-17T01:16:30,4590,30mA,45C,0.022306458667444233,0.6274509803921566,0.9756543306572679,0.9777318425256035,0.12511807067945832
1052.39,95.67,29.36,3.72,2020-06-17T02:19:30,8370,30mA,45C,0.040676483452398306,0.6274509803921566,0.9556071498503454,0.9593159823358075,0.12511807067945832
1051.88,95.62,29.36,3.72,2020-06-17T02:21:00,8460,30mA,45C,0.04111386499489721,0.6274509803921566,0.9551316120730651,0.958846189984027,0.12511807067945832
1051.53,95.59,29.36,3.72,2020-06-17T02:22:00,8520,30mA,45C,0.04140545268989648,0.6274509803921566,0.9548052626180685,0.9585643145729588,0.12511807067945832
1047.1,95.19,29.36,3.72,2020-06-17T02:35:00,9300,30mA,45C,0.045196092724887005,0.6274509803921566,0.9506746109448282,0.9548059757587145,0.12511807067945832
1046.41,95.13,29.36,3.72,2020-06-17T02:37:00,9420,30mA,45C,0.04577926811488555,0.6274509803921566,0.9500312363049782,0.954242224936578,0.12511807067945832
1046.24,95.11,29.36,3.72,2020-06-17T02:37:30,9450,30mA,45C,0.04592506196238519,0.6274509803921566,0.9498727237125514,0.9540543079958658,0.12511807067945832
1046.07,95.1,29.36,3.72,2020-06-17T02:38:00,9480,30mA,45C,0.04607085580988482,0.6274509803921566,0.9497142111201244,0.9539603495255096,0.12511807067945832
1045.73,95.07,29.36,3.72,2020-06-17T02:39:00,9540,30mA,45C,0.04636244350488409,0.6274509803921566,0.9493971859352709,0.9536784741144413,0.12511807067945832
1044.88,94.99,29.36,3.72,2020-06-17T02:41:30,9690,30mA,45C,0.04709141274238227,0.6274509803921566,0.9486046229731369,0.9529268063515924,0.12511807067945832
1044.71,94.97,29.36,3.72,2020-06-17T02:42:00,9720,30mA,45C,0.047237206589881904,0.6274509803921566,0.9484461103807099,0.9527388894108804,0.12511807067945832
1044.54,94.96,29.36,3.72,2020-06-17T02:42:30,9750,30mA,45C,0.04738300043738154,0.6274509803921566,0.9482875977882831,0.9526449309405242,0.12511807067945832
1044.37,94.94,29.36,3.72,2020-06-17T02:43:00,9780,30mA,45C,0.04752879428488117,0.6274509803921566,0.9481290851958561,0.952457013999812,0.12511807067945832
1044.2,94.93,29.36,3.72,2020-06-17T02:43:30,9810,30mA,45C,0.04767458813238081,0.6274509803921566,0.9479705726034294,0.952363055529456,0.12511807067945832
1043.85,94.89,29.36,3.72,2020-06-17T02:44:30,9870,30mA,45C,0.04796617582738008,0.6274509803921566,0.9476442231484329,0.9519872216480315,0.12511807067945832
1043.68,94.88,29.36,3.72,2020-06-17T02:45:00,9900,30mA,45C,0.04811196967487972,0.6274509803921566,0.9474857105560063,0.9518932631776753,0.12511807067945832
1043.51,94.86,29.36,3.72,2020-06-17T02:45:30,9930,30mA,45C,0.04825776352237936,0.6274509803921566,0.9473271979635793,0.9517053462369632,0.12511807067945832
1043.34,94.85,29.36,3.72,2020-06-17T02:46:00,9960,30mA,45C,0.04840355736987899,0.6274509803921566,0.9471686853711524,0.951611387766607,0.12511807067945832
1043.0,94.82,29.36,3.72,2020-06-17T02:47:00,10020,30mA,45C,0.04869514506487826,0.6274509803921566,0.9468516601862988,0.9513295123555388,0.12511807067945832
