capacity,soc,current,final_voltage,timestamp_str,timestamp_num,currents,temperature,timestamp_num_norm,final_voltage_norm,capacity_norm,soc_norm,current_norm
1020.47,85.04,44.73,3.72,2020-08-20T08:45:00,31500,50mA,15C,0.18590651558073654,0.731958762886598,0.8136476401042154,0.8136754265786525,0.21691146636371011
1019.96,85.0,44.73,3.72,2020-08-20T08:46:30,31590,50mA,15C,0.18643767705382436,0.731958762886598,0.8131182594795463,0.8131772325320712,0.21691146636371011
1019.62,84.97,44.73,3.68,2020-08-20T08:47:30,31650,50mA,15C,0.18679178470254956,0.7113402061855671,0.8127653390631002,0.8128035869971355,0.21691146636371011
1018.59,84.88,44.73,3.7,2020-08-20T08:50:30,31830,50mA,15C,0.1878541076487252,0.7216494845360826,0.8116961978015134,0.8116826503923278,0.21691146636371011
1018.42,84.87,44.73,3.7,2020-08-20T08:51:00,31860,50mA,15C,0.1880311614730878,0.7216494845360826,0.8115197375932903,0.8115581018806826,0.21691146636371011
1017.23,84.77,44.73,3.7,2020-08-20T08:54:30,32070,50mA,15C,0.18927053824362605,0.7216494845360826,0.810284516135729,0.8103126167642296,0.21691146636371011
1017.06,84.75,44.73,3.7,2020-08-20T08:55:00,32100,50mA,15C,0.18944759206798867,0.7216494845360826,0.810108055927506,0.8100635197409392,0.21691146636371011
1016.89,84.74,44.73,3.7,2020-08-20T08:55:30,32130,50mA,15C,0.18962464589235126,0.7216494845360826,0.809931595719283,0.8099389712292937,0.21691146636371011
1016.72,84.73,44.73,3.72,2020-08-20T08:56:00,32160,50mA,15C,0.18980169971671387,0.731958762886598,0.8097551355110599,0.8098144227176487,0.21691146636371011
1015.18,84.6,44.73,3.7,2020-08-20T09:00:30,32430,50mA,15C,0.19139518413597734,0.7216494845360826,0.808156613624804,0.8081952920662598,0.21691146636371011
1015.01,84.58,44.73,3.7,2020-08-20T09:01:00,32460,50mA,15C,0.19157223796033993,0.7216494845360826,0.8079801534165811,0.8079461950429692,0.21691146636371011
1014.5,84.54,44.73,3.72,2020-08-20T09:02:30,32550,50mA,15C,0.19210339943342775,0.731958762886598,0.807450772791912,0.8074480009963882,0.21691146636371011
1013.99,84.5,44.73,3.72,2020-08-20T09:04:00,32640,50mA,15C,0.19263456090651557,0.731958762886598,0.8069213921672427,0.8069498069498069,0.21691146636371011
1012.79,84.4,44.73,3.7,2020-08-20T09:07:30,32850,50mA,15C,0.1938739376770538,0.7216494845360826,0.805675790697433,0.8057043218333542,0.21691146636371011
1012.62,84.39,44.73,3.7,2020-08-20T09:08:00,32880,50mA,15C,0.19405099150141641,0.7216494845360826,0.80549933048921,0.8055797733217089,0.21691146636371011
1009.04,84.09,44.73,3.72,2020-08-20T09:18:30,33510,50mA,15C,0.19776912181303113,0.731958762886598,0.8017832861042775,0.8018433179723503,0.21691146636371011
