capacity,soc,current,final_voltage,timestamp_str,timestamp_num,currents,temperature,timestamp_num_norm,final_voltage_norm,capacity_norm,soc_norm,current_norm
891.63,89.16,82.91,3.9,2020-07-01T05:17:30,19050,100mA,15C,0.11392177969142447,0.7155172413793105,0.8857760210803689,0.8857504215851602,0.0010891827847328466
879.01,87.9,82.91,3.88,2020-07-01T05:54:30,21270,100mA,15C,0.12719770362396843,0.7068965517241381,0.8724743083003952,0.8724704890387859,0.0010891827847328466
875.08,87.51,82.91,3.9,2020-07-01T06:06:00,21960,100mA,15C,0.13132400430570507,0.7155172413793105,0.8683320158102767,0.8683600337268129,0.0010891827847328466
707.84,70.78,82.91,3.74,2020-07-01T14:16:00,51360,100mA,15C,0.30714029422317907,0.6465517241379313,0.6920579710144927,0.6920320404721754,0.0010891827847328466
706.99,70.7,82.91,3.74,2020-07-01T14:18:30,51510,100mA,15C,0.3080373161105131,0.6465517241379313,0.6911620553359684,0.6911888701517707,0.0010891827847328466
706.65,70.66,82.91,3.74,2020-07-01T14:19:30,51570,100mA,15C,0.3083961248654467,0.6465517241379313,0.6908036890645586,0.6907672849915683,0.0010891827847328466
705.96,70.59,82.91,3.74,2020-07-01T14:21:30,51690,100mA,15C,0.30911374237531397,0.6465517241379313,0.6900764163372859,0.6900295109612142,0.0010891827847328466
705.45,70.54,82.91,3.74,2020-07-01T14:23:00,51780,100mA,15C,0.3096519555077144,0.6465517241379313,0.6895388669301713,0.6895025295109612,0.0010891827847328466
704.77,70.47,82.91,3.74,2020-07-01T14:25:00,51900,100mA,15C,0.3103695730175816,0.6465517241379313,0.6888221343873517,0.6887647554806071,0.0010891827847328466
704.09,70.41,82.91,3.74,2020-07-01T14:27:00,52020,100mA,15C,0.3110871905274489,0.6465517241379313,0.6881054018445323,0.6881323777403036,0.0010891827847328466
