capacity,soc,current,final_voltage,timestamp_str,timestamp_num,currents,temperature,timestamp_num_norm,final_voltage_norm,capacity_norm,soc_norm,current_norm
1090.61,99.15,40.82,4.46,2020-06-29T00:27:30,1650,50mA,5C,0.008018661612479954,0.9901960784313721,0.9912445103359534,0.9920135300197312,0.1253117843496934
1013.82,92.16,40.82,4.36,2020-06-29T04:12:30,15150,50mA,5C,0.07362589298731594,0.9411764705882351,0.9196434399097411,0.9263365592408155,0.1253117843496934
933.78,84.89,40.82,4.32,2020-06-29T08:07:00,29220,50mA,5C,0.14200320746464498,0.9215686274509802,0.8450119816871333,0.8580287512919289,0.1253117843496934
933.44,84.85,40.82,4.3,2020-06-29T08:08:00,29280,50mA,5C,0.14229479515964424,0.9117647058823524,0.8446949565022798,0.8576529174105044,0.1253117843496934
933.27,84.84,40.82,4.32,2020-06-29T08:08:30,29310,50mA,5C,0.1424405890071439,0.9215686274509802,0.8445364439098529,0.8575589589401484,0.1253117843496934
933.1,84.82,40.82,4.3,2020-06-29T08:09:00,29340,50mA,5C,0.14258638285464353,0.9117647058823524,0.8443779313174261,0.8573710419994361,0.1253117843496934
930.71,84.61,40.82,4.3,2020-06-29T08:16:00,29760,50mA,5C,0.14462749671963843,0.9117647058823524,0.8421494307533077,0.855397914121958,0.1253117843496934
927.81,84.34,40.82,4.3,2020-06-29T08:24:30,30270,50mA,5C,0.14710599212713224,0.9117647058823524,0.8394453924119089,0.8528610354223433,0.1253117843496934
926.96,84.26,40.82,4.3,2020-06-29T08:27:00,30420,50mA,5C,0.1478349613646304,0.9117647058823524,0.8386528294497748,0.8521093676594945,0.1253117843496934
924.57,84.05,40.82,4.3,2020-06-29T08:34:00,30840,50mA,5C,0.14987607522962532,0.9117647058823524,0.8364243288856564,0.8501362397820162,0.1253117843496934
924.4,84.03,40.82,4.3,2020-06-29T08:34:30,30870,50mA,5C,0.15002186907712495,0.9117647058823524,0.8362658162932296,0.8499483228413041,0.1253117843496934
924.23,84.02,40.82,4.3,2020-06-29T08:35:00,30900,50mA,5C,0.15016766292462458,0.9117647058823524,0.8361073037008028,0.849854364370948,0.1253117843496934
923.37,83.94,40.82,4.3,2020-06-29T08:37:30,31050,50mA,5C,0.15089663216212276,0.9117647058823524,0.8353054164685259,0.8491026966080991,0.1253117843496934
922.18,83.83,40.82,4.3,2020-06-29T08:41:00,31260,50mA,5C,0.1519171890946202,0.9117647058823524,0.834195828321538,0.848069153434182,0.1253117843496934
921.32,83.75,40.82,4.3,2020-06-29T08:43:30,31410,50mA,5C,0.1526461583321184,0.9117647058823524,0.8333939410892612,0.8473174856713332,0.1253117843496934
918.94,83.54,40.82,4.3,2020-06-29T08:50:30,31830,50mA,5C,0.15468727219711328,0.9117647058823524,0.8311747647952856,0.8453443577938551,0.1253117843496934
713.13,64.82,40.82,4.18,2020-06-29T18:53:30,68010,50mA,5C,0.3305146522816737,0.8529411764705879,0.6392719609872537,0.6694541012872309,0.1253117843496934
