capacity,soc,current,final_voltage,timestamp_str,timestamp_num,currents,temperature,timestamp_num_norm,final_voltage_norm,capacity_norm,soc_norm,current_norm
261.02,26.1,34.64,3.44,2020-07-28T12:05:00,129900,50mA,45C,0.7768209544312882,0.517241379310345,0.2211014492753623,0.22112141652613831,0.0007455562944122288
260.68,26.07,34.64,3.44,2020-07-28T12:06:00,129960,50mA,45C,0.7771797631862217,0.517241379310345,0.22074308300395257,0.22080522765598654,0.0007455562944122288
260.51,26.05,34.64,3.44,2020-07-28T12:06:30,129990,50mA,45C,0.7773591675636886,0.517241379310345,0.22056389986824765,0.22059443507588533,0.0007455562944122288
260.0,26.0,34.64,3.44,2020-07-28T12:08:00,130080,50mA,45C,0.777897380696089,0.517241379310345,0.22002635046113306,0.2200674536256324,0.0007455562944122288
259.83,25.98,34.64,3.44,2020-07-28T12:08:30,130110,50mA,45C,0.7780767850735558,0.517241379310345,0.21984716732542814,0.2198566610455312,0.0007455562944122288
258.97,25.9,34.64,3.44,2020-07-28T12:11:00,130260,50mA,45C,0.7789738069608898,0.517241379310345,0.2189407114624506,0.2190134907251265,0.0007455562944122288
257.78,25.78,34.64,3.44,2020-07-28T12:14:30,130470,50mA,45C,0.7802296376031576,0.517241379310345,0.21768642951251643,0.21774873524451943,0.0007455562944122288
257.1,25.71,34.64,3.44,2020-07-28T12:16:30,130590,50mA,45C,0.7809472551130248,0.517241379310345,0.21696969696969698,0.2170109612141653,0.0007455562944122288
256.75,25.67,34.64,3.44,2020-07-28T12:17:30,130650,50mA,45C,0.7813060638679584,0.517241379310345,0.21660079051383396,0.21658937605396295,0.0007455562944122288
255.9,25.59,34.64,3.44,2020-07-28T12:20:00,130800,50mA,45C,0.7822030857552924,0.517241379310345,0.2157048748353096,0.21574620573355818,0.0007455562944122288
253.85,25.38,34.64,3.42,2020-07-28T12:26:00,131160,50mA,45C,0.7843559382848941,0.5086206896551724,0.21354413702239788,0.21353288364249579,0.0007455562944122288
253.51,25.35,34.64,3.42,2020-07-28T12:27:00,131220,50mA,45C,0.7847147470398278,0.5086206896551724,0.2131857707509881,0.21321669477234406,0.0007455562944122288
253.34,25.33,34.64,3.42,2020-07-28T12:27:30,131250,50mA,45C,0.7848941514172946,0.5086206896551724,0.21300658761528324,0.21300590219224286,0.0007455562944122288
253.17,25.32,34.64,3.42,2020-07-28T12:28:00,131280,50mA,45C,0.7850735557947615,0.5086206896551724,0.21282740447957837,0.21290050590219228,0.0007455562944122288
252.66,25.26,34.64,3.42,2020-07-28T12:29:30,131370,50mA,45C,0.7856117689271618,0.5086206896551724,0.21228985507246373,0.21226812816188873,0.0007455562944122288
251.63,25.16,34.64,3.42,2020-07-28T12:32:30,131550,50mA,45C,0.7866881951919626,0.5086206896551724,0.21120421607378126,0.2112141652613828,0.0007455562944122288
