capacity,soc,current,final_voltage,timestamp_str,timestamp_num,currents,temperature,timestamp_num_norm,final_voltage_norm,capacity_norm,soc_norm,current_norm
551.68,45.97,42.99,3.62,2020-08-21T07:38:30,113910,50mA,15C,0.6722733711048158,0.6804123711340206,0.32704304591079414,0.3270643915805206,0.202791528037004
550.49,45.87,42.99,3.62,2020-08-21T07:42:00,114120,50mA,15C,0.6735127478753541,0.6804123711340206,0.32580782445323286,0.32581890646406775,0.202791528037004
550.15,45.84,42.99,3.62,2020-08-21T07:43:00,114180,50mA,15C,0.6738668555240793,0.6804123711340206,0.3254549040367868,0.32544526092913195,0.202791528037004
549.47,45.78,42.99,3.62,2020-08-21T07:45:00,114300,50mA,15C,0.6745750708215297,0.6804123711340206,0.32474906320389463,0.32469796985926025,0.202791528037004
549.12,45.76,42.99,3.62,2020-08-21T07:46:00,114360,50mA,15C,0.6749291784702549,0.6804123711340206,0.32438576277520004,0.32444887283596957,0.202791528037004
548.95,45.74,42.99,3.62,2020-08-21T07:46:30,114390,50mA,15C,0.6751062322946175,0.6804123711340206,0.3242093025669771,0.3241997758126791,0.202791528037004
548.44,45.7,42.99,3.62,2020-08-21T07:48:00,114480,50mA,15C,0.6756373937677054,0.6804123711340206,0.323679921942308,0.323701581766098,0.202791528037004
548.27,45.68,42.99,3.62,2020-08-21T07:48:30,114510,50mA,15C,0.675814447592068,0.6804123711340206,0.32350346173408484,0.3234524847428073,0.202791528037004
546.22,45.51,42.99,3.62,2020-08-21T07:54:30,114870,50mA,15C,0.6779390934844192,0.6804123711340206,0.32137555922315986,0.3213351600448374,0.202791528037004
545.2,45.43,42.99,3.62,2020-08-21T07:57:30,115050,50mA,15C,0.6790014164305949,0.6804123711340206,0.3203167979738216,0.32033877195167515,0.202791528037004
544.18,45.34,42.99,3.62,2020-08-21T08:00:30,115230,50mA,15C,0.6800637393767704,0.6804123711340206,0.3192580367244833,0.31921783534686765,0.202791528037004
544.0,45.33,42.99,3.62,2020-08-21T08:01:00,115260,50mA,15C,0.6802407932011331,0.6804123711340206,0.31907119650401183,0.3190932868352223,0.202791528037004
543.49,45.29,42.99,3.62,2020-08-21T08:02:30,115350,50mA,15C,0.6807719546742209,0.6804123711340206,0.3185418158793427,0.3185950927886412,0.202791528037004
543.32,45.27,42.99,3.62,2020-08-21T08:03:00,115380,50mA,15C,0.6809490084985835,0.6804123711340206,0.3183653556711198,0.3183459957653506,0.202791528037004
537.01,44.75,42.99,3.62,2020-08-21T08:21:30,116490,50mA,15C,0.6875,0.6804123711340206,0.3118155679423702,0.31186947315979574,0.202791528037004
533.94,44.49,42.99,3.62,2020-08-21T08:30:30,117030,50mA,15C,0.6906869688385269,0.6804123711340206,0.308628904182107,0.30863121185701836,0.202791528037004
532.57,44.38,42.99,3.6,2020-08-21T08:34:30,117270,50mA,15C,0.6921033994334277,0.6701030927835052,0.30720684250407415,0.3072611782289202,0.202791528037004
532.06,44.33,42.99,3.62,2020-08-21T08:36:00,117360,50mA,15C,0.6926345609065155,0.6804123711340206,0.3066774618794049,0.3066384356706937,0.202791528037004
531.72,44.3,42.99,3.62,2020-08-21T08:37:00,117420,50mA,15C,0.6929886685552408,0.6804123711340206,0.30632454146295895,0.3062647901357578,0.202791528037004
525.57,43.79,42.99,3.6,2020-08-21T08:55:00,118500,50mA,15C,0.6993626062322946,0.6701030927835052,0.2999408339301841,0.2999128160418483,0.202791528037004
524.89,43.74,42.99,3.6,2020-08-21T08:57:00,118620,50mA,15C,0.700070821529745,0.6701030927835052,0.29923499309729185,0.2992900734836219,0.202791528037004
523.87,43.65,42.99,3.6,2020-08-21T09:00:00,118800,50mA,15C,0.7011331444759207,0.6701030927835052,0.2981762318479536,0.2981691368788143,0.202791528037004
523.53,43.62,42.99,3.6,2020-08-21T09:01:00,118860,50mA,15C,0.7014872521246458,0.6701030927835052,0.2978233114315074,0.2977954913438784,0.202791528037004
523.19,43.59,42.99,3.6,2020-08-21T09:02:00,118920,50mA,15C,0.701841359773371,0.6701030927835052,0.29747039101506145,0.2974218458089426,0.202791528037004
522.84,43.56,42.99,3.6,2020-08-21T09:03:00,118980,50mA,15C,0.7021954674220963,0.6701030927835052,0.29710709058636686,0.2970482002740068,0.202791528037004
519.09,43.25,42.99,3.6,2020-08-21T09:14:00,119640,50mA,15C,0.7060906515580736,0.6701030927835052,0.2932145859932115,0.29318719641300284,0.202791528037004
