capacity,soc,current,final_voltage,timestamp_str,timestamp_num,currents,temperature,timestamp_num_norm,final_voltage_norm,capacity_norm,soc_norm,current_norm
569.43,47.45,78.29,3.46,2020-08-01T06:47:30,110850,100mA,15C,0.65421388101983,0.597938144329897,0.3454675676517298,0.3454975713040229,0.48924774811328414
569.26,47.43,78.29,3.46,2020-08-01T06:48:00,110880,100mA,15C,0.6543909348441926,0.597938144329897,0.3452911074435068,0.34524847428073235,0.48924774811328414
568.92,47.41,78.29,3.44,2020-08-01T06:49:00,110940,100mA,15C,0.6547450424929178,0.5876288659793814,0.3449381870270607,0.3449993772574418,0.48924774811328414
568.75,47.39,78.29,3.44,2020-08-01T06:49:30,110970,100mA,15C,0.6549220963172804,0.5876288659793814,0.34476172681883765,0.3447502802341512,0.48924774811328414
568.41,47.36,78.29,3.46,2020-08-01T06:50:30,111030,100mA,15C,0.6552762039660056,0.597938144329897,0.34440880640239147,0.3443766346992153,0.48924774811328414
564.48,47.04,78.29,3.44,2020-08-01T07:02:00,111720,100mA,15C,0.6593484419263456,0.5876288659793814,0.34032946158876465,0.34039108232656623,0.48924774811328414
563.97,46.99,78.29,3.46,2020-08-01T07:03:30,111810,100mA,15C,0.6598796033994334,0.597938144329897,0.33980008096409553,0.33976833976833976,0.48924774811328414
563.8,46.98,78.29,3.44,2020-08-01T07:04:00,111840,100mA,15C,0.660056657223796,0.5876288659793814,0.3396236207558725,0.3396437912566944,0.48924774811328414
563.63,46.96,78.29,3.44,2020-08-01T07:04:30,111870,100mA,15C,0.6602337110481586,0.5876288659793814,0.33944716054764945,0.33939469423340396,0.48924774811328414
561.75,46.81,78.29,3.44,2020-08-01T07:10:00,112200,100mA,15C,0.6621813031161473,0.5876288659793814,0.3374957182449475,0.33752646655872465,0.48924774811328414
561.58,46.79,78.29,3.44,2020-08-01T07:10:30,112230,100mA,15C,0.6623583569405098,0.5876288659793814,0.33731925803672447,0.3372773695354341,0.48924774811328414
561.24,46.77,78.29,3.44,2020-08-01T07:11:30,112290,100mA,15C,0.662712464589235,0.5876288659793814,0.3369663376202784,0.3370282725121435,0.48924774811328414
560.05,46.67,78.29,3.44,2020-08-01T07:15:00,112500,100mA,15C,0.6639518413597734,0.5876288659793814,0.335731116162717,0.3357827873956907,0.48924774811328414
559.53,46.62,78.29,3.46,2020-08-01T07:16:30,112590,100mA,15C,0.6644830028328611,0.597938144329897,0.3351913555257995,0.3351600448374642,0.48924774811328414
557.32,46.44,78.29,3.44,2020-08-01T07:23:00,112980,100mA,15C,0.666784702549575,0.5876288659793814,0.3328973728189,0.332918171627849,0.48924774811328414
555.78,46.31,78.29,3.44,2020-08-01T07:27:30,113250,100mA,15C,0.6683781869688384,0.5876288659793814,0.3312988509326441,0.33129904097646035,0.48924774811328414
555.44,46.28,78.29,3.44,2020-08-01T07:28:30,113310,100mA,15C,0.6687322946175637,0.5876288659793814,0.33094593051619803,0.33092539544152444,0.48924774811328414
