capacity,soc,current,final_voltage,timestamp_str,timestamp_num,currents,temperature,timestamp_num_norm,final_voltage_norm,capacity_norm,soc_norm,current_norm
882.25,80.2,44.97,3.34,2020-06-25T10:38:00,38280,50mA,35C,0.1860329494095349,0.44117647058823506,0.796964017641519,0.8139622286949169,0.1253819337154417
881.9,80.17,44.97,3.34,2020-06-25T10:39:00,38340,50mA,35C,0.18632453710453417,0.44117647058823506,0.7966376681865226,0.8136803532838485,0.1253819337154417
881.22,80.11,44.97,3.34,2020-06-25T10:41:00,38460,50mA,35C,0.18690771249453272,0.44117647058823506,0.7960036178168154,0.8131166024617118,0.1253819337154417
880.88,80.07,44.97,3.34,2020-06-25T10:42:00,38520,50mA,35C,0.187199300189532,0.44117647058823506,0.7956865926319617,0.8127407685802874,0.1253819337154417
880.71,80.06,44.97,3.34,2020-06-25T10:42:30,38550,50mA,35C,0.18734509403703162,0.44117647058823506,0.7955280800395349,0.8126468101099313,0.1253819337154417
880.54,80.04,44.97,3.34,2020-06-25T10:43:00,38580,50mA,35C,0.18749088788453128,0.44117647058823506,0.795369567447108,0.8124588931692192,0.1253819337154417
880.37,80.03,44.97,3.32,2020-06-25T10:43:30,38610,50mA,35C,0.1876366817320309,0.43137254901960764,0.7952110548546812,0.8123649346988631,0.1253819337154417
879.69,79.97,44.97,3.34,2020-06-25T10:45:30,38730,50mA,35C,0.18821985712202943,0.44117647058823506,0.7945770044849739,0.8118011838767264,0.1253819337154417
879.51,79.95,44.97,3.34,2020-06-25T10:46:00,38760,50mA,35C,0.1883656509695291,0.44117647058823506,0.7944091676224043,0.8116132669360142,0.1253819337154417
879.0,79.9,44.97,3.32,2020-06-25T10:47:30,38850,50mA,35C,0.18880303251202799,0.43137254901960764,0.7939336298451238,0.8111434745842337,0.1253819337154417
555.44,50.48,44.97,3.34,2020-06-26T02:35:30,95730,50mA,35C,0.46522816737133693,0.44117647058823506,0.4922375451061568,0.5347176547965798,0.1253819337154417
554.42,50.39,44.97,3.32,2020-06-26T02:38:30,95910,50mA,35C,0.4661029304563347,0.43137254901960764,0.49128646955159583,0.533872028563375,0.1253819337154417
553.91,50.35,44.97,3.34,2020-06-26T02:40:00,96000,50mA,35C,0.4665403119988336,0.44117647058823506,0.49081093177431534,0.5334961946819505,0.1253819337154417
553.56,50.31,44.97,3.34,2020-06-26T02:41:00,96060,50mA,35C,0.4668318996938329,0.44117647058823506,0.4904845823193189,0.5331203608005262,0.1253819337154417
552.71,50.24,44.97,3.34,2020-06-26T02:43:30,96210,50mA,35C,0.4675608689313311,0.44117647058823506,0.48969201935718476,0.5324626515080334,0.1253819337154417
552.03,50.17,44.97,3.34,2020-06-26T02:45:30,96330,50mA,35C,0.4681440443213296,0.44117647058823506,0.48905796898747744,0.5318049422155408,0.1253819337154417
