capacity,soc,current,final_voltage,timestamp_str,timestamp_num,currents,temperature,timestamp_num_norm,final_voltage_norm,capacity_norm,soc_norm,current_norm
945.04,78.75,30.12,3.28,2020-08-14T12:27:00,44820,30mA,35C,0.2645184135977337,0.5051546391752577,0.7353512077144251,0.7353344127537677,0.09835267386188432
907.84,75.65,30.12,3.28,2020-08-14T14:16:00,51360,30mA,35C,0.30311614730878184,0.5051546391752577,0.6967375621503233,0.6967243741437291,0.09835267386188432
906.99,75.58,30.12,3.26,2020-08-14T14:18:30,51510,30mA,35C,0.30400141643059486,0.4948453608247423,0.6958552611092081,0.695852534562212,0.09835267386188432
901.7,75.14,30.12,3.28,2020-08-14T14:34:00,52440,30mA,35C,0.3094900849858357,0.5051546391752577,0.6903642346297969,0.6903724000498195,0.09835267386188432
882.24,73.52,30.12,3.26,2020-08-14T15:31:00,55860,30mA,35C,0.3296742209631728,0.4948453608247423,0.6701647307943823,0.6701955411632831,0.09835267386188432
880.54,73.38,30.12,3.26,2020-08-14T15:36:00,56160,30mA,35C,0.33144475920679883,0.4948453608247423,0.6684001287121518,0.6684518620002491,0.09835267386188432
880.36,73.36,30.12,3.26,2020-08-14T15:36:30,56190,30mA,35C,0.33162181303116145,0.4948453608247423,0.6682132884916805,0.6682027649769585,0.09835267386188432
880.19,73.35,30.12,3.28,2020-08-14T15:37:00,56220,30mA,35C,0.33179886685552407,0.5051546391752577,0.6680368282834575,0.6680782164653132,0.09835267386188432
880.02,73.34,30.12,3.26,2020-08-14T15:37:30,56250,30mA,35C,0.3319759206798867,0.4948453608247423,0.6678603680752343,0.6679536679536681,0.09835267386188432
867.39,72.28,30.12,3.28,2020-08-14T16:14:30,58470,30mA,35C,0.3450779036827195,0.5051546391752577,0.6547504126054868,0.6547515257192676,0.09835267386188432
862.45,71.87,30.12,3.28,2020-08-14T16:29:00,59340,30mA,35C,0.3502124645892351,0.5051546391752577,0.6496226865547702,0.6496450367418111,0.09835267386188432
822.51,68.54,30.12,3.26,2020-08-14T18:26:00,66360,30mA,35C,0.39164305949008493,0.4948453608247423,0.6081649176346028,0.6081703823639308,0.09835267386188432
778.48,64.87,30.12,3.26,2020-08-14T20:35:00,74100,30mA,35C,0.4373229461756374,0.4948453608247423,0.562461723704834,0.562461078590111,0.09835267386188432
709.71,59.14,30.12,3.32,2020-08-14T23:56:30,86190,30mA,35C,0.5086756373937676,0.5257731958762886,0.4910783794724878,0.49109478141736207,0.09835267386188432
709.54,59.13,30.12,3.32,2020-08-14T23:57:00,86220,30mA,35C,0.5088526912181303,0.5257731958762886,0.49090191926426474,0.49097023290571684,0.09835267386188432
708.0,59.0,30.12,3.32,2020-08-15T00:01:30,86490,30mA,35C,0.5104461756373937,0.5257731958762886,0.4893033973780089,0.4893511022543281,0.09835267386188432
707.83,58.98,30.12,3.32,2020-08-15T00:02:00,86520,30mA,35C,0.5106232294617563,0.5257731958762886,0.48912693716978595,0.4891020052310374,0.09835267386188432
705.79,58.81,30.12,3.32,2020-08-15T00:08:00,86880,30mA,35C,0.5127478753541076,0.5257731958762886,0.48700941467110925,0.48698468053306765,0.09835267386188432
684.11,57.01,30.12,3.34,2020-08-15T01:11:30,90690,30mA,35C,0.5352337110481586,0.536082474226804,0.46450554811654676,0.4645659484369161,0.09835267386188432
683.94,56.99,30.12,3.34,2020-08-15T01:12:00,90720,30mA,35C,0.5354107648725213,0.536082474226804,0.46432908790832383,0.46431685141362566,0.09835267386188432
