capacity,soc,current,final_voltage,timestamp_str,timestamp_num,currents,temperature,timestamp_num_norm,final_voltage_norm,capacity_norm,soc_norm,current_norm
226.37,22.64,-70.09,2.66,2020-07-10T15:12:00,141120,100mA,5C,0.8439181916038752,0.18103448275862077,0.18457971014492752,0.1846543001686341,0.0
