capacity,soc,current,final_voltage,timestamp_str,timestamp_num,currents,temperature,timestamp_num_norm,final_voltage_norm,capacity_norm,soc_norm,current_norm
993.69,99.37,51.64,3.84,2020-07-25T00:18:30,1110,50mA,35C,0.006637961966271977,0.6896551724137931,0.9933491436100131,0.9933600337268128,0.0008665766038269896
992.66,99.27,51.64,3.84,2020-07-25T00:21:30,1290,50mA,35C,0.007714388231072838,0.6896551724137931,0.9922635046113307,0.9923060708263068,0.0008665766038269896
992.32,99.23,51.64,3.84,2020-07-25T00:22:30,1350,50mA,35C,0.008073196986006458,0.6896551724137931,0.991905138339921,0.9918844856661045,0.0008665766038269896
991.3,99.13,51.64,3.84,2020-07-25T00:25:30,1530,50mA,35C,0.00914962325080732,0.6896551724137931,0.9908300395256916,0.9908305227655986,0.0008665766038269896
990.44,99.04,51.64,3.84,2020-07-25T00:28:00,1680,50mA,35C,0.010046645138141371,0.6896551724137931,0.9899235836627142,0.9898819561551434,0.0008665766038269896
989.76,98.98,51.64,3.84,2020-07-25T00:30:00,1800,50mA,35C,0.010764262648008612,0.6896551724137931,0.9892068511198945,0.98924957841484,0.0008665766038269896
989.59,98.96,51.64,3.84,2020-07-25T00:30:30,1830,50mA,35C,0.010943667025475421,0.6896551724137931,0.9890276679841897,0.9890387858347386,0.0008665766038269896
989.42,98.94,51.64,3.84,2020-07-25T00:31:00,1860,50mA,35C,0.011123071402942232,0.6896551724137931,0.9888484848484848,0.9888279932546374,0.0008665766038269896
989.25,98.92,51.64,3.84,2020-07-25T00:31:30,1890,50mA,35C,0.011302475780409042,0.6896551724137931,0.98866930171278,0.9886172006745363,0.0008665766038269896
989.08,98.91,51.64,3.84,2020-07-25T00:32:00,1920,50mA,35C,0.011481880157875853,0.6896551724137931,0.988490118577075,0.9885118043844857,0.0008665766038269896
988.91,98.89,51.64,3.84,2020-07-25T00:32:30,1950,50mA,35C,0.011661284535342662,0.6896551724137931,0.98831093544137,0.9883010118043846,0.0008665766038269896
988.05,98.81,51.64,3.84,2020-07-25T00:35:00,2100,50mA,35C,0.012558306422676713,0.6896551724137931,0.9874044795783926,0.9874578414839797,0.0008665766038269896
987.88,98.79,51.64,3.84,2020-07-25T00:35:30,2130,50mA,35C,0.012737710800143524,0.6896551724137931,0.9872252964426876,0.9872470489038786,0.0008665766038269896
987.71,98.77,51.64,3.84,2020-07-25T00:36:00,2160,50mA,35C,0.012917115177610334,0.6896551724137931,0.9870461133069829,0.9870362563237775,0.0008665766038269896
987.37,98.74,51.64,3.84,2020-07-25T00:37:00,2220,50mA,35C,0.013275923932543954,0.6896551724137931,0.9866877470355732,0.9867200674536255,0.0008665766038269896
987.03,98.7,51.64,3.84,2020-07-25T00:38:00,2280,50mA,35C,0.013634732687477575,0.6896551724137931,0.9863293807641632,0.9862984822934234,0.0008665766038269896
986.86,98.69,51.64,3.84,2020-07-25T00:38:30,2310,50mA,35C,0.013814137064944386,0.6896551724137931,0.9861501976284585,0.9861930860033726,0.0008665766038269896
985.67,98.57,51.64,3.84,2020-07-25T00:42:00,2520,50mA,35C,0.015069967707212056,0.6896551724137931,0.9848959156785243,0.9849283305227655,0.0008665766038269896
985.32,98.53,51.64,3.84,2020-07-25T00:43:00,2580,50mA,35C,0.015428776462145676,0.6896551724137931,0.9845270092226613,0.9845067453625632,0.0008665766038269896
984.47,98.45,51.64,3.84,2020-07-25T00:45:30,2730,50mA,35C,0.01632579834947973,0.6896551724137931,0.9836310935441369,0.9836635750421586,0.0008665766038269896
