capacity,soc,current,final_voltage,timestamp_str,timestamp_num,currents,temperature,timestamp_num_norm,final_voltage_norm,capacity_norm,soc_norm,current_norm
288.67,26.24,-7372.56,2.58,2020-06-16T15:42:00,142920,30mA,35C,0.6945618894882636,0.06862745098039214,0.243493990507893,0.3069623226533872,0.0
