capacity,soc,current,final_voltage,timestamp_str,timestamp_num,currents,temperature,timestamp_num_norm,final_voltage_norm,capacity_norm,soc_norm,current_norm
1009.21,91.74,44.27,3.3,2020-06-25T04:26:00,15960,50mA,35C,0.07756232686980609,0.4215686274509802,0.9153449513739312,0.9223903034858592,0.12537010129230344
973.89,88.53,44.27,3.28,2020-06-25T06:09:30,22170,50mA,35C,0.10774165330223064,0.4117647058823526,0.8824116292297219,0.8922296345015502,0.12537010129230344
943.34,85.75,44.27,3.3,2020-06-25T07:39:00,27540,50mA,35C,0.13383875200466538,0.4215686274509802,0.8539259839436067,0.8661091797425537,0.12537010129230344
810.4,73.67,44.27,3.28,2020-06-25T14:08:30,50910,50mA,35C,0.24741215920688145,0.4117647058823526,0.7299691366658274,0.7526073475523818,0.12537010129230344
803.23,73.01,44.27,3.28,2020-06-25T14:29:30,52170,50mA,35C,0.25353550080186615,0.4117647058823526,0.7232836349734725,0.746406088508879,0.12537010129230344
801.7,72.87,44.27,3.28,2020-06-25T14:34:00,52440,50mA,35C,0.2548476454293629,0.4117647058823526,0.721857021641631,0.7450906699238936,0.12537010129230344
800.67,72.78,44.27,3.28,2020-06-25T14:37:00,52620,50mA,35C,0.2557224085143607,0.4117647058823526,0.7208966218169272,0.7442450436906887,0.12537010129230344
800.16,72.73,44.27,3.28,2020-06-25T14:38:30,52710,50mA,35C,0.25615979005685957,0.4117647058823526,0.7204210840396468,0.7437752513389082,0.12537010129230344
799.31,72.66,44.27,3.28,2020-06-25T14:41:00,52860,50mA,35C,0.2568887592943578,0.4117647058823526,0.7196285210775125,0.7431175420464153,0.12537010129230344
518.58,47.13,44.27,3.28,2020-06-26T04:23:30,102210,50mA,35C,0.49671963843125816,0.4117647058823526,0.45786828535996343,0.5032415672272855,0.12537010129230344
518.41,47.12,44.27,3.28,2020-06-26T04:24:00,102240,50mA,35C,0.4968654322787578,0.4117647058823526,0.45770977276753655,0.5031476087569294,0.12537010129230344
518.24,47.1,44.27,3.28,2020-06-26T04:24:30,102270,50mA,35C,0.4970112261262575,0.4117647058823526,0.4575512601751098,0.5029596918162172,0.12537010129230344
