capacity,soc,current,final_voltage,timestamp_str,timestamp_num,currents,temperature,timestamp_num_norm,final_voltage_norm,capacity_norm,soc_norm,current_norm
983.45,98.34,47.39,4.08,2020-07-29T00:48:30,2910,50mA,5C,0.01740222461428059,0.7931034482758623,0.9825559947299077,0.9825042158516021,0.0008363215264732993
979.69,97.97,47.39,4.08,2020-07-29T00:59:30,3570,50mA,5C,0.021349120918550412,0.7931034482758623,0.978592885375494,0.9786045531197302,0.0008363215264732993
979.01,97.9,47.39,4.08,2020-07-29T01:01:30,3690,50mA,5C,0.022066738428417654,0.7931034482758623,0.9778761528326746,0.9778667790893761,0.0008363215264732993
976.96,97.7,47.39,4.08,2020-07-29T01:07:30,4050,50mA,5C,0.024219590958019375,0.7931034482758623,0.9757154150197628,0.9757588532883642,0.0008363215264732993
976.79,97.68,47.39,4.08,2020-07-29T01:08:00,4080,50mA,5C,0.024398995335486187,0.7931034482758623,0.9755362318840578,0.975548060708263,0.0008363215264732993
976.62,97.66,47.39,4.08,2020-07-29T01:08:30,4110,50mA,5C,0.024578399712952996,0.7931034482758623,0.975357048748353,0.9753372681281619,0.0008363215264732993
976.45,97.64,47.39,4.08,2020-07-29T01:09:00,4140,50mA,5C,0.024757804090419805,0.7931034482758623,0.9751778656126483,0.9751264755480608,0.0008363215264732993
976.11,97.61,47.39,4.08,2020-07-29T01:10:00,4200,50mA,5C,0.025116612845353426,0.7931034482758623,0.9748194993412383,0.974810286677909,0.0008363215264732993
824.91,82.49,47.39,3.96,2020-07-29T08:33:00,30780,50mA,5C,0.18406889128094725,0.7413793103448278,0.8154519104084321,0.8154510961214165,0.0008363215264732993
822.69,82.27,47.39,3.94,2020-07-29T08:39:30,31170,50mA,5C,0.18640114818801579,0.7327586206896552,0.8131119894598156,0.8131323777403036,0.0008363215264732993
822.52,82.25,47.39,3.94,2020-07-29T08:40:00,31200,50mA,5C,0.1865805525654826,0.7327586206896552,0.8129328063241107,0.8129215851602024,0.0008363215264732993
