capacity,soc,current,final_voltage,timestamp_str,timestamp_num,currents,temperature,timestamp_num_norm,final_voltage_norm,capacity_norm,soc_norm,current_norm
918.94,83.54,47.45,3.72,2020-06-27T08:50:30,31830,50mA,45C,0.15468727219711328,0.6274509803921566,0.8311747647952856,0.8453443577938551,0.12542385430027445
918.08,83.46,47.45,3.72,2020-06-27T08:53:00,31980,50mA,45C,0.15541624143461144,0.6274509803921566,0.8303728775630087,0.8445926900310061,0.12542385430027445
917.91,83.44,47.45,3.72,2020-06-27T08:53:30,32010,50mA,45C,0.1555620352821111,0.6274509803921566,0.8302143649705819,0.844404773090294,0.12542385430027445
917.74,83.43,47.45,3.72,2020-06-27T08:54:00,32040,50mA,45C,0.15570782912961073,0.6274509803921566,0.830055852378155,0.844310814619938,0.12542385430027445
917.23,83.38,47.45,3.72,2020-06-27T08:55:30,32130,50mA,45C,0.15614521067210962,0.6274509803921566,0.8295803146008746,0.8438410222681574,0.12542385430027445
916.89,83.35,47.45,3.72,2020-06-27T08:56:30,32190,50mA,45C,0.15643679836710891,0.6274509803921566,0.8292632894160209,0.843559146857089,0.12542385430027445
916.55,83.32,47.45,3.72,2020-06-27T08:57:30,32250,50mA,45C,0.15672838606210818,0.6274509803921566,0.8289462642311672,0.8432772714460207,0.12542385430027445
916.38,83.3,47.45,3.72,2020-06-27T08:58:00,32280,50mA,45C,0.1568741799096078,0.6274509803921566,0.8287877516387404,0.8430893545053085,0.12542385430027445
915.86,83.26,47.45,3.72,2020-06-27T08:59:30,32370,50mA,45C,0.1573115614521067,0.6274509803921566,0.8283028895913171,0.8427135206238843,0.12542385430027445
915.18,83.19,47.45,3.72,2020-06-27T09:01:30,32490,50mA,45C,0.15789473684210525,0.6274509803921566,0.8276688392216098,0.8420558113313914,0.12542385430027445
