capacity,soc,current,final_voltage,timestamp_str,timestamp_num,currents,temperature,timestamp_num_norm,final_voltage_norm,capacity_norm,soc_norm,current_norm
1079.52,98.14,47.4,3.94,2020-06-11T01:00:00,3600,30mA,15C,0.01749526169995626,0.7352941176470584,0.9809038947476386,0.9825237245137649,0.12542300912719315
984.13,89.46,47.4,4.04,2020-06-11T05:39:30,20370,30mA,15C,0.09899402245225251,0.7843137254901957,0.8919596818559027,0.9009677722446677,0.12542300912719315
983.78,89.43,47.4,4.04,2020-06-11T05:40:30,20430,30mA,15C,0.09928561014725178,0.7843137254901957,0.8916333324009063,0.9006858968335996,0.12542300912719315
983.61,89.42,47.4,4.04,2020-06-11T05:41:00,20460,30mA,15C,0.09943140399475142,0.7843137254901957,0.8914748198084794,0.9005919383632434,0.12542300912719315
982.76,89.34,47.4,4.04,2020-06-11T05:43:30,20610,30mA,15C,0.10016037323224959,0.7843137254901957,0.8906822568463453,0.8998402706003946,0.12542300912719315
981.22,89.2,47.4,4.04,2020-06-11T05:48:00,20880,30mA,15C,0.10147251785974631,0.7843137254901957,0.8892463192443611,0.8985248520154091,0.12542300912719315
980.71,89.15,47.4,4.04,2020-06-11T05:49:30,20970,30mA,15C,0.10190989940224522,0.7843137254901957,0.8887707814670807,0.8980550596636286,0.12542300912719315
980.37,89.12,47.4,4.04,2020-06-11T05:50:30,21030,30mA,15C,0.1022014870972445,0.7843137254901957,0.888453756282227,0.8977731842525604,0.12542300912719315
980.2,89.11,47.4,4.04,2020-06-11T05:51:00,21060,30mA,15C,0.10234728094474413,0.7843137254901957,0.8882952436898002,0.8976792257822042,0.12542300912719315
980.03,89.09,47.4,4.04,2020-06-11T05:51:30,21090,30mA,15C,0.10249307479224376,0.7843137254901957,0.8881367310973732,0.897491308841492,0.12542300912719315
979.52,89.04,47.4,4.04,2020-06-11T05:53:00,21180,30mA,15C,0.10293045633474267,0.7843137254901957,0.8876611933200927,0.8970215164897115,0.12542300912719315
979.01,89.0,47.4,4.04,2020-06-11T05:54:30,21270,30mA,15C,0.10336783787724158,0.7843137254901957,0.8871856555428124,0.896645682608287,0.12542300912719315
978.84,88.98,47.4,4.04,2020-06-11T05:55:00,21300,30mA,15C,0.1035136317247412,0.7843137254901957,0.8870271429503855,0.8964577656675748,0.12542300912719315
978.32,88.94,47.4,4.04,2020-06-11T05:56:30,21390,30mA,15C,0.10395101326724011,0.7843137254901957,0.8865422809029623,0.8960819317861505,0.12542300912719315
977.3,88.84,47.4,4.04,2020-06-11T05:59:30,21570,30mA,15C,0.10482577635223793,0.7843137254901957,0.8855912053484013,0.8951423470825894,0.12542300912719315
976.96,88.81,47.4,4.04,2020-06-11T06:00:30,21630,30mA,15C,0.1051173640472372,0.7843137254901957,0.8852741801635476,0.8948604716715212,0.12542300912719315
976.62,88.78,47.4,4.04,2020-06-11T06:01:30,21690,30mA,15C,0.10540895174223647,0.7843137254901957,0.884957154978694,0.8945785962604528,0.12542300912719315
975.93,88.72,47.4,4.04,2020-06-11T06:03:30,21810,30mA,15C,0.10599212713223502,0.7843137254901957,0.8843137803388439,0.8940148454383162,0.12542300912719315
975.59,88.69,47.4,4.04,2020-06-11T06:04:30,21870,30mA,15C,0.10628371482723428,0.7843137254901957,0.8839967551539903,0.8937329700272478,0.12542300912719315
975.25,88.66,47.4,4.04,2020-06-11T06:05:30,21930,30mA,15C,0.10657530252223356,0.7843137254901957,0.8836797299691366,0.8934510946161796,0.12542300912719315
975.08,88.64,47.4,4.04,2020-06-11T06:06:00,21960,30mA,15C,0.10672109636973319,0.7843137254901957,0.8835212173767099,0.8932631776754674,0.12542300912719315
974.74,88.61,47.4,4.04,2020-06-11T06:07:00,22020,30mA,15C,0.10701268406473247,0.7843137254901957,0.8832041921918561,0.8929813022643991,0.12542300912719315
973.2,88.47,47.4,4.04,2020-06-11T06:11:30,22290,30mA,15C,0.10832482869222919,0.7843137254901957,0.881768254589872,0.8916658836794136,0.12542300912719315
971.67,88.33,47.4,4.04,2020-06-11T06:16:00,22560,30mA,15C,0.1096369733197259,0.7843137254901957,0.8803416412580304,0.8903504650944282,0.12542300912719315
1079.52,98.14,47.4,4.12,2020-06-21T01:00:00,3600,50mA,15C,0.01749526169995626,0.8235294117647056,0.9809038947476386,0.9825237245137649,0.12542300912719315
984.13,89.46,47.4,4.04,2020-06-21T05:39:30,20370,50mA,15C,0.09899402245225251,0.7843137254901957,0.8919596818559027,0.9009677722446677,0.12542300912719315
983.78,89.43,47.4,4.04,2020-06-21T05:40:30,20430,50mA,15C,0.09928561014725178,0.7843137254901957,0.8916333324009063,0.9006858968335996,0.12542300912719315
983.61,89.42,47.4,4.04,2020-06-21T05:41:00,20460,50mA,15C,0.09943140399475142,0.7843137254901957,0.8914748198084794,0.9005919383632434,0.12542300912719315
982.76,89.34,47.4,4.04,2020-06-21T05:43:30,20610,50mA,15C,0.10016037323224959,0.7843137254901957,0.8906822568463453,0.8998402706003946,0.12542300912719315
981.22,89.2,47.4,4.04,2020-06-21T05:48:00,20880,50mA,15C,0.10147251785974631,0.7843137254901957,0.8892463192443611,0.8985248520154091,0.12542300912719315
980.71,89.15,47.4,4.04,2020-06-21T05:49:30,20970,50mA,15C,0.10190989940224522,0.7843137254901957,0.8887707814670807,0.8980550596636286,0.12542300912719315
980.37,89.12,47.4,4.04,2020-06-21T05:50:30,21030,50mA,15C,0.1022014870972445,0.7843137254901957,0.888453756282227,0.8977731842525604,0.12542300912719315
980.2,89.11,47.4,4.04,2020-06-21T05:51:00,21060,50mA,15C,0.10234728094474413,0.7843137254901957,0.8882952436898002,0.8976792257822042,0.12542300912719315
980.03,89.09,47.4,4.04,2020-06-21T05:51:30,21090,50mA,15C,0.10249307479224376,0.7843137254901957,0.8881367310973732,0.897491308841492,0.12542300912719315
979.52,89.04,47.4,4.04,2020-06-21T05:53:00,21180,50mA,15C,0.10293045633474267,0.7843137254901957,0.8876611933200927,0.8970215164897115,0.12542300912719315
979.01,89.0,47.4,4.04,2020-06-21T05:54:30,21270,50mA,15C,0.10336783787724158,0.7843137254901957,0.8871856555428124,0.896645682608287,0.12542300912719315
978.84,88.98,47.4,4.04,2020-06-21T05:55:00,21300,50mA,15C,0.1035136317247412,0.7843137254901957,0.8870271429503855,0.8964577656675748,0.12542300912719315
978.32,88.94,47.4,4.04,2020-06-21T05:56:30,21390,50mA,15C,0.10395101326724011,0.7843137254901957,0.8865422809029623,0.8960819317861505,0.12542300912719315
977.3,88.84,47.4,4.04,2020-06-21T05:59:30,21570,50mA,15C,0.10482577635223793,0.7843137254901957,0.8855912053484013,0.8951423470825894,0.12542300912719315
976.96,88.81,47.4,4.04,2020-06-21T06:00:30,21630,50mA,15C,0.1051173640472372,0.7843137254901957,0.8852741801635476,0.8948604716715212,0.12542300912719315
976.62,88.78,47.4,4.04,2020-06-21T06:01:30,21690,50mA,15C,0.10540895174223647,0.7843137254901957,0.884957154978694,0.8945785962604528,0.12542300912719315
975.93,88.72,47.4,4.04,2020-06-21T06:03:30,21810,50mA,15C,0.10599212713223502,0.7843137254901957,0.8843137803388439,0.8940148454383162,0.12542300912719315
975.59,88.69,47.4,4.04,2020-06-21T06:04:30,21870,50mA,15C,0.10628371482723428,0.7843137254901957,0.8839967551539903,0.8937329700272478,0.12542300912719315
975.25,88.66,47.4,4.04,2020-06-21T06:05:30,21930,50mA,15C,0.10657530252223356,0.7843137254901957,0.8836797299691366,0.8934510946161796,0.12542300912719315
975.08,88.64,47.4,4.04,2020-06-21T06:06:00,21960,50mA,15C,0.10672109636973319,0.7843137254901957,0.8835212173767099,0.8932631776754674,0.12542300912719315
974.74,88.61,47.4,4.04,2020-06-21T06:07:00,22020,50mA,15C,0.10701268406473247,0.7843137254901957,0.8832041921918561,0.8929813022643991,0.12542300912719315
973.2,88.47,47.4,4.04,2020-06-21T06:11:30,22290,50mA,15C,0.10832482869222919,0.7843137254901957,0.881768254589872,0.8916658836794136,0.12542300912719315
971.67,88.33,47.4,4.04,2020-06-21T06:16:00,22560,50mA,15C,0.1096369733197259,0.7843137254901957,0.8803416412580304,0.8903504650944282,0.12542300912719315
