capacity,soc,current,final_voltage,timestamp_str,timestamp_num,currents,temperature,timestamp_num_norm,final_voltage_norm,capacity_norm,soc_norm,current_norm
960.23,80.02,26.2,3.76,2020-08-10T11:42:30,42150,30mA,15C,0.24876062322946174,0.7525773195876289,0.7511184463197667,0.7511520737327189,0.06654223809137386
958.35,79.86,26.2,3.78,2020-08-10T11:48:00,42480,30mA,15C,0.2507082152974504,0.7628865979381443,0.7491670040170648,0.7491592975463943,0.06654223809137386
955.79,79.65,26.2,3.78,2020-08-10T11:55:30,42930,30mA,15C,0.2533640226628895,0.7628865979381443,0.7465097208814706,0.7465437788018434,0.06654223809137386
955.62,79.64,26.2,3.78,2020-08-10T11:56:00,42960,30mA,15C,0.2535410764872521,0.7628865979381443,0.7463332606732476,0.7464192302901981,0.06654223809137386
955.45,79.62,26.2,3.76,2020-08-10T11:56:30,42990,30mA,15C,0.2537181303116147,0.7525773195876289,0.7461568004650246,0.7461701332669075,0.06654223809137386
954.43,79.54,26.2,3.76,2020-08-10T11:59:30,43170,30mA,15C,0.25478045325779036,0.7525773195876289,0.7450980392156862,0.7451737451737452,0.06654223809137386
953.4,79.45,26.2,3.76,2020-08-10T12:02:30,43350,30mA,15C,0.255842776203966,0.7525773195876289,0.7440288979540995,0.7440528085689376,0.06654223809137386
953.23,79.44,26.2,3.76,2020-08-10T12:03:00,43380,30mA,15C,0.2560198300283286,0.7525773195876289,0.7438524377458766,0.7439282600572923,0.06654223809137386
953.06,79.42,26.2,3.8,2020-08-10T12:03:30,43410,30mA,15C,0.2561968838526912,0.7731958762886597,0.7436759775376535,0.7436791630340018,0.06654223809137386
952.89,79.41,26.2,3.76,2020-08-10T12:04:00,43440,30mA,15C,0.2563739376770538,0.7525773195876289,0.7434995173294304,0.7435546145223565,0.06654223809137386
952.72,79.39,26.2,3.76,2020-08-10T12:04:30,43470,30mA,15C,0.2565509915014164,0.7525773195876289,0.7433230571212075,0.7433055174990659,0.06654223809137386
952.55,79.38,26.2,3.76,2020-08-10T12:05:00,43500,30mA,15C,0.25672804532577903,0.7525773195876289,0.7431465969129843,0.7431809689874206,0.06654223809137386
952.38,79.37,26.2,3.8,2020-08-10T12:05:30,43530,30mA,15C,0.25690509915014165,0.7731958762886597,0.7429701367047613,0.7430564204757754,0.06654223809137386
