capacity,soc,current,final_voltage,timestamp_str,timestamp_num,currents,temperature,timestamp_num_norm,final_voltage_norm,capacity_norm,soc_norm,current_norm
484.95,40.41,48.17,3.46,2020-08-23T10:55:00,125700,50mA,25C,0.7418555240793201,0.597938144329897,0.25777722417712445,0.2578154191057417,0.24482674673374993
481.88,40.15,48.17,3.46,2020-08-23T11:04:00,126240,50mA,25C,0.745042492917847,0.597938144329897,0.25459056041686123,0.2545771578029642,0.24482674673374993
481.71,40.14,48.17,3.46,2020-08-23T11:04:30,126270,50mA,25C,0.7452195467422096,0.597938144329897,0.2544141002086382,0.25445260929131897,0.24482674673374993
481.03,40.08,48.17,3.46,2020-08-23T11:06:30,126390,50mA,25C,0.74592776203966,0.597938144329897,0.25370825937574604,0.2537053182214472,0.24482674673374993
480.35,40.02,48.17,3.46,2020-08-23T11:08:30,126510,50mA,25C,0.7466359773371104,0.597938144329897,0.2530024185428539,0.25295802715157556,0.24482674673374993
479.66,39.97,48.17,3.46,2020-08-23T11:10:30,126630,50mA,25C,0.7473441926345609,0.597938144329897,0.2522861976977133,0.2523352845933491,0.24482674673374993
479.49,39.95,48.17,3.46,2020-08-23T11:11:00,126660,50mA,25C,0.7475212464589235,0.597938144329897,0.2521097374894902,0.2520861875700586,0.24482674673374993
479.32,39.94,48.17,3.46,2020-08-23T11:11:30,126690,50mA,25C,0.7476983002832861,0.597938144329897,0.2519332772812672,0.25196163905841323,0.24482674673374993
478.98,39.91,48.17,3.46,2020-08-23T11:12:30,126750,50mA,25C,0.7480524079320113,0.597938144329897,0.2515803568648211,0.2515879935234773,0.24482674673374993
478.64,39.88,48.17,3.44,2020-08-23T11:13:30,126810,50mA,25C,0.7484065155807365,0.5876288659793814,0.251227436448375,0.2512143479885416,0.24482674673374993
478.3,39.85,48.17,3.44,2020-08-23T11:14:30,126870,50mA,25C,0.7487606232294617,0.5876288659793814,0.2508745160319289,0.2508407024536057,0.24482674673374993
477.78,39.81,48.17,3.46,2020-08-23T11:16:00,126960,50mA,25C,0.7492917847025495,0.597938144329897,0.2503347553950113,0.25034250840702454,0.24482674673374993
477.61,39.8,48.17,3.5,2020-08-23T11:16:30,126990,50mA,25C,0.7494688385269122,0.6185567010309279,0.25015829518678834,0.2502179598953792,0.24482674673374993
477.44,39.78,48.17,3.44,2020-08-23T11:17:00,127020,50mA,25C,0.7496458923512748,0.5876288659793814,0.24998183497856524,0.2499688628720887,0.24482674673374993
477.27,39.77,48.17,3.44,2020-08-23T11:17:30,127050,50mA,25C,0.7498229461756374,0.5876288659793814,0.2498053747703422,0.2498443143604434,0.24482674673374993
476.93,39.74,48.17,3.44,2020-08-23T11:18:30,127110,50mA,25C,0.7501770538243625,0.5876288659793814,0.24945245435389612,0.24947066882550756,0.24482674673374993
476.76,39.72,48.17,3.46,2020-08-23T11:19:00,127140,50mA,25C,0.7503541076487251,0.597938144329897,0.24927599414567309,0.24922157180221693,0.24482674673374993
476.08,39.67,48.17,3.44,2020-08-23T11:21:00,127260,50mA,25C,0.7510623229461756,0.5876288659793814,0.24857015331278087,0.24859882924399057,0.24482674673374993
474.71,39.55,48.17,3.44,2020-08-23T11:25:00,127500,50mA,25C,0.7524787535410764,0.5876288659793814,0.2471480916347481,0.24710424710424705,0.24482674673374993
