capacity,soc,current,final_voltage,timestamp_str,timestamp_num,currents,temperature,timestamp_num_norm,final_voltage_norm,capacity_norm,soc_norm,current_norm
442.46,44.24,33.01,4.0,2020-07-14T03:13:30,98010,30mA,25C,0.5861141011840689,0.7586206896551726,0.41234255599472985,0.412310286677909,0.0007339525823918723
441.95,44.19,33.01,4.0,2020-07-14T03:15:00,98100,30mA,25C,0.5866523143164694,0.7586206896551726,0.4118050065876152,0.411783305227656,0.0007339525823918723
441.44,44.14,33.01,4.0,2020-07-14T03:16:30,98190,30mA,25C,0.5871905274488698,0.7586206896551726,0.4112674571805006,0.41125632377740307,0.0007339525823918723
439.56,43.95,33.01,4.0,2020-07-14T03:22:00,98520,30mA,25C,0.5891639756010046,0.7586206896551726,0.4092859025032938,0.4092537942664419,0.0007339525823918723
439.22,43.92,33.01,4.0,2020-07-14T03:23:00,98580,30mA,25C,0.5895227843559383,0.7586206896551726,0.40892753623188405,0.4089376053962901,0.0007339525823918723
438.36,43.83,33.01,4.0,2020-07-14T03:25:30,98730,30mA,25C,0.5904198062432724,0.7586206896551726,0.40802108036890644,0.40798903878583476,0.0007339525823918723
437.85,43.78,33.01,4.0,2020-07-14T03:27:00,98820,30mA,25C,0.5909580193756728,0.7586206896551726,0.4074835309617918,0.40746205733558183,0.0007339525823918723
437.68,43.76,33.01,4.0,2020-07-14T03:27:30,98850,30mA,25C,0.5911374237531396,0.7586206896551726,0.40730434782608693,0.4072512647554806,0.0007339525823918723
437.0,43.7,33.01,4.0,2020-07-14T03:29:30,98970,30mA,25C,0.5918550412630068,0.7586206896551726,0.4065876152832674,0.4066188870151771,0.0007339525823918723
436.83,43.68,33.01,4.0,2020-07-14T03:30:00,99000,30mA,25C,0.5920344456404736,0.7586206896551726,0.4064084321475625,0.4064080944350759,0.0007339525823918723
435.29,43.53,33.01,4.0,2020-07-14T03:34:30,99270,30mA,25C,0.5936490850376749,0.7586206896551726,0.40478524374176544,0.4048271500843171,0.0007339525823918723
434.61,43.46,33.01,4.0,2020-07-14T03:36:30,99390,30mA,25C,0.5943667025475422,0.7586206896551726,0.40406851119894593,0.40408937605396295,0.0007339525823918723
