capacity,soc,current,final_voltage,timestamp_str,timestamp_num,currents,temperature,timestamp_num_norm,final_voltage_norm,capacity_norm,soc_norm,current_norm
776.61,77.66,40.46,3.75013,2020-07-11T10:54:30,39270,30mA,15C,0.23484033010405453,0.650918103448276,0.7645428194993412,0.7645446880269814,0.0007869879532824587
774.05,77.4,40.46,3.75013,2020-07-11T11:02:00,39720,30mA,15C,0.2375313957660567,0.650918103448276,0.7618445322793148,0.7618043844856661,0.0007869879532824587
773.71,77.37,40.46,3.75013,2020-07-11T11:03:00,39780,30mA,15C,0.23789020452099033,0.650918103448276,0.7614861660079052,0.7614881956155144,0.0007869879532824587
773.54,77.35,40.46,3.75013,2020-07-11T11:03:30,39810,30mA,15C,0.23806960889845713,0.650918103448276,0.7613069828722002,0.7612774030354131,0.0007869879532824587
773.37,77.34,40.46,3.75013,2020-07-11T11:04:00,39840,30mA,15C,0.23824901327592393,0.650918103448276,0.7611277997364954,0.7611720067453626,0.0007869879532824587
773.2,77.32,40.46,3.75013,2020-07-11T11:04:30,39870,30mA,15C,0.23842841765339073,0.650918103448276,0.7609486166007905,0.7609612141652613,0.0007869879532824587
772.86,77.28,40.46,3.75013,2020-07-11T11:05:30,39930,30mA,15C,0.23878722640832437,0.650918103448276,0.7605902503293808,0.760539629005059,0.0007869879532824587
772.69,77.27,40.46,3.75013,2020-07-11T11:06:00,39960,30mA,15C,0.23896663078579117,0.650918103448276,0.7604110671936759,0.7604342327150084,0.0007869879532824587
772.18,77.22,40.46,3.75013,2020-07-11T11:07:30,40050,30mA,15C,0.2395048439181916,0.650918103448276,0.7598735177865612,0.7599072512647554,0.0007869879532824587
771.49,77.15,40.46,3.75013,2020-07-11T11:09:30,40170,30mA,15C,0.24022246142805884,0.650918103448276,0.7591462450592885,0.7591694772344014,0.0007869879532824587
770.3,77.03,40.46,3.75013,2020-07-11T11:13:00,40380,30mA,15C,0.2414782920703265,0.650918103448276,0.7578919631093544,0.7579047217537943,0.0007869879532824587
769.96,76.99,40.46,3.75013,2020-07-11T11:14:00,40440,30mA,15C,0.24183710082526014,0.650918103448276,0.7575335968379446,0.7574831365935919,0.0007869879532824587
776.61,77.66,40.46,4.1,2020-07-21T10:54:30,39270,50mA,15C,0.23484033010405453,0.8017241379310345,0.7645428194993412,0.7645446880269814,0.0007869879532824587
774.05,77.4,40.46,4.1,2020-07-21T11:02:00,39720,50mA,15C,0.2375313957660567,0.8017241379310345,0.7618445322793148,0.7618043844856661,0.0007869879532824587
773.71,77.37,40.46,4.1,2020-07-21T11:03:00,39780,50mA,15C,0.23789020452099033,0.8017241379310345,0.7614861660079052,0.7614881956155144,0.0007869879532824587
773.54,77.35,40.46,4.1,2020-07-21T11:03:30,39810,50mA,15C,0.23806960889845713,0.8017241379310345,0.7613069828722002,0.7612774030354131,0.0007869879532824587
773.37,77.34,40.46,4.1,2020-07-21T11:04:00,39840,50mA,15C,0.23824901327592393,0.8017241379310345,0.7611277997364954,0.7611720067453626,0.0007869879532824587
773.2,77.32,40.46,4.1,2020-07-21T11:04:30,39870,50mA,15C,0.23842841765339073,0.8017241379310345,0.7609486166007905,0.7609612141652613,0.0007869879532824587
772.86,77.28,40.46,4.1,2020-07-21T11:05:30,39930,50mA,15C,0.23878722640832437,0.8017241379310345,0.7605902503293808,0.760539629005059,0.0007869879532824587
772.69,77.27,40.46,4.1,2020-07-21T11:06:00,39960,50mA,15C,0.23896663078579117,0.8017241379310345,0.7604110671936759,0.7604342327150084,0.0007869879532824587
772.18,77.22,40.46,4.1,2020-07-21T11:07:30,40050,50mA,15C,0.2395048439181916,0.8017241379310345,0.7598735177865612,0.7599072512647554,0.0007869879532824587
771.49,77.15,40.46,4.1,2020-07-21T11:09:30,40170,50mA,15C,0.24022246142805884,0.8017241379310345,0.7591462450592885,0.7591694772344014,0.0007869879532824587
770.3,77.03,40.46,4.1,2020-07-21T11:13:00,40380,50mA,15C,0.2414782920703265,0.8017241379310345,0.7578919631093544,0.7579047217537943,0.0007869879532824587
769.96,76.99,40.46,4.1,2020-07-21T11:14:00,40440,50mA,15C,0.24183710082526014,0.8017241379310345,0.7575335968379446,0.7574831365935919,0.0007869879532824587
