capacity,soc,current,final_voltage,timestamp_str,timestamp_num,currents,temperature,timestamp_num_norm,final_voltage_norm,capacity_norm,soc_norm,current_norm
288.67,26.24,-3576.08,2.62,2020-06-16T15:41:30,142890,30mA,35C,0.6944160956407639,0.08823529411764697,0.243493990507893,0.3069623226533872,0.06417365399425418
