capacity,soc,current,final_voltage,timestamp_str,timestamp_num,currents,temperature,timestamp_num_norm,final_voltage_norm,capacity_norm,soc_norm,current_norm
719.78,65.43,27.86,3.8,2020-06-19T18:34:00,66840,30mA,5C,0.3248286922291879,0.6666666666666663,0.6454726006321855,0.6751855679789533,0.12509271548701917
713.81,64.88,27.86,3.8,2020-06-19T18:51:30,67890,30mA,5C,0.3299314768916752,0.6666666666666663,0.6399060113569609,0.6700178521093676,0.12509271548701917
601.18,54.64,27.86,3.76,2020-06-20T00:21:30,87690,30mA,5C,0.4261554162414346,0.6470588235294115,0.5348867567391161,0.5738043784647185,0.12509271548701917
599.81,54.52,27.86,3.78,2020-06-20T00:25:30,87930,30mA,5C,0.42732176702143165,0.6568627450980389,0.5336093317295588,0.5726768768204453,0.12509271548701917
599.64,54.5,27.86,3.76,2020-06-20T00:26:00,87960,30mA,5C,0.42746756086893134,0.6470588235294115,0.533450819137132,0.5724889598797331,0.12509271548701917
599.13,54.46,27.86,3.76,2020-06-20T00:27:30,88050,30mA,5C,0.42790494241143023,0.6470588235294115,0.5329752813598515,0.5721131259983087,0.12509271548701917
598.96,54.44,27.86,3.78,2020-06-20T00:28:00,88080,30mA,5C,0.42805073625892986,0.6568627450980389,0.5328167687674247,0.5719252090575965,0.12509271548701917
598.79,54.43,27.86,3.78,2020-06-20T00:28:30,88110,30mA,5C,0.4281965301064295,0.6568627450980389,0.5326582561749978,0.5718312505872404,0.12509271548701917
598.62,54.41,27.86,3.78,2020-06-20T00:29:00,88140,30mA,5C,0.4283423239539291,0.6568627450980389,0.532499743582571,0.5716433336465282,0.12509271548701917
598.45,54.39,27.86,3.76,2020-06-20T00:29:30,88170,30mA,5C,0.42848811780142876,0.6470588235294115,0.5323412309901443,0.571455416705816,0.12509271548701917
598.28,54.38,27.86,3.76,2020-06-20T00:30:00,88200,30mA,5C,0.4286339116489284,0.6470588235294115,0.5321827183977174,0.5713614582354599,0.12509271548701917
598.11,54.36,27.86,3.78,2020-06-20T00:30:30,88230,30mA,5C,0.428779705496428,0.6568627450980389,0.5320242058052905,0.5711735412947476,0.12509271548701917
597.94,54.35,27.86,3.76,2020-06-20T00:31:00,88260,30mA,5C,0.42892549934392765,0.6470588235294115,0.5318656932128638,0.5710795828243915,0.12509271548701917
597.76,54.33,27.86,3.76,2020-06-20T00:31:30,88290,30mA,5C,0.4290712931914273,0.6470588235294115,0.5316978563502941,0.5708916658836793,0.12509271548701917
597.25,54.29,27.86,3.76,2020-06-20T00:33:00,88380,30mA,5C,0.42950867473392623,0.6470588235294115,0.5312223185730136,0.570515832002255,0.12509271548701917
596.57,54.22,27.86,3.78,2020-06-20T00:35:00,88500,30mA,5C,0.43009185012392476,0.6568627450980389,0.5305882682033064,0.5698581227097622,0.12509271548701917
595.72,54.15,27.86,3.76,2020-06-20T00:37:30,88650,30mA,5C,0.4308208193614229,0.6470588235294115,0.5297957052411723,0.5692004134172695,0.12509271548701917
