capacity,soc,current,final_voltage,timestamp_str,timestamp_num,currents,temperature,timestamp_num_norm,final_voltage_norm,capacity_norm,soc_norm,current_norm
870.3,72.52,80.24,3.54,2020-07-31T16:06:00,57960,100mA,15C,0.3420679886685552,0.6391752577319587,0.6577709961697754,0.6577406899987545,0.5050718169276962
869.61,72.47,80.24,3.54,2020-07-31T16:08:00,58080,100mA,15C,0.34277620396600567,0.6391752577319587,0.6570547753246349,0.6571179474405281,0.5050718169276962
868.42,72.37,80.24,3.54,2020-07-31T16:11:30,58290,100mA,15C,0.34401558073654387,0.6391752577319587,0.6558195538670736,0.6558724623240753,0.5050718169276962
868.08,72.34,80.24,3.52,2020-07-31T16:12:30,58350,100mA,15C,0.3443696883852691,0.6288659793814433,0.6554666334506275,0.6554988167891395,0.5050718169276962
867.22,72.27,80.24,3.54,2020-07-31T16:15:00,58500,100mA,15C,0.3452549575070821,0.6391752577319587,0.6545739523972639,0.6546269772076223,0.5050718169276962
866.54,72.21,80.24,3.54,2020-07-31T16:17:00,58620,100mA,15C,0.34596317280453254,0.6391752577319587,0.6538681115643716,0.6538796861377506,0.5050718169276962
866.37,72.2,80.24,3.54,2020-07-31T16:17:30,58650,100mA,15C,0.34614022662889515,0.6391752577319587,0.6536916513561486,0.6537551376261054,0.5050718169276962
866.03,72.17,80.24,3.52,2020-07-31T16:18:30,58710,100mA,15C,0.3464943342776204,0.6288659793814433,0.6533387309397025,0.6533814920911696,0.5050718169276962
864.15,72.01,80.24,3.52,2020-07-31T16:24:00,59040,100mA,15C,0.34844192634560905,0.6288659793814433,0.6513872886370006,0.651388715904845,0.5050718169276962
858.86,71.57,80.24,3.52,2020-07-31T16:39:30,59970,100mA,15C,0.3539305949008498,0.6288659793814433,0.6458962621575893,0.6459085813924523,0.5050718169276962
858.18,71.51,80.24,3.54,2020-07-31T16:41:30,60090,100mA,15C,0.35463881019830024,0.6391752577319587,0.6451904213246972,0.6451612903225807,0.5050718169276962
856.81,71.4,80.24,3.52,2020-07-31T16:45:30,60330,100mA,15C,0.3560552407932011,0.6288659793814433,0.6437683596466643,0.6437912566944826,0.5050718169276962
