capacity,soc,current,half_voltage,final_voltage,timestamp_str,timestamp_num,currents,temperature
1100.0,100.0,32.36,2.02,4.04,2020-06-15T00:00:00,0,30mA,35C
1099.83,99.98,32.41,2.02,4.04,2020-06-15T00:00:30,30,30mA,35C
1099.66,99.97,32.41,2.02,4.04,2020-06-15T00:01:00,60,30mA,35C
1099.49,99.95,32.42,2.02,4.04,2020-06-15T00:01:30,90,30mA,35C
1099.32,99.94,32.4,2.02,4.04,2020-06-15T00:02:00,120,30mA,35C
1099.15,99.92,32.42,2.02,4.04,2020-06-15T00:02:30,150,30mA,35C
1098.98,99.91,32.42,2.02,4.04,2020-06-15T00:03:00,180,30mA,35C
1098.81,99.89,32.45,2.01,4.02,2020-06-15T00:03:30,210,30mA,35C
1098.63,99.88,32.42,2.0,4.0,2020-06-15T00:04:00,240,30mA,35C
1098.46,99.86,32.33,2.0,4.0,2020-06-15T00:04:30,270,30mA,35C
1098.29,99.84,32.33,2.0,4.0,2020-06-15T00:05:00,300,30mA,35C
1098.12,99.83,32.34,2.0,4.0,2020-06-15T00:05:30,330,30mA,35C
1097.95,99.81,32.33,2.0,4.0,2020-06-15T00:06:00,360,30mA,35C
1097.78,99.8,32.34,2.0,4.0,2020-06-15T00:06:30,390,30mA,35C
1097.61,99.78,32.34,2.0,4.0,2020-06-15T00:07:00,420,30mA,35C
1097.44,99.77,32.35,2.0,4.0,2020-06-15T00:07:30,450,30mA,35C
1097.27,99.75,32.35,2.0,4.0,2020-06-15T00:08:00,480,30mA,35C
1097.1,99.74,32.35,2.0,4.0,2020-06-15T00:08:30,510,30mA,35C
1096.93,99.72,32.34,2.0,4.0,2020-06-15T00:09:00,540,30mA,35C
1096.76,99.71,32.33,2.0,4.0,2020-06-15T00:09:30,570,30mA,35C
1096.59,99.69,32.33,2.0,4.0,2020-06-15T00:10:00,600,30mA,35C
1096.42,99.67,32.33,2.0,4.0,2020-06-15T00:10:30,630,30mA,35C
1096.25,99.66,32.34,2.0,4.0,2020-06-15T00:11:00,660,30mA,35C
1096.07,99.64,32.32,2.0,4.0,2020-06-15T00:11:30,690,30mA,35C
1095.9,99.63,32.33,2.0,4.0,2020-06-15T00:12:00,720,30mA,35C
1095.73,99.61,32.32,2.0,4.0,2020-06-15T00:12:30,750,30mA,35C
1095.56,99.6,32.3,1.99,3.98,2020-06-15T00:13:00,780,30mA,35C
1095.39,99.58,32.31,1.99,3.98,2020-06-15T00:13:30,810,30mA,35C
1095.22,99.57,32.3,1.99,3.98,2020-06-15T00:14:00,840,30mA,35C
1095.05,99.55,32.32,1.99,3.98,2020-06-15T00:14:30,870,30mA,35C
1094.88,99.53,32.3,1.99,3.98,2020-06-15T00:15:00,900,30mA,35C
1094.71,99.52,32.28,1.99,3.98,2020-06-15T00:15:30,930,30mA,35C
1094.54,99.5,32.31,1.99,3.98,2020-06-15T00:16:00,960,30mA,35C
1094.37,99.49,32.29,1.99,3.98,2020-06-15T00:16:30,990,30mA,35C
1094.2,99.47,32.31,1.99,3.98,2020-06-15T00:17:00,1020,30mA,35C
1094.03,99.46,32.3,1.99,3.98,2020-06-15T00:17:30,1050,30mA,35C
1093.86,99.44,32.28,1.99,3.98,2020-06-15T00:18:00,1080,30mA,35C
1093.69,99.43,32.27,1.99,3.98,2020-06-15T00:18:30,1110,30mA,35C
1093.52,99.41,32.27,1.99,3.98,2020-06-15T00:19:00,1140,30mA,35C
1093.34,99.39,32.27,1.99,3.98,2020-06-15T00:19:30,1170,30mA,35C
1093.17,99.38,32.26,1.99,3.98,2020-06-15T00:20:00,1200,30mA,35C
1093.0,99.36,32.28,1.99,3.98,2020-06-15T00:20:30,1230,30mA,35C
1092.83,99.35,32.27,1.99,3.98,2020-06-15T00:21:00,1260,30mA,35C
1092.66,99.33,32.28,1.99,3.98,2020-06-15T00:21:30,1290,30mA,35C
1092.49,99.32,32.27,1.99,3.98,2020-06-15T00:22:00,1320,30mA,35C
1092.32,99.3,32.29,1.99,3.98,2020-06-15T00:22:30,1350,30mA,35C
1092.15,99.29,32.25,1.99,3.98,2020-06-15T00:23:00,1380,30mA,35C
1091.98,99.27,32.24,1.99,3.98,2020-06-15T00:23:30,1410,30mA,35C
1091.81,99.26,32.24,1.99,3.98,2020-06-15T00:24:00,1440,30mA,35C
1091.64,99.24,32.23,1.99,3.98,2020-06-15T00:24:30,1470,30mA,35C
1091.47,99.22,32.22,1.99,3.98,2020-06-15T00:25:00,1500,30mA,35C
1091.3,99.21,32.23,1.99,3.98,2020-06-15T00:25:30,1530,30mA,35C
1091.13,99.19,32.21,1.99,3.98,2020-06-15T00:26:00,1560,30mA,35C
1090.96,99.18,32.22,1.99,3.98,2020-06-15T00:26:30,1590,30mA,35C
1090.78,99.16,32.21,1.99,3.98,2020-06-15T00:27:00,1620,30mA,35C
1090.61,99.15,32.19,1.99,3.98,2020-06-15T00:27:30,1650,30mA,35C
1090.44,99.13,32.2,1.99,3.98,2020-06-15T00:28:00,1680,30mA,35C
1090.27,99.12,32.19,1.99,3.98,2020-06-15T00:28:30,1710,30mA,35C
1090.1,99.1,32.19,1.99,3.98,2020-06-15T00:29:00,1740,30mA,35C
1089.93,99.08,32.18,1.99,3.98,2020-06-15T00:29:30,1770,30mA,35C
1089.76,99.07,32.18,1.99,3.98,2020-06-15T00:30:00,1800,30mA,35C
1089.59,99.05,32.18,1.99,3.98,2020-06-15T00:30:30,1830,30mA,35C
1089.42,99.04,32.16,1.99,3.98,2020-06-15T00:31:00,1860,30mA,35C
1089.25,99.02,32.17,1.99,3.98,2020-06-15T00:31:30,1890,30mA,35C
1089.08,99.01,32.15,1.99,3.98,2020-06-15T00:32:00,1920,30mA,35C
1088.91,98.99,32.13,1.99,3.98,2020-06-15T00:32:30,1950,30mA,35C
1088.74,98.98,32.15,1.99,3.98,2020-06-15T00:33:00,1980,30mA,35C
1088.57,98.96,32.14,1.99,3.98,2020-06-15T00:33:30,2010,30mA,35C
1088.4,98.94,32.14,1.99,3.98,2020-06-15T00:34:00,2040,30mA,35C
1088.22,98.93,32.13,1.99,3.98,2020-06-15T00:34:30,2070,30mA,35C
1088.05,98.91,32.13,1.99,3.98,2020-06-15T00:35:00,2100,30mA,35C
1087.88,98.9,32.12,1.99,3.98,2020-06-15T00:35:30,2130,30mA,35C
1087.71,98.88,32.15,1.99,3.98,2020-06-15T00:36:00,2160,30mA,35C
1087.54,98.87,32.15,1.99,3.98,2020-06-15T00:36:30,2190,30mA,35C
1087.37,98.85,32.12,1.99,3.98,2020-06-15T00:37:00,2220,30mA,35C
1087.2,98.84,32.11,1.99,3.98,2020-06-15T00:37:30,2250,30mA,35C
1087.03,98.82,32.12,1.99,3.98,2020-06-15T00:38:00,2280,30mA,35C
1086.86,98.81,32.12,1.99,3.98,2020-06-15T00:38:30,2310,30mA,35C
1086.69,98.79,32.12,1.99,3.98,2020-06-15T00:39:00,2340,30mA,35C
1086.52,98.77,32.11,1.99,3.98,2020-06-15T00:39:30,2370,30mA,35C
1086.35,98.76,32.1,1.99,3.98,2020-06-15T00:40:00,2400,30mA,35C
1086.18,98.74,32.09,1.99,3.98,2020-06-15T00:40:30,2430,30mA,35C
1086.01,98.73,32.1,1.99,3.98,2020-06-15T00:41:00,2460,30mA,35C
1085.84,98.71,32.09,1.99,3.98,2020-06-15T00:41:30,2490,30mA,35C
1085.67,98.7,32.1,1.99,3.98,2020-06-15T00:42:00,2520,30mA,35C
1085.49,98.68,32.08,1.99,3.98,2020-06-15T00:42:30,2550,30mA,35C
1085.32,98.67,32.08,1.99,3.98,2020-06-15T00:43:00,2580,30mA,35C
