capacity,soc,current,half_voltage,final_voltage,timestamp_str,timestamp_num,currents,temperature
1100.0,100.0,74.32,2.06,4.12,2020-06-01T00:00:00,0,100mA,15C
1099.83,99.98,74.06,2.05,4.1,2020-06-01T00:00:30,30,100mA,15C
1099.66,99.97,74.05,2.06,4.12,2020-06-01T00:01:00,60,100mA,15C
1099.49,99.95,74.61,2.06,4.12,2020-06-01T00:01:30,90,100mA,15C
1099.32,99.94,73.75,2.05,4.1,2020-06-01T00:02:00,120,100mA,15C
1099.15,99.92,73.86,2.05,4.1,2020-06-01T00:02:30,150,100mA,15C
1098.98,99.91,74.75,2.06,4.12,2020-06-01T00:03:00,180,100mA,15C
1098.81,99.89,73.45,2.06,4.12,2020-06-01T00:03:30,210,100mA,15C
1098.63,99.88,73.31,2.06,4.12,2020-06-01T00:04:00,240,100mA,15C
1098.46,99.86,73.23,2.06,4.12,2020-06-01T00:04:30,270,100mA,15C
1098.29,99.84,73.53,2.06,4.12,2020-06-01T00:05:00,300,100mA,15C
1098.12,99.83,73.28,2.06,4.12,2020-06-01T00:05:30,330,100mA,15C
1097.95,99.81,73.18,2.05,4.1,2020-06-01T00:06:00,360,100mA,15C
1097.78,99.8,73.28,2.07,4.14,2020-06-01T00:06:30,390,100mA,15C
1097.61,99.78,72.94,2.05,4.1,2020-06-01T00:07:00,420,100mA,15C
1097.44,99.77,73.43,2.05,4.1,2020-06-01T00:07:30,450,100mA,15C
1097.27,99.75,73.4,2.05,4.1,2020-06-01T00:08:00,480,100mA,15C
1097.1,99.74,73.06,2.06,4.12,2020-06-01T00:08:30,510,100mA,15C
1096.93,99.72,73.18,2.06,4.12,2020-06-01T00:09:00,540,100mA,15C
1096.76,99.71,73.35,2.05,4.1,2020-06-01T00:09:30,570,100mA,15C
1096.59,99.69,73.37,2.06,4.12,2020-06-01T00:10:00,600,100mA,15C
1096.42,99.67,73.71,2.05,4.1,2020-06-01T00:10:30,630,100mA,15C
1096.25,99.66,73.91,2.06,4.12,2020-06-01T00:11:00,660,100mA,15C
1096.07,99.64,74.63,2.07,4.14,2020-06-01T00:11:30,690,100mA,15C
1095.9,99.63,73.94,2.06,4.12,2020-06-01T00:12:00,720,100mA,15C
1095.73,99.61,72.9,2.05,4.1,2020-06-01T00:12:30,750,100mA,15C
1095.56,99.6,72.62,2.05,4.1,2020-06-01T00:13:00,780,100mA,15C
1095.39,99.58,72.56,2.05,4.1,2020-06-01T00:13:30,810,100mA,15C
1095.22,99.57,71.61,2.05,4.1,2020-06-01T00:14:00,840,100mA,15C
1095.05,99.55,72.92,2.05,4.1,2020-06-01T00:14:30,870,100mA,15C
1094.88,99.53,73.52,2.07,4.14,2020-06-01T00:15:00,900,100mA,15C
1094.71,99.52,72.98,2.05,4.1,2020-06-01T00:15:30,930,100mA,15C
1094.54,99.5,72.43,2.05,4.1,2020-06-01T00:16:00,960,100mA,15C
1094.37,99.49,73.21,2.05,4.1,2020-06-01T00:16:30,990,100mA,15C
1094.2,99.47,72.56,2.05,4.1,2020-06-01T00:17:00,1020,100mA,15C
1094.03,99.46,72.4,2.05,4.1,2020-06-01T00:17:30,1050,100mA,15C
