capacity,soc,current,half_voltage,final_voltage,timestamp_str,timestamp_num,currents,temperature
1100.0,100.0,29.93,1.97,3.94,2020-06-19T00:00:00,0,30mA,5C
1099.83,99.98,30.01,1.98,3.96,2020-06-19T00:00:30,30,30mA,5C
1099.66,99.97,29.96,1.98,3.96,2020-06-19T00:01:00,60,30mA,5C
1099.49,99.95,29.81,1.98,3.96,2020-06-19T00:01:30,90,30mA,5C
1099.32,99.94,29.76,1.98,3.96,2020-06-19T00:02:00,120,30mA,5C
1099.15,99.92,30.17,1.97,3.94,2020-06-19T00:02:30,150,30mA,5C
1098.98,99.91,30.12,1.97,3.94,2020-06-19T00:03:00,180,30mA,5C
1098.81,99.89,30.24,1.97,3.94,2020-06-19T00:03:30,210,30mA,5C
1098.63,99.88,30.29,1.97,3.94,2020-06-19T00:04:00,240,30mA,5C
1098.46,99.86,30.35,1.97,3.94,2020-06-19T00:04:30,270,30mA,5C
1098.29,99.84,30.33,1.97,3.94,2020-06-19T00:05:00,300,30mA,5C
1098.12,99.83,30.34,1.97,3.94,2020-06-19T00:05:30,330,30mA,5C
1097.95,99.81,30.36,1.97,3.94,2020-06-19T00:06:00,360,30mA,5C
1097.78,99.8,30.35,1.97,3.94,2020-06-19T00:06:30,390,30mA,5C
1097.61,99.78,30.4,1.97,3.94,2020-06-19T00:07:00,420,30mA,5C
1097.44,99.77,30.35,1.96,3.92,2020-06-19T00:07:30,450,30mA,5C
1097.27,99.75,30.33,1.97,3.94,2020-06-19T00:08:00,480,30mA,5C
1097.1,99.74,30.3,1.97,3.94,2020-06-19T00:08:30,510,30mA,5C
1096.93,99.72,30.13,1.97,3.94,2020-06-19T00:09:00,540,30mA,5C
1096.76,99.71,30.07,1.97,3.94,2020-06-19T00:09:30,570,30mA,5C
1096.59,99.69,30.12,1.96,3.92,2020-06-19T00:10:00,600,30mA,5C
1096.42,99.67,29.88,1.97,3.94,2020-06-19T00:10:30,630,30mA,5C
1096.25,99.66,30.07,1.97,3.94,2020-06-19T00:11:00,660,30mA,5C
1096.07,99.64,30.02,1.97,3.94,2020-06-19T00:11:30,690,30mA,5C
1095.9,99.63,29.94,1.97,3.94,2020-06-19T00:12:00,720,30mA,5C
1095.73,99.61,29.97,1.97,3.94,2020-06-19T00:12:30,750,30mA,5C
1095.56,99.6,30.14,1.97,3.94,2020-06-19T00:13:00,780,30mA,5C
1095.39,99.58,30.16,1.97,3.94,2020-06-19T00:13:30,810,30mA,5C
1095.22,99.57,30.11,1.96,3.92,2020-06-19T00:14:00,840,30mA,5C
1095.05,99.55,30.06,1.97,3.94,2020-06-19T00:14:30,870,30mA,5C
1094.88,99.53,29.98,1.97,3.94,2020-06-19T00:15:00,900,30mA,5C
1094.71,99.52,30.03,1.97,3.94,2020-06-19T00:15:30,930,30mA,5C
1094.54,99.5,29.92,1.97,3.94,2020-06-19T00:16:00,960,30mA,5C
1094.37,99.49,29.78,1.97,3.94,2020-06-19T00:16:30,990,30mA,5C
1094.2,99.47,30.13,1.97,3.94,2020-06-19T00:17:00,1020,30mA,5C
1094.03,99.46,30.15,1.97,3.94,2020-06-19T00:17:30,1050,30mA,5C
1093.86,99.44,30.12,1.97,3.94,2020-06-19T00:18:00,1080,30mA,5C
1093.69,99.43,30.03,1.97,3.94,2020-06-19T00:18:30,1110,30mA,5C
1093.52,99.41,30.0,1.97,3.94,2020-06-19T00:19:00,1140,30mA,5C
1093.34,99.39,29.97,1.97,3.94,2020-06-19T00:19:30,1170,30mA,5C
1093.17,99.38,30.06,1.97,3.94,2020-06-19T00:20:00,1200,30mA,5C
