capacity,soc,current,half_voltage,final_voltage,timestamp_str,timestamp_num,currents,temperature
1200.0,100.0,85.73,1.8,3.6,2020-08-06T00:00:00,0,100mA,45C
1199.83,99.99,86.51,1.82,3.64,2020-08-06T00:00:30,30,100mA,45C
1199.66,99.97,86.52,1.82,3.64,2020-08-06T00:01:00,60,100mA,45C
1199.49,99.96,85.28,1.83,3.66,2020-08-06T00:01:30,90,100mA,45C
1199.32,99.94,84.92,1.82,3.64,2020-08-06T00:02:00,120,100mA,45C
1199.15,99.93,85.18,1.82,3.64,2020-08-06T00:02:30,150,100mA,45C
1198.98,99.91,86.15,1.82,3.64,2020-08-06T00:03:00,180,100mA,45C
1198.81,99.9,88.0,1.82,3.64,2020-08-06T00:03:30,210,100mA,45C
1198.63,99.89,88.27,1.81,3.62,2020-08-06T00:04:00,240,100mA,45C
1198.46,99.87,88.41,1.81,3.62,2020-08-06T00:04:30,270,100mA,45C
1198.29,99.86,88.48,1.81,3.62,2020-08-06T00:05:00,300,100mA,45C
1198.12,99.84,89.22,1.71,3.42,2020-08-06T00:05:30,330,100mA,45C
1197.95,99.83,89.75,1.73,3.46,2020-08-06T00:06:00,360,100mA,45C
1197.78,99.82,89.71,1.74,3.48,2020-08-06T00:06:30,390,100mA,45C
1197.61,99.8,89.77,1.74,3.48,2020-08-06T00:07:00,420,100mA,45C
1197.44,99.79,89.79,1.73,3.46,2020-08-06T00:07:30,450,100mA,45C
1197.27,99.77,89.8,1.74,3.48,2020-08-06T00:08:00,480,100mA,45C
1197.1,99.76,89.86,1.75,3.5,2020-08-06T00:08:30,510,100mA,45C
1196.93,99.74,89.93,1.74,3.48,2020-08-06T00:09:00,540,100mA,45C
1196.76,99.73,90.04,1.74,3.48,2020-08-06T00:09:30,570,100mA,45C
1196.59,99.72,90.07,1.74,3.48,2020-08-06T00:10:00,600,100mA,45C
1196.42,99.7,90.09,1.74,3.48,2020-08-06T00:10:30,630,100mA,45C
1196.25,99.69,90.13,1.75,3.5,2020-08-06T00:11:00,660,100mA,45C
1196.07,99.67,90.09,1.74,3.48,2020-08-06T00:11:30,690,100mA,45C
1195.9,99.66,90.08,1.74,3.48,2020-08-06T00:12:00,720,100mA,45C
