capacity,soc,current,half_voltage,final_voltage,timestamp_str,timestamp_num,currents,temperature
1100.0,100.0,49.93,1.81,3.62,2020-06-25T00:00:00,0,50mA,35C
1099.83,99.98,49.98,1.81,3.62,2020-06-25T00:00:30,30,50mA,35C
1099.66,99.97,50.02,1.81,3.62,2020-06-25T00:01:00,60,50mA,35C
1099.49,99.95,50.06,1.81,3.62,2020-06-25T00:01:30,90,50mA,35C
1099.32,99.94,50.06,1.81,3.62,2020-06-25T00:02:00,120,50mA,35C
1099.15,99.92,50.06,1.81,3.62,2020-06-25T00:02:30,150,50mA,35C
1098.98,99.91,50.07,1.81,3.62,2020-06-25T00:03:00,180,50mA,35C
1098.81,99.89,50.06,1.81,3.62,2020-06-25T00:03:30,210,50mA,35C
1098.63,99.88,50.07,1.81,3.62,2020-06-25T00:04:00,240,50mA,35C
1098.46,99.86,50.09,1.81,3.62,2020-06-25T00:04:30,270,50mA,35C
1098.29,99.84,50.07,1.81,3.62,2020-06-25T00:05:00,300,50mA,35C
1098.12,99.83,50.1,1.81,3.62,2020-06-25T00:05:30,330,50mA,35C
1097.95,99.81,50.11,1.81,3.62,2020-06-25T00:06:00,360,50mA,35C
1097.78,99.8,50.14,1.81,3.62,2020-06-25T00:06:30,390,50mA,35C
1097.61,99.78,50.13,1.81,3.62,2020-06-25T00:07:00,420,50mA,35C
1097.44,99.77,50.11,1.81,3.62,2020-06-25T00:07:30,450,50mA,35C
1097.27,99.75,50.12,1.81,3.62,2020-06-25T00:08:00,480,50mA,35C
1097.1,99.74,50.11,1.81,3.62,2020-06-25T00:08:30,510,50mA,35C
1096.93,99.72,50.13,1.81,3.62,2020-06-25T00:09:00,540,50mA,35C
1096.76,99.71,50.13,1.81,3.62,2020-06-25T00:09:30,570,50mA,35C
1096.59,99.69,50.13,1.81,3.62,2020-06-25T00:10:00,600,50mA,35C
1096.42,99.67,50.13,1.81,3.62,2020-06-25T00:10:30,630,50mA,35C
1096.25,99.66,50.12,1.81,3.62,2020-06-25T00:11:00,660,50mA,35C
1096.07,99.64,50.09,1.81,3.62,2020-06-25T00:11:30,690,50mA,35C
1095.9,99.63,50.1,1.81,3.62,2020-06-25T00:12:00,720,50mA,35C
1095.73,99.61,50.08,1.81,3.62,2020-06-25T00:12:30,750,50mA,35C
1095.56,99.6,50.1,1.81,3.62,2020-06-25T00:13:00,780,50mA,35C
1095.39,99.58,50.1,1.81,3.62,2020-06-25T00:13:30,810,50mA,35C
1095.22,99.57,50.1,1.81,3.62,2020-06-25T00:14:00,840,50mA,35C
1095.05,99.55,50.1,1.81,3.62,2020-06-25T00:14:30,870,50mA,35C
1094.88,99.53,50.1,1.81,3.62,2020-06-25T00:15:00,900,50mA,35C
1094.71,99.52,50.09,1.81,3.62,2020-06-25T00:15:30,930,50mA,35C
1094.54,99.5,50.1,1.81,3.62,2020-06-25T00:16:00,960,50mA,35C
1094.37,99.49,50.09,1.81,3.62,2020-06-25T00:16:30,990,50mA,35C
1094.2,99.47,50.1,1.82,3.64,2020-06-25T00:17:00,1020,50mA,35C
1094.03,99.46,50.11,1.82,3.64,2020-06-25T00:17:30,1050,50mA,35C
1093.86,99.44,50.1,1.82,3.64,2020-06-25T00:18:00,1080,50mA,35C
1093.69,99.43,50.11,1.83,3.66,2020-06-25T00:18:30,1110,50mA,35C
1093.52,99.41,50.13,1.84,3.68,2020-06-25T00:19:00,1140,50mA,35C
1093.34,99.39,50.13,1.84,3.68,2020-06-25T00:19:30,1170,50mA,35C
1093.17,99.38,50.13,1.84,3.68,2020-06-25T00:20:00,1200,50mA,35C
1093.0,99.36,50.14,1.84,3.68,2020-06-25T00:20:30,1230,50mA,35C
1092.83,99.35,50.11,1.84,3.68,2020-06-25T00:21:00,1260,50mA,35C
1092.66,99.33,50.14,1.84,3.68,2020-06-25T00:21:30,1290,50mA,35C
1092.49,99.32,50.11,1.84,3.68,2020-06-25T00:22:00,1320,50mA,35C
1092.32,99.3,50.13,1.84,3.68,2020-06-25T00:22:30,1350,50mA,35C
1092.15,99.29,50.13,1.84,3.68,2020-06-25T00:23:00,1380,50mA,35C
1091.98,99.27,50.11,1.84,3.68,2020-06-25T00:23:30,1410,50mA,35C
1091.81,99.26,50.14,1.84,3.68,2020-06-25T00:24:00,1440,50mA,35C
1091.64,99.24,50.12,1.84,3.68,2020-06-25T00:24:30,1470,50mA,35C
1091.47,99.22,50.12,1.84,3.68,2020-06-25T00:25:00,1500,50mA,35C
1091.3,99.21,50.11,1.84,3.68,2020-06-25T00:25:30,1530,50mA,35C
1091.13,99.19,50.11,1.84,3.68,2020-06-25T00:26:00,1560,50mA,35C
1090.96,99.18,50.1,1.84,3.68,2020-06-25T00:26:30,1590,50mA,35C
1090.78,99.16,50.12,1.84,3.68,2020-06-25T00:27:00,1620,50mA,35C
1090.61,99.15,50.13,1.84,3.68,2020-06-25T00:27:30,1650,50mA,35C
1090.44,99.13,50.12,1.84,3.68,2020-06-25T00:28:00,1680,50mA,35C
1090.27,99.12,50.1,1.84,3.68,2020-06-25T00:28:30,1710,50mA,35C
1090.1,99.1,50.12,1.84,3.68,2020-06-25T00:29:00,1740,50mA,35C
1089.93,99.08,50.1,1.84,3.68,2020-06-25T00:29:30,1770,50mA,35C
1089.76,99.07,50.12,1.84,3.68,2020-06-25T00:30:00,1800,50mA,35C
1089.59,99.05,50.12,1.84,3.68,2020-06-25T00:30:30,1830,50mA,35C
1089.42,99.04,50.1,1.84,3.68,2020-06-25T00:31:00,1860,50mA,35C
1089.25,99.02,50.1,1.84,3.68,2020-06-25T00:31:30,1890,50mA,35C
1089.08,99.01,50.09,1.84,3.68,2020-06-25T00:32:00,1920,50mA,35C
1088.91,98.99,50.08,1.84,3.68,2020-06-25T00:32:30,1950,50mA,35C
1088.74,98.98,50.09,1.84,3.68,2020-06-25T00:33:00,1980,50mA,35C
1088.57,98.96,50.1,1.84,3.68,2020-06-25T00:33:30,2010,50mA,35C
1088.4,98.94,50.1,1.84,3.68,2020-06-25T00:34:00,2040,50mA,35C
1088.22,98.93,50.07,1.84,3.68,2020-06-25T00:34:30,2070,50mA,35C
1088.05,98.91,50.09,1.85,3.7,2020-06-25T00:35:00,2100,50mA,35C
1087.88,98.9,50.1,1.85,3.7,2020-06-25T00:35:30,2130,50mA,35C
1087.71,98.88,50.1,1.85,3.7,2020-06-25T00:36:00,2160,50mA,35C
1087.54,98.87,50.09,1.85,3.7,2020-06-25T00:36:30,2190,50mA,35C
1087.37,98.85,50.1,1.85,3.7,2020-06-25T00:37:00,2220,50mA,35C
1087.2,98.84,50.07,1.85,3.7,2020-06-25T00:37:30,2250,50mA,35C
