capacity,soc,current,half_voltage,final_voltage,timestamp_str,timestamp_num,currents,temperature
1100.0,100.0,44.47,2.24,4.48,2020-06-29T00:00:00,0,50mA,5C
1099.83,99.98,44.29,2.23,4.46,2020-06-29T00:00:30,30,50mA,5C
1099.66,99.97,44.73,2.23,4.46,2020-06-29T00:01:00,60,50mA,5C
1099.49,99.95,44.07,2.23,4.46,2020-06-29T00:01:30,90,50mA,5C
1099.32,99.94,43.03,2.22,4.44,2020-06-29T00:02:00,120,50mA,5C
1099.15,99.92,42.35,2.22,4.44,2020-06-29T00:02:30,150,50mA,5C
1098.98,99.91,41.77,2.22,4.44,2020-06-29T00:03:00,180,50mA,5C
1098.81,99.89,42.08,2.22,4.44,2020-06-29T00:03:30,210,50mA,5C
1098.63,99.88,41.42,2.23,4.46,2020-06-29T00:04:00,240,50mA,5C
1098.46,99.86,42.93,2.22,4.44,2020-06-29T00:04:30,270,50mA,5C
1098.29,99.84,43.68,2.22,4.44,2020-06-29T00:05:00,300,50mA,5C
1098.12,99.83,43.54,2.22,4.44,2020-06-29T00:05:30,330,50mA,5C
1097.95,99.81,43.64,2.22,4.44,2020-06-29T00:06:00,360,50mA,5C
1097.78,99.8,43.61,2.22,4.44,2020-06-29T00:06:30,390,50mA,5C
1097.61,99.78,43.68,2.22,4.44,2020-06-29T00:07:00,420,50mA,5C
1097.44,99.77,43.62,2.22,4.44,2020-06-29T00:07:30,450,50mA,5C
1097.27,99.75,43.54,2.22,4.44,2020-06-29T00:08:00,480,50mA,5C
1097.1,99.74,43.44,2.22,4.44,2020-06-29T00:08:30,510,50mA,5C
1096.93,99.72,43.42,2.23,4.46,2020-06-29T00:09:00,540,50mA,5C
1096.76,99.71,43.37,2.22,4.44,2020-06-29T00:09:30,570,50mA,5C
1096.59,99.69,43.29,2.23,4.46,2020-06-29T00:10:00,600,50mA,5C
1096.42,99.67,43.47,2.22,4.44,2020-06-29T00:10:30,630,50mA,5C
1096.25,99.66,43.48,2.22,4.44,2020-06-29T00:11:00,660,50mA,5C
1096.07,99.64,43.44,2.21,4.42,2020-06-29T00:11:30,690,50mA,5C
1095.9,99.63,43.39,2.21,4.42,2020-06-29T00:12:00,720,50mA,5C
1095.73,99.61,43.34,2.22,4.44,2020-06-29T00:12:30,750,50mA,5C
1095.56,99.6,43.3,2.21,4.42,2020-06-29T00:13:00,780,50mA,5C
1095.39,99.58,43.05,2.22,4.44,2020-06-29T00:13:30,810,50mA,5C
1095.22,99.57,41.09,2.21,4.42,2020-06-29T00:14:00,840,50mA,5C
1095.05,99.55,43.14,2.21,4.42,2020-06-29T00:14:30,870,50mA,5C
1094.88,99.53,43.21,2.22,4.44,2020-06-29T00:15:00,900,50mA,5C
1094.71,99.52,43.29,2.22,4.44,2020-06-29T00:15:30,930,50mA,5C
1094.54,99.5,43.22,2.22,4.44,2020-06-29T00:16:00,960,50mA,5C
1094.37,99.49,43.49,2.21,4.42,2020-06-29T00:16:30,990,50mA,5C
1094.2,99.47,43.33,2.22,4.44,2020-06-29T00:17:00,1020,50mA,5C
1094.03,99.46,43.18,2.22,4.44,2020-06-29T00:17:30,1050,50mA,5C
1093.86,99.44,43.08,2.22,4.44,2020-06-29T00:18:00,1080,50mA,5C
1093.69,99.43,43.07,2.22,4.44,2020-06-29T00:18:30,1110,50mA,5C
1093.52,99.41,42.92,2.22,4.44,2020-06-29T00:19:00,1140,50mA,5C
1093.34,99.39,42.68,2.22,4.44,2020-06-29T00:19:30,1170,50mA,5C
1093.17,99.38,42.2,2.22,4.44,2020-06-29T00:20:00,1200,50mA,5C
1093.0,99.36,41.42,2.22,4.44,2020-06-29T00:20:30,1230,50mA,5C
1092.83,99.35,40.54,2.21,4.42,2020-06-29T00:21:00,1260,50mA,5C
1092.66,99.33,39.96,2.22,4.44,2020-06-29T00:21:30,1290,50mA,5C
1092.49,99.32,40.04,2.22,4.44,2020-06-29T00:22:00,1320,50mA,5C
1092.32,99.3,40.66,2.22,4.44,2020-06-29T00:22:30,1350,50mA,5C
1092.15,99.29,39.44,2.22,4.44,2020-06-29T00:23:00,1380,50mA,5C
1091.98,99.27,39.32,2.22,4.44,2020-06-29T00:23:30,1410,50mA,5C
1091.81,99.26,41.23,2.23,4.46,2020-06-29T00:24:00,1440,50mA,5C
1091.64,99.24,40.36,2.22,4.44,2020-06-29T00:24:30,1470,50mA,5C
1091.47,99.22,39.9,2.23,4.46,2020-06-29T00:25:00,1500,50mA,5C
1091.3,99.21,39.75,2.23,4.46,2020-06-29T00:25:30,1530,50mA,5C
1091.13,99.19,39.61,2.23,4.46,2020-06-29T00:26:00,1560,50mA,5C
1090.96,99.18,39.74,2.23,4.46,2020-06-29T00:26:30,1590,50mA,5C
1090.78,99.16,40.71,2.23,4.46,2020-06-29T00:27:00,1620,50mA,5C
1090.61,99.15,40.82,2.23,4.46,2020-06-29T00:27:30,1650,50mA,5C
1090.44,99.13,40.83,2.23,4.46,2020-06-29T00:28:00,1680,50mA,5C
1090.27,99.12,40.88,2.23,4.46,2020-06-29T00:28:30,1710,50mA,5C
1090.1,99.1,40.94,2.23,4.46,2020-06-29T00:29:00,1740,50mA,5C
1089.93,99.08,40.96,2.23,4.46,2020-06-29T00:29:30,1770,50mA,5C
1089.76,99.07,41.1,2.23,4.46,2020-06-29T00:30:00,1800,50mA,5C
1089.59,99.05,41.19,2.23,4.46,2020-06-29T00:30:30,1830,50mA,5C
1089.42,99.04,41.2,2.22,4.44,2020-06-29T00:31:00,1860,50mA,5C
1089.25,99.02,41.23,2.22,4.44,2020-06-29T00:31:30,1890,50mA,5C
1089.08,99.01,41.48,2.22,4.44,2020-06-29T00:32:00,1920,50mA,5C
1088.91,98.99,41.45,2.23,4.46,2020-06-29T00:32:30,1950,50mA,5C
1088.74,98.98,41.45,2.22,4.44,2020-06-29T00:33:00,1980,50mA,5C
1088.57,98.96,41.45,2.22,4.44,2020-06-29T00:33:30,2010,50mA,5C
1088.4,98.94,41.57,2.22,4.44,2020-06-29T00:34:00,2040,50mA,5C
1088.22,98.93,41.56,2.23,4.46,2020-06-29T00:34:30,2070,50mA,5C
1088.05,98.91,41.53,2.22,4.44,2020-06-29T00:35:00,2100,50mA,5C
1087.88,98.9,41.44,2.22,4.44,2020-06-29T00:35:30,2130,50mA,5C
1087.71,98.88,41.46,2.23,4.46,2020-06-29T00:36:00,2160,50mA,5C
1087.54,98.87,41.4,2.22,4.44,2020-06-29T00:36:30,2190,50mA,5C
1087.37,98.85,41.33,2.22,4.44,2020-06-29T00:37:00,2220,50mA,5C
1087.2,98.84,41.35,2.23,4.46,2020-06-29T00:37:30,2250,50mA,5C
1087.03,98.82,41.42,2.22,4.44,2020-06-29T00:38:00,2280,50mA,5C
1086.86,98.81,41.42,2.22,4.44,2020-06-29T00:38:30,2310,50mA,5C
1086.69,98.79,41.51,2.22,4.44,2020-06-29T00:39:00,2340,50mA,5C
1086.52,98.77,41.52,2.22,4.44,2020-06-29T00:39:30,2370,50mA,5C
1086.35,98.76,41.51,2.22,4.44,2020-06-29T00:40:00,2400,50mA,5C
1086.18,98.74,41.48,2.22,4.44,2020-06-29T00:40:30,2430,50mA,5C
1086.01,98.73,41.45,2.22,4.44,2020-06-29T00:41:00,2460,50mA,5C
1085.84,98.71,41.48,2.22,4.44,2020-06-29T00:41:30,2490,50mA,5C
1085.67,98.7,41.52,2.22,4.44,2020-06-29T00:42:00,2520,50mA,5C
1085.49,98.68,41.51,2.22,4.44,2020-06-29T00:42:30,2550,50mA,5C
1085.32,98.67,41.49,2.22,4.44,2020-06-29T00:43:00,2580,50mA,5C
1085.15,98.65,41.53,2.22,4.44,2020-06-29T00:43:30,2610,50mA,5C
1084.98,98.63,41.52,2.22,4.44,2020-06-29T00:44:00,2640,50mA,5C
1084.81,98.62,41.53,2.21,4.42,2020-06-29T00:44:30,2670,50mA,5C
1084.64,98.6,41.62,2.21,4.42,2020-06-29T00:45:00,2700,50mA,5C
1084.47,98.59,41.64,2.22,4.44,2020-06-29T00:45:30,2730,50mA,5C
1084.3,98.57,41.64,2.22,4.44,2020-06-29T00:46:00,2760,50mA,5C
1084.13,98.56,41.63,2.21,4.42,2020-06-29T00:46:30,2790,50mA,5C
1083.96,98.54,41.56,2.22,4.44,2020-06-29T00:47:00,2820,50mA,5C
1083.79,98.53,41.55,2.21,4.42,2020-06-29T00:47:30,2850,50mA,5C
1083.62,98.51,41.48,2.21,4.42,2020-06-29T00:48:00,2880,50mA,5C
1083.45,98.49,41.54,2.22,4.44,2020-06-29T00:48:30,2910,50mA,5C
1083.28,98.48,41.58,2.21,4.42,2020-06-29T00:49:00,2940,50mA,5C
1083.11,98.46,41.56,2.21,4.42,2020-06-29T00:49:30,2970,50mA,5C
1082.93,98.45,41.56,2.21,4.42,2020-06-29T00:50:00,3000,50mA,5C
1082.76,98.43,41.58,2.21,4.42,2020-06-29T00:50:30,3030,50mA,5C
1082.59,98.42,41.52,2.21,4.42,2020-06-29T00:51:00,3060,50mA,5C
1082.42,98.4,41.49,2.21,4.42,2020-06-29T00:51:30,3090,50mA,5C
1082.25,98.39,41.5,2.21,4.42,2020-06-29T00:52:00,3120,50mA,5C
1082.08,98.37,41.49,2.21,4.42,2020-06-29T00:52:30,3150,50mA,5C
1081.91,98.36,41.52,2.21,4.42,2020-06-29T00:53:00,3180,50mA,5C
1081.74,98.34,41.52,2.21,4.42,2020-06-29T00:53:30,3210,50mA,5C
1081.57,98.32,41.52,2.21,4.42,2020-06-29T00:54:00,3240,50mA,5C
1081.4,98.31,41.53,2.21,4.42,2020-06-29T00:54:30,3270,50mA,5C
1081.23,98.29,41.53,2.21,4.42,2020-06-29T00:55:00,3300,50mA,5C
1081.06,98.28,41.52,2.21,4.42,2020-06-29T00:55:30,3330,50mA,5C
1080.89,98.26,41.48,2.21,4.42,2020-06-29T00:56:00,3360,50mA,5C
1080.72,98.25,41.48,2.21,4.42,2020-06-29T00:56:30,3390,50mA,5C
1080.55,98.23,41.46,2.21,4.42,2020-06-29T00:57:00,3420,50mA,5C
1080.37,98.22,41.42,2.21,4.42,2020-06-29T00:57:30,3450,50mA,5C
1080.2,98.2,41.47,2.21,4.42,2020-06-29T00:58:00,3480,50mA,5C
1080.03,98.18,41.46,2.21,4.42,2020-06-29T00:58:30,3510,50mA,5C
1079.86,98.17,41.48,2.21,4.42,2020-06-29T00:59:00,3540,50mA,5C
1079.69,98.15,41.56,2.21,4.42,2020-06-29T00:59:30,3570,50mA,5C
1079.52,98.14,41.52,2.21,4.42,2020-06-29T01:00:00,3600,50mA,5C
1079.35,98.12,41.52,2.21,4.42,2020-06-29T01:00:30,3630,50mA,5C
1079.18,98.11,41.53,2.21,4.42,2020-06-29T01:01:00,3660,50mA,5C
1079.01,98.09,41.54,2.21,4.42,2020-06-29T01:01:30,3690,50mA,5C
1078.84,98.08,41.52,2.2,4.4,2020-06-29T01:02:00,3720,50mA,5C
1078.67,98.06,41.56,2.21,4.42,2020-06-29T01:02:30,3750,50mA,5C
1078.5,98.04,41.56,2.21,4.42,2020-06-29T01:03:00,3780,50mA,5C
1078.33,98.03,41.55,2.21,4.42,2020-06-29T01:03:30,3810,50mA,5C
