capacity,soc,current,half_voltage,final_voltage,timestamp_str,timestamp_num,currents,temperature
1000.0,100.0,80.95,2.0,4.0,2020-07-01T00:00:00,0,100mA,15C
999.83,99.98,81.52,2.01,4.02,2020-07-01T00:00:30,30,100mA,15C
999.66,99.97,81.07,2.0,4.0,2020-07-01T00:01:00,60,100mA,15C
999.49,99.95,81.95,2.0,4.0,2020-07-01T00:01:30,90,100mA,15C
999.32,99.93,82.37,2.0,4.0,2020-07-01T00:02:00,120,100mA,15C
999.15,99.91,82.47,2.0,4.0,2020-07-01T00:02:30,150,100mA,15C
998.98,99.9,83.05,2.0,4.0,2020-07-01T00:03:00,180,100mA,15C
998.81,99.88,83.67,2.0,4.0,2020-07-01T00:03:30,210,100mA,15C
998.63,99.86,83.85,2.0,4.0,2020-07-01T00:04:00,240,100mA,15C
998.46,99.85,83.88,2.0,4.0,2020-07-01T00:04:30,270,100mA,15C
998.29,99.83,84.09,2.0,4.0,2020-07-01T00:05:00,300,100mA,15C
998.12,99.81,84.06,2.0,4.0,2020-07-01T00:05:30,330,100mA,15C
997.95,99.8,84.29,2.0,4.0,2020-07-01T00:06:00,360,100mA,15C
997.78,99.78,84.28,2.0,4.0,2020-07-01T00:06:30,390,100mA,15C
997.61,99.76,84.09,2.0,4.0,2020-07-01T00:07:00,420,100mA,15C
997.44,99.74,83.9,2.0,4.0,2020-07-01T00:07:30,450,100mA,15C
997.27,99.73,84.16,2.0,4.0,2020-07-01T00:08:00,480,100mA,15C
997.1,99.71,84.16,2.0,4.0,2020-07-01T00:08:30,510,100mA,15C
996.93,99.69,84.45,2.0,4.0,2020-07-01T00:09:00,540,100mA,15C
996.76,99.68,84.36,2.0,4.0,2020-07-01T00:09:30,570,100mA,15C
996.59,99.66,84.69,2.0,4.0,2020-07-01T00:10:00,600,100mA,15C
996.42,99.64,84.88,2.0,4.0,2020-07-01T00:10:30,630,100mA,15C
996.25,99.62,84.91,2.0,4.0,2020-07-01T00:11:00,660,100mA,15C
996.07,99.61,84.89,2.0,4.0,2020-07-01T00:11:30,690,100mA,15C
995.9,99.59,84.84,2.0,4.0,2020-07-01T00:12:00,720,100mA,15C
995.73,99.57,84.88,2.0,4.0,2020-07-01T00:12:30,750,100mA,15C
995.56,99.56,85.56,2.0,4.0,2020-07-01T00:13:00,780,100mA,15C
995.39,99.54,85.9,2.0,4.0,2020-07-01T00:13:30,810,100mA,15C
995.22,99.52,86.12,2.0,4.0,2020-07-01T00:14:00,840,100mA,15C
995.05,99.51,86.21,2.0,4.0,2020-07-01T00:14:30,870,100mA,15C
994.88,99.49,86.32,2.0,4.0,2020-07-01T00:15:00,900,100mA,15C
994.71,99.47,86.17,2.0,4.0,2020-07-01T00:15:30,930,100mA,15C
994.54,99.45,86.0,1.99,3.98,2020-07-01T00:16:00,960,100mA,15C
994.37,99.44,86.12,1.99,3.98,2020-07-01T00:16:30,990,100mA,15C
994.2,99.42,86.14,2.0,4.0,2020-07-01T00:17:00,1020,100mA,15C
994.03,99.4,86.19,2.0,4.0,2020-07-01T00:17:30,1050,100mA,15C
993.86,99.39,86.4,2.0,4.0,2020-07-01T00:18:00,1080,100mA,15C
993.69,99.37,86.54,2.0,4.0,2020-07-01T00:18:30,1110,100mA,15C
993.52,99.35,86.63,1.99,3.98,2020-07-01T00:19:00,1140,100mA,15C
993.34,99.33,86.75,2.0,4.0,2020-07-01T00:19:30,1170,100mA,15C
993.17,99.32,86.66,2.0,4.0,2020-07-01T00:20:00,1200,100mA,15C
993.0,99.3,86.49,2.0,4.0,2020-07-01T00:20:30,1230,100mA,15C
992.83,99.28,86.46,1.99,3.98,2020-07-01T00:21:00,1260,100mA,15C
992.66,99.27,86.38,1.99,3.98,2020-07-01T00:21:30,1290,100mA,15C
992.49,99.25,85.76,1.99,3.98,2020-07-01T00:22:00,1320,100mA,15C
992.32,99.23,84.81,1.99,3.98,2020-07-01T00:22:30,1350,100mA,15C
992.15,99.21,85.11,1.99,3.98,2020-07-01T00:23:00,1380,100mA,15C
991.98,99.2,85.29,1.99,3.98,2020-07-01T00:23:30,1410,100mA,15C
991.81,99.18,85.09,1.99,3.98,2020-07-01T00:24:00,1440,100mA,15C
991.64,99.16,85.43,1.99,3.98,2020-07-01T00:24:30,1470,100mA,15C
991.47,99.15,85.48,1.99,3.98,2020-07-01T00:25:00,1500,100mA,15C
991.3,99.13,85.52,1.99,3.98,2020-07-01T00:25:30,1530,100mA,15C
991.13,99.11,85.24,1.99,3.98,2020-07-01T00:26:00,1560,100mA,15C
990.96,99.1,85.6,1.99,3.98,2020-07-01T00:26:30,1590,100mA,15C
990.78,99.08,85.56,1.99,3.98,2020-07-01T00:27:00,1620,100mA,15C
990.61,99.06,85.4,1.99,3.98,2020-07-01T00:27:30,1650,100mA,15C
990.44,99.04,85.58,1.99,3.98,2020-07-01T00:28:00,1680,100mA,15C
990.27,99.03,85.94,1.99,3.98,2020-07-01T00:28:30,1710,100mA,15C
