capacity,soc,current,half_voltage,final_voltage,timestamp_str,timestamp_num,currents,temperature
1200.0,100.0,26.92,1.84,3.68,2020-08-16T00:00:00,0,30mA,45C
1199.83,99.99,27.12,1.84,3.68,2020-08-16T00:00:30,30,30mA,45C
1199.66,99.97,27.16,1.84,3.68,2020-08-16T00:01:00,60,30mA,45C
1199.49,99.96,27.23,1.84,3.68,2020-08-16T00:01:30,90,30mA,45C
1199.32,99.94,27.28,1.84,3.68,2020-08-16T00:02:00,120,30mA,45C
1199.15,99.93,27.29,1.83,3.66,2020-08-16T00:02:30,150,30mA,45C
1198.98,99.91,27.28,1.83,3.66,2020-08-16T00:03:00,180,30mA,45C
1198.81,99.9,27.29,1.83,3.66,2020-08-16T00:03:30,210,30mA,45C
1198.63,99.89,27.27,1.82,3.64,2020-08-16T00:04:00,240,30mA,45C
1198.46,99.87,27.25,1.82,3.64,2020-08-16T00:04:30,270,30mA,45C
1198.29,99.86,27.24,1.82,3.64,2020-08-16T00:05:00,300,30mA,45C
1198.12,99.84,27.25,1.81,3.62,2020-08-16T00:05:30,330,30mA,45C
1197.95,99.83,27.25,1.8,3.6,2020-08-16T00:06:00,360,30mA,45C
1197.78,99.82,27.28,1.8,3.6,2020-08-16T00:06:30,390,30mA,45C
1197.61,99.8,27.3,1.79,3.58,2020-08-16T00:07:00,420,30mA,45C
1197.44,99.79,27.35,1.78,3.56,2020-08-16T00:07:30,450,30mA,45C
1197.27,99.77,27.38,1.79,3.58,2020-08-16T00:08:00,480,30mA,45C
1197.1,99.76,27.35,1.78,3.56,2020-08-16T00:08:30,510,30mA,45C
1196.93,99.74,27.38,1.78,3.56,2020-08-16T00:09:00,540,30mA,45C
1196.76,99.73,27.41,1.78,3.56,2020-08-16T00:09:30,570,30mA,45C
1196.59,99.72,27.4,1.78,3.56,2020-08-16T00:10:00,600,30mA,45C
1196.42,99.7,27.36,1.77,3.54,2020-08-16T00:10:30,630,30mA,45C
1196.25,99.69,27.31,1.76,3.52,2020-08-16T00:11:00,660,30mA,45C
1196.07,99.67,27.07,1.73,3.46,2020-08-16T00:11:30,690,30mA,45C
