capacity,soc,current,half_voltage,final_voltage,timestamp_str,timestamp_num,currents,temperature
1200.0,100.0,81.07,1.81,3.62,2020-08-04T00:00:00,0,100mA,35C
1199.83,99.99,81.22,1.79,3.58,2020-08-04T00:00:30,30,100mA,35C
1199.66,99.97,81.12,1.78,3.56,2020-08-04T00:01:00,60,100mA,35C
1199.49,99.96,80.98,1.77,3.54,2020-08-04T00:01:30,90,100mA,35C
1199.32,99.94,80.68,1.75,3.5,2020-08-04T00:02:00,120,100mA,35C
1199.15,99.93,80.64,1.75,3.5,2020-08-04T00:02:30,150,100mA,35C
1198.98,99.91,80.07,1.74,3.48,2020-08-04T00:03:00,180,100mA,35C
1198.81,99.9,79.83,1.72,3.44,2020-08-04T00:03:30,210,100mA,35C
1198.63,99.89,79.89,1.73,3.46,2020-08-04T00:04:00,240,100mA,35C
1198.46,99.87,80.76,1.74,3.48,2020-08-04T00:04:30,270,100mA,35C
1198.29,99.86,80.44,1.7,3.4,2020-08-04T00:05:00,300,100mA,35C
1198.12,99.84,79.26,1.69,3.38,2020-08-04T00:05:30,330,100mA,35C
1197.95,99.83,79.69,1.73,3.46,2020-08-04T00:06:00,360,100mA,35C
1197.78,99.82,80.45,1.73,3.46,2020-08-04T00:06:30,390,100mA,35C
1197.61,99.8,80.11,1.73,3.46,2020-08-04T00:07:00,420,100mA,35C
1197.44,99.79,80.2,1.73,3.46,2020-08-04T00:07:30,450,100mA,35C
1197.27,99.77,80.5,1.75,3.5,2020-08-04T00:08:00,480,100mA,35C
1197.1,99.76,80.11,1.75,3.5,2020-08-04T00:08:30,510,100mA,35C
1196.93,99.74,80.67,1.75,3.5,2020-08-04T00:09:00,540,100mA,35C
1196.76,99.73,79.92,1.72,3.44,2020-08-04T00:09:30,570,100mA,35C
1196.59,99.72,80.23,1.68,3.36,2020-08-04T00:10:00,600,100mA,35C
1196.42,99.7,81.79,1.77,3.54,2020-08-04T00:10:30,630,100mA,35C
1196.25,99.69,80.24,1.76,3.52,2020-08-04T00:11:00,660,100mA,35C
1196.07,99.67,80.65,1.76,3.52,2020-08-04T00:11:30,690,100mA,35C
1195.9,99.66,80.45,1.75,3.5,2020-08-04T00:12:00,720,100mA,35C
1195.73,99.64,80.54,1.76,3.52,2020-08-04T00:12:30,750,100mA,35C
1195.56,99.63,81.14,1.73,3.46,2020-08-04T00:13:00,780,100mA,35C
1195.39,99.62,81.18,1.76,3.52,2020-08-04T00:13:30,810,100mA,35C
1195.22,99.6,81.24,1.75,3.5,2020-08-04T00:14:00,840,100mA,35C
1195.05,99.59,80.12,1.77,3.54,2020-08-04T00:14:30,870,100mA,35C
1194.88,99.57,81.26,1.78,3.56,2020-08-04T00:15:00,900,100mA,35C
1194.71,99.56,81.48,1.78,3.56,2020-08-04T00:15:30,930,100mA,35C
1194.54,99.54,81.41,1.76,3.52,2020-08-04T00:16:00,960,100mA,35C
1194.37,99.53,80.14,1.75,3.5,2020-08-04T00:16:30,990,100mA,35C
1194.2,99.52,80.57,1.77,3.54,2020-08-04T00:17:00,1020,100mA,35C
1194.03,99.5,81.45,1.78,3.56,2020-08-04T00:17:30,1050,100mA,35C
1193.86,99.49,81.78,1.79,3.58,2020-08-04T00:18:00,1080,100mA,35C
1193.69,99.47,82.19,1.79,3.58,2020-08-04T00:18:30,1110,100mA,35C
1193.52,99.46,82.12,1.78,3.56,2020-08-04T00:19:00,1140,100mA,35C
1193.34,99.45,81.93,1.78,3.56,2020-08-04T00:19:30,1170,100mA,35C
1193.17,99.43,81.24,1.75,3.5,2020-08-04T00:20:00,1200,100mA,35C
1193.0,99.42,80.82,1.74,3.48,2020-08-04T00:20:30,1230,100mA,35C
1192.83,99.4,81.22,1.77,3.54,2020-08-04T00:21:00,1260,100mA,35C
1192.66,99.39,80.91,1.77,3.54,2020-08-04T00:21:30,1290,100mA,35C
1192.49,99.37,80.95,1.75,3.5,2020-08-04T00:22:00,1320,100mA,35C
1192.32,99.36,82.39,1.79,3.58,2020-08-04T00:22:30,1350,100mA,35C
1192.15,99.35,82.57,1.8,3.6,2020-08-04T00:23:00,1380,100mA,35C
1191.98,99.33,82.33,1.79,3.58,2020-08-04T00:23:30,1410,100mA,35C
1191.81,99.32,82.05,1.78,3.56,2020-08-04T00:24:00,1440,100mA,35C
1191.64,99.3,81.75,1.77,3.54,2020-08-04T00:24:30,1470,100mA,35C
1191.47,99.29,81.73,1.78,3.56,2020-08-04T00:25:00,1500,100mA,35C
1191.3,99.27,81.99,1.78,3.56,2020-08-04T00:25:30,1530,100mA,35C
1191.13,99.26,81.46,1.77,3.54,2020-08-04T00:26:00,1560,100mA,35C
1190.96,99.25,80.98,1.75,3.5,2020-08-04T00:26:30,1590,100mA,35C
1190.78,99.23,80.93,1.75,3.5,2020-08-04T00:27:00,1620,100mA,35C
1190.61,99.22,80.3,1.75,3.5,2020-08-04T00:27:30,1650,100mA,35C
1190.44,99.2,80.25,1.76,3.52,2020-08-04T00:28:00,1680,100mA,35C
1190.27,99.19,81.3,1.75,3.5,2020-08-04T00:28:30,1710,100mA,35C
1190.1,99.18,79.12,1.74,3.48,2020-08-04T00:29:00,1740,100mA,35C
