capacity,soc,current,half_voltage,final_voltage,timestamp_str,timestamp_num,currents,temperature
1100.0,100.0,98.0,2.01,4.02,2020-06-05T00:00:00,0,100mA,35C
1099.83,99.98,93.97,2.01,4.02,2020-06-05T00:00:30,30,100mA,35C
1099.66,99.97,95.29,2.01,4.02,2020-06-05T00:01:00,60,100mA,35C
1099.49,99.95,95.89,2.01,4.02,2020-06-05T00:01:30,90,100mA,35C
1099.32,99.94,96.14,2.0,4.0,2020-06-05T00:02:00,120,100mA,35C
1099.15,99.92,96.43,2.0,4.0,2020-06-05T00:02:30,150,100mA,35C
1098.98,99.91,96.5,2.0,4.0,2020-06-05T00:03:00,180,100mA,35C
1098.81,99.89,96.63,2.0,4.0,2020-06-05T00:03:30,210,100mA,35C
1098.63,99.88,96.64,2.0,4.0,2020-06-05T00:04:00,240,100mA,35C
1098.46,99.86,96.68,2.0,4.0,2020-06-05T00:04:30,270,100mA,35C
1098.29,99.84,96.65,2.0,4.0,2020-06-05T00:05:00,300,100mA,35C
1098.12,99.83,96.85,2.0,4.0,2020-06-05T00:05:30,330,100mA,35C
1097.95,99.81,97.15,2.0,4.0,2020-06-05T00:06:00,360,100mA,35C
1097.78,99.8,97.18,2.0,4.0,2020-06-05T00:06:30,390,100mA,35C
1097.61,99.78,97.18,1.99,3.98,2020-06-05T00:07:00,420,100mA,35C
1097.44,99.77,97.15,1.99,3.98,2020-06-05T00:07:30,450,100mA,35C
1097.27,99.75,97.12,1.99,3.98,2020-06-05T00:08:00,480,100mA,35C
1097.1,99.74,97.09,1.99,3.98,2020-06-05T00:08:30,510,100mA,35C
1096.93,99.72,97.02,1.99,3.98,2020-06-05T00:09:00,540,100mA,35C
1096.76,99.71,97.07,1.99,3.98,2020-06-05T00:09:30,570,100mA,35C
1096.59,99.69,97.1,1.99,3.98,2020-06-05T00:10:00,600,100mA,35C
1096.42,99.67,97.12,1.99,3.98,2020-06-05T00:10:30,630,100mA,35C
1096.25,99.66,97.23,1.99,3.98,2020-06-05T00:11:00,660,100mA,35C
1096.07,99.64,97.23,1.99,3.98,2020-06-05T00:11:30,690,100mA,35C
1095.9,99.63,97.16,1.99,3.98,2020-06-05T00:12:00,720,100mA,35C
1095.73,99.61,97.04,1.98,3.96,2020-06-05T00:12:30,750,100mA,35C
1095.56,99.6,97.03,1.98,3.96,2020-06-05T00:13:00,780,100mA,35C
1095.39,99.58,97.04,1.98,3.96,2020-06-05T00:13:30,810,100mA,35C
1095.22,99.57,97.11,1.98,3.96,2020-06-05T00:14:00,840,100mA,35C
1095.05,99.55,97.1,1.98,3.96,2020-06-05T00:14:30,870,100mA,35C
1094.88,99.53,97.09,1.98,3.96,2020-06-05T00:15:00,900,100mA,35C
1094.71,99.52,96.99,1.98,3.96,2020-06-05T00:15:30,930,100mA,35C
1094.54,99.5,96.87,1.98,3.96,2020-06-05T00:16:00,960,100mA,35C
1094.37,99.49,96.9,1.98,3.96,2020-06-05T00:16:30,990,100mA,35C
1094.2,99.47,96.78,1.99,3.98,2020-06-05T00:17:00,1020,100mA,35C
1094.03,99.46,96.71,1.98,3.96,2020-06-05T00:17:30,1050,100mA,35C
1093.86,99.44,96.79,1.98,3.96,2020-06-05T00:18:00,1080,100mA,35C
1093.69,99.43,96.8,1.98,3.96,2020-06-05T00:18:30,1110,100mA,35C
1093.52,99.41,96.78,1.98,3.96,2020-06-05T00:19:00,1140,100mA,35C
1093.34,99.39,96.89,1.98,3.96,2020-06-05T00:19:30,1170,100mA,35C
1093.17,99.38,96.94,1.98,3.96,2020-06-05T00:20:00,1200,100mA,35C
1093.0,99.36,96.9,1.98,3.96,2020-06-05T00:20:30,1230,100mA,35C
1092.83,99.35,96.93,1.98,3.96,2020-06-05T00:21:00,1260,100mA,35C
1092.66,99.33,97.07,1.98,3.96,2020-06-05T00:21:30,1290,100mA,35C
1092.49,99.32,97.11,1.98,3.96,2020-06-05T00:22:00,1320,100mA,35C
1092.32,99.3,97.18,1.98,3.96,2020-06-05T00:22:30,1350,100mA,35C
1092.15,99.29,97.21,1.97,3.94,2020-06-05T00:23:00,1380,100mA,35C
1091.98,99.27,97.21,1.97,3.94,2020-06-05T00:23:30,1410,100mA,35C
1091.81,99.26,97.22,1.97,3.94,2020-06-05T00:24:00,1440,100mA,35C
1091.64,99.24,97.18,1.97,3.94,2020-06-05T00:24:30,1470,100mA,35C
1091.47,99.22,97.21,1.97,3.94,2020-06-05T00:25:00,1500,100mA,35C
1091.3,99.21,97.25,1.97,3.94,2020-06-05T00:25:30,1530,100mA,35C
1091.13,99.19,97.33,1.97,3.94,2020-06-05T00:26:00,1560,100mA,35C
1090.96,99.18,97.34,1.97,3.94,2020-06-05T00:26:30,1590,100mA,35C
1090.78,99.16,97.3,1.97,3.94,2020-06-05T00:27:00,1620,100mA,35C
1090.61,99.15,97.32,1.97,3.94,2020-06-05T00:27:30,1650,100mA,35C
1090.44,99.13,97.29,1.97,3.94,2020-06-05T00:28:00,1680,100mA,35C
1090.27,99.12,97.26,1.97,3.94,2020-06-05T00:28:30,1710,100mA,35C
1090.1,99.1,97.25,1.97,3.94,2020-06-05T00:29:00,1740,100mA,35C
1089.93,99.08,97.25,1.97,3.94,2020-06-05T00:29:30,1770,100mA,35C
1089.76,99.07,97.25,1.97,3.94,2020-06-05T00:30:00,1800,100mA,35C
1089.59,99.05,97.23,1.97,3.94,2020-06-05T00:30:30,1830,100mA,35C
1089.42,99.04,97.19,1.97,3.94,2020-06-05T00:31:00,1860,100mA,35C
1089.25,99.02,97.22,1.97,3.94,2020-06-05T00:31:30,1890,100mA,35C
1089.08,99.01,97.22,1.97,3.94,2020-06-05T00:32:00,1920,100mA,35C
1088.91,98.99,97.2,1.97,3.94,2020-06-05T00:32:30,1950,100mA,35C
1088.74,98.98,97.18,1.97,3.94,2020-06-05T00:33:00,1980,100mA,35C
1088.57,98.96,97.14,1.96,3.92,2020-06-05T00:33:30,2010,100mA,35C
1088.4,98.94,97.18,1.96,3.92,2020-06-05T00:34:00,2040,100mA,35C
1088.22,98.93,97.14,1.96,3.92,2020-06-05T00:34:30,2070,100mA,35C
1088.05,98.91,97.2,1.96,3.92,2020-06-05T00:35:00,2100,100mA,35C
1087.88,98.9,97.2,1.96,3.92,2020-06-05T00:35:30,2130,100mA,35C
1087.71,98.88,97.18,1.96,3.92,2020-06-05T00:36:00,2160,100mA,35C
1087.54,98.87,97.17,1.96,3.92,2020-06-05T00:36:30,2190,100mA,35C
1087.37,98.85,97.22,1.96,3.92,2020-06-05T00:37:00,2220,100mA,35C
1087.2,98.84,97.26,1.96,3.92,2020-06-05T00:37:30,2250,100mA,35C
1087.03,98.82,97.21,1.96,3.92,2020-06-05T00:38:00,2280,100mA,35C
1086.86,98.81,97.29,1.96,3.92,2020-06-05T00:38:30,2310,100mA,35C
1086.69,98.79,97.08,1.96,3.92,2020-06-05T00:39:00,2340,100mA,35C
1086.52,98.77,97.06,1.96,3.92,2020-06-05T00:39:30,2370,100mA,35C
1086.35,98.76,97.15,1.96,3.92,2020-06-05T00:40:00,2400,100mA,35C
1086.18,98.74,96.97,1.96,3.92,2020-06-05T00:40:30,2430,100mA,35C
1086.01,98.73,97.07,1.96,3.92,2020-06-05T00:41:00,2460,100mA,35C
1085.84,98.71,97.02,1.96,3.92,2020-06-05T00:41:30,2490,100mA,35C
1085.67,98.7,96.94,1.96,3.92,2020-06-05T00:42:00,2520,100mA,35C
1085.49,98.68,96.91,1.96,3.92,2020-06-05T00:42:30,2550,100mA,35C
1085.32,98.67,97.02,1.96,3.92,2020-06-05T00:43:00,2580,100mA,35C
1085.15,98.65,96.99,1.96,3.92,2020-06-05T00:43:30,2610,100mA,35C
1084.98,98.63,96.95,1.96,3.92,2020-06-05T00:44:00,2640,100mA,35C
1084.81,98.62,97.02,1.95,3.9,2020-06-05T00:44:30,2670,100mA,35C
1084.64,98.6,97.1,1.96,3.92,2020-06-05T00:45:00,2700,100mA,35C
1084.47,98.59,97.06,1.95,3.9,2020-06-05T00:45:30,2730,100mA,35C
1084.3,98.57,97.08,1.95,3.9,2020-06-05T00:46:00,2760,100mA,35C
1084.13,98.56,97.07,1.95,3.9,2020-06-05T00:46:30,2790,100mA,35C
1083.96,98.54,97.06,1.95,3.9,2020-06-05T00:47:00,2820,100mA,35C
1083.79,98.53,97.06,1.95,3.9,2020-06-05T00:47:30,2850,100mA,35C
1083.62,98.51,97.04,1.95,3.9,2020-06-05T00:48:00,2880,100mA,35C
1083.45,98.49,97.07,1.95,3.9,2020-06-05T00:48:30,2910,100mA,35C
1083.28,98.48,97.05,1.95,3.9,2020-06-05T00:49:00,2940,100mA,35C
1083.11,98.46,96.95,1.95,3.9,2020-06-05T00:49:30,2970,100mA,35C
1082.93,98.45,96.92,1.95,3.9,2020-06-05T00:50:00,3000,100mA,35C
1082.76,98.43,96.93,1.95,3.9,2020-06-05T00:50:30,3030,100mA,35C
1082.59,98.42,96.87,1.95,3.9,2020-06-05T00:51:00,3060,100mA,35C
1082.42,98.4,96.83,1.95,3.9,2020-06-05T00:51:30,3090,100mA,35C
1082.25,98.39,96.75,1.95,3.9,2020-06-05T00:52:00,3120,100mA,35C
1082.08,98.37,96.73,1.95,3.9,2020-06-05T00:52:30,3150,100mA,35C
1081.91,98.36,96.65,1.95,3.9,2020-06-05T00:53:00,3180,100mA,35C
1081.74,98.34,96.69,1.95,3.9,2020-06-05T00:53:30,3210,100mA,35C
1081.57,98.32,96.72,1.95,3.9,2020-06-05T00:54:00,3240,100mA,35C
1081.4,98.31,96.64,1.95,3.9,2020-06-05T00:54:30,3270,100mA,35C
1081.23,98.29,96.5,1.95,3.9,2020-06-05T00:55:00,3300,100mA,35C
1081.06,98.28,96.47,1.95,3.9,2020-06-05T00:55:30,3330,100mA,35C
1080.89,98.26,96.44,1.95,3.9,2020-06-05T00:56:00,3360,100mA,35C
1080.72,98.25,96.32,1.95,3.9,2020-06-05T00:56:30,3390,100mA,35C
1080.55,98.23,96.36,1.95,3.9,2020-06-05T00:57:00,3420,100mA,35C
1080.37,98.22,96.36,1.95,3.9,2020-06-05T00:57:30,3450,100mA,35C
1080.2,98.2,96.44,1.95,3.9,2020-06-05T00:58:00,3480,100mA,35C
1080.03,98.18,96.44,1.95,3.9,2020-06-05T00:58:30,3510,100mA,35C
1079.86,98.17,96.5,1.95,3.9,2020-06-05T00:59:00,3540,100mA,35C
1079.69,98.15,96.53,1.95,3.9,2020-06-05T00:59:30,3570,100mA,35C
1079.52,98.14,96.49,1.95,3.9,2020-06-05T01:00:00,3600,100mA,35C
1079.35,98.12,96.53,1.95,3.9,2020-06-05T01:00:30,3630,100mA,35C
1079.18,98.11,96.48,1.95,3.9,2020-06-05T01:01:00,3660,100mA,35C
1079.01,98.09,96.41,1.95,3.9,2020-06-05T01:01:30,3690,100mA,35C
1078.84,98.08,96.33,1.95,3.9,2020-06-05T01:02:00,3720,100mA,35C
