capacity,soc,current,half_voltage,final_voltage,timestamp_str,timestamp_num,currents,temperature
1000.0,100.0,41.23,2.13,3.91013,2020-07-11T00:00:00,0,30mA,15C
999.83,99.98,41.18,2.13,3.91013,2020-07-11T00:00:30,30,30mA,15C
999.66,99.97,41.34,2.13,3.91013,2020-07-11T00:01:00,60,30mA,15C
999.49,99.95,41.42,2.13,3.91013,2020-07-11T00:01:30,90,30mA,15C
999.32,99.93,41.72,2.13,3.91013,2020-07-11T00:02:00,120,30mA,15C
999.15,99.91,41.56,2.13,3.91013,2020-07-11T00:02:30,150,30mA,15C
998.98,99.9,41.19,2.13,3.91013,2020-07-11T00:03:00,180,30mA,15C
998.81,99.88,41.13,2.13,3.91013,2020-07-11T00:03:30,210,30mA,15C
998.63,99.86,41.22,2.13,3.91013,2020-07-11T00:04:00,240,30mA,15C
998.46,99.85,41.21,2.13,3.91013,2020-07-11T00:04:30,270,30mA,15C
998.29,99.83,40.23,2.13,3.91013,2020-07-11T00:05:00,300,30mA,15C
998.12,99.81,40.39,2.13,3.91013,2020-07-11T00:05:30,330,30mA,15C
997.95,99.8,40.05,2.13,3.91013,2020-07-11T00:06:00,360,30mA,15C
997.78,99.78,42.06,2.13,3.91013,2020-07-11T00:06:30,390,30mA,15C
997.61,99.76,41.67,2.13,3.91013,2020-07-11T00:07:00,420,30mA,15C
997.44,99.74,41.33,2.13,3.91013,2020-07-11T00:07:30,450,30mA,15C
997.27,99.73,40.93,2.13,3.91013,2020-07-11T00:08:00,480,30mA,15C
997.1,99.71,40.53,2.13,3.91013,2020-07-11T00:08:30,510,30mA,15C
996.93,99.69,40.32,2.13,3.91013,2020-07-11T00:09:00,540,30mA,15C
996.76,99.68,40.4,2.13,3.91013,2020-07-11T00:09:30,570,30mA,15C
996.59,99.66,41.35,2.13,3.91013,2020-07-11T00:10:00,600,30mA,15C
996.42,99.64,41.13,2.13,3.91013,2020-07-11T00:10:30,630,30mA,15C
996.25,99.62,41.18,2.13,3.91013,2020-07-11T00:11:00,660,30mA,15C
996.07,99.61,40.62,2.13,3.91013,2020-07-11T00:11:30,690,30mA,15C
995.9,99.59,40.55,2.13,3.91013,2020-07-11T00:12:00,720,30mA,15C
995.73,99.57,40.28,2.13,3.91013,2020-07-11T00:12:30,750,30mA,15C
995.56,99.56,40.72,2.13,3.91013,2020-07-11T00:13:00,780,30mA,15C
995.39,99.54,40.86,2.13,3.91013,2020-07-11T00:13:30,810,30mA,15C
995.22,99.52,40.71,2.13,3.91013,2020-07-11T00:14:00,840,30mA,15C
995.05,99.51,40.28,2.13,3.91013,2020-07-11T00:14:30,870,30mA,15C
994.88,99.49,39.6,2.13,3.91013,2020-07-11T00:15:00,900,30mA,15C
994.71,99.47,38.58,2.13,3.91013,2020-07-11T00:15:30,930,30mA,15C
994.54,99.45,39.51,2.13,3.91013,2020-07-11T00:16:00,960,30mA,15C
994.37,99.44,39.53,2.13,3.91013,2020-07-11T00:16:30,990,30mA,15C
994.2,99.42,39.66,2.13,3.91013,2020-07-11T00:17:00,1020,30mA,15C
994.03,99.4,39.64,2.13,3.91013,2020-07-11T00:17:30,1050,30mA,15C
993.86,99.39,41.5,2.13,3.91013,2020-07-11T00:18:00,1080,30mA,15C
993.69,99.37,41.87,2.13,3.91013,2020-07-11T00:18:30,1110,30mA,15C
993.52,99.35,40.75,2.13,3.91013,2020-07-11T00:19:00,1140,30mA,15C
993.34,99.33,40.7,2.13,3.91013,2020-07-11T00:19:30,1170,30mA,15C
993.17,99.32,39.89,2.13,3.91013,2020-07-11T00:20:00,1200,30mA,15C
993.0,99.3,39.87,2.13,3.91013,2020-07-11T00:20:30,1230,30mA,15C
992.83,99.28,41.36,2.13,3.91013,2020-07-11T00:21:00,1260,30mA,15C
992.66,99.27,40.59,2.13,3.91013,2020-07-11T00:21:30,1290,30mA,15C
992.49,99.25,40.44,2.13,3.91013,2020-07-11T00:22:00,1320,30mA,15C
992.32,99.23,41.03,2.13,3.91013,2020-07-11T00:22:30,1350,30mA,15C
992.15,99.21,40.01,2.13,3.91013,2020-07-11T00:23:00,1380,30mA,15C
991.98,99.2,39.84,2.13,3.91013,2020-07-11T00:23:30,1410,30mA,15C
991.81,99.18,39.7,2.13,3.91013,2020-07-11T00:24:00,1440,30mA,15C
991.64,99.16,40.21,2.13,3.91013,2020-07-11T00:24:30,1470,30mA,15C
991.47,99.15,41.25,2.13,3.91013,2020-07-11T00:25:00,1500,30mA,15C
991.3,99.13,41.5,2.13,3.91013,2020-07-11T00:25:30,1530,30mA,15C
991.13,99.11,41.5,2.13,3.91013,2020-07-11T00:26:00,1560,30mA,15C
990.96,99.1,41.4,2.13,3.91013,2020-07-11T00:26:30,1590,30mA,15C
990.78,99.08,41.33,2.13,3.91013,2020-07-11T00:27:00,1620,30mA,15C
990.61,99.06,41.23,2.13,3.91013,2020-07-11T00:27:30,1650,30mA,15C
990.44,99.04,41.28,2.13,3.91013,2020-07-11T00:28:00,1680,30mA,15C
990.27,99.03,41.3,2.13,3.91013,2020-07-11T00:28:30,1710,30mA,15C
990.1,99.01,41.24,2.13,3.91013,2020-07-11T00:29:00,1740,30mA,15C
989.93,98.99,41.19,2.13,3.91013,2020-07-11T00:29:30,1770,30mA,15C
989.76,98.98,41.15,2.13,3.91013,2020-07-11T00:30:00,1800,30mA,15C
989.59,98.96,41.14,2.13,3.91013,2020-07-11T00:30:30,1830,30mA,15C
989.42,98.94,41.06,2.13,3.91013,2020-07-11T00:31:00,1860,30mA,15C
989.25,98.92,41.0,2.13,3.91013,2020-07-11T00:31:30,1890,30mA,15C
989.08,98.91,40.99,2.13,3.91013,2020-07-11T00:32:00,1920,30mA,15C
988.91,98.89,40.95,2.13,3.91013,2020-07-11T00:32:30,1950,30mA,15C
988.74,98.87,40.88,2.13,3.91013,2020-07-11T00:33:00,1980,30mA,15C
988.57,98.86,40.71,2.13,3.91013,2020-07-11T00:33:30,2010,30mA,15C
988.4,98.84,38.98,2.13,3.91013,2020-07-11T00:34:00,2040,30mA,15C
988.22,98.82,39.41,2.13,3.91013,2020-07-11T00:34:30,2070,30mA,15C
988.05,98.81,39.49,2.13,3.91013,2020-07-11T00:35:00,2100,30mA,15C
987.88,98.79,39.62,2.13,3.91013,2020-07-11T00:35:30,2130,30mA,15C
987.71,98.77,39.6,2.13,3.91013,2020-07-11T00:36:00,2160,30mA,15C
987.54,98.75,39.54,2.13,3.91013,2020-07-11T00:36:30,2190,30mA,15C
987.37,98.74,39.5,2.13,3.91013,2020-07-11T00:37:00,2220,30mA,15C
987.2,98.72,39.5,2.13,3.91013,2020-07-11T00:37:30,2250,30mA,15C
987.03,98.7,39.57,2.13,3.91013,2020-07-11T00:38:00,2280,30mA,15C
986.86,98.69,39.66,2.13,3.91013,2020-07-11T00:38:30,2310,30mA,15C
986.69,98.67,39.75,2.13,3.91013,2020-07-11T00:39:00,2340,30mA,15C
986.52,98.65,39.88,2.13,3.91013,2020-07-11T00:39:30,2370,30mA,15C
