capacity,soc,current,half_voltage,final_voltage,timestamp_str,timestamp_num,currents,temperature
1000.0,100.0,84.0,2.03,4.06,2020-07-07T00:00:00,0,100mA,45C
999.83,99.98,84.5,2.03,4.06,2020-07-07T00:00:30,30,100mA,45C
999.66,99.97,84.77,2.03,4.06,2020-07-07T00:01:00,60,100mA,45C
999.49,99.95,84.08,2.03,4.06,2020-07-07T00:01:30,90,100mA,45C
999.32,99.93,84.25,2.02,4.04,2020-07-07T00:02:00,120,100mA,45C
999.15,99.91,84.17,2.02,4.04,2020-07-07T00:02:30,150,100mA,45C
998.98,99.9,83.89,2.02,4.04,2020-07-07T00:03:00,180,100mA,45C
998.81,99.88,84.33,2.02,4.04,2020-07-07T00:03:30,210,100mA,45C
998.63,99.86,84.89,2.02,4.04,2020-07-07T00:04:00,240,100mA,45C
998.46,99.85,85.14,2.02,4.04,2020-07-07T00:04:30,270,100mA,45C
998.29,99.83,85.5,2.01,4.02,2020-07-07T00:05:00,300,100mA,45C
998.12,99.81,85.78,2.01,4.02,2020-07-07T00:05:30,330,100mA,45C
997.95,99.8,86.04,2.01,4.02,2020-07-07T00:06:00,360,100mA,45C
997.78,99.78,85.84,2.01,4.02,2020-07-07T00:06:30,390,100mA,45C
997.61,99.76,85.75,2.02,4.04,2020-07-07T00:07:00,420,100mA,45C
997.44,99.74,85.92,2.02,4.04,2020-07-07T00:07:30,450,100mA,45C
997.27,99.73,85.94,2.02,4.04,2020-07-07T00:08:00,480,100mA,45C
997.1,99.71,85.84,2.02,4.04,2020-07-07T00:08:30,510,100mA,45C
996.93,99.69,85.77,2.02,4.04,2020-07-07T00:09:00,540,100mA,45C
996.76,99.68,85.84,2.02,4.04,2020-07-07T00:09:30,570,100mA,45C
996.59,99.66,85.96,2.02,4.04,2020-07-07T00:10:00,600,100mA,45C
996.42,99.64,86.13,2.02,4.04,2020-07-07T00:10:30,630,100mA,45C
996.25,99.62,86.24,2.02,4.04,2020-07-07T00:11:00,660,100mA,45C
996.07,99.61,86.25,2.02,4.04,2020-07-07T00:11:30,690,100mA,45C
995.9,99.59,86.26,2.02,4.04,2020-07-07T00:12:00,720,100mA,45C
995.73,99.57,86.3,2.02,4.04,2020-07-07T00:12:30,750,100mA,45C
995.56,99.56,86.62,2.01,4.02,2020-07-07T00:13:00,780,100mA,45C
995.39,99.54,86.88,2.01,4.02,2020-07-07T00:13:30,810,100mA,45C
995.22,99.52,86.95,2.01,4.02,2020-07-07T00:14:00,840,100mA,45C
995.05,99.51,86.91,2.0,4.0,2020-07-07T00:14:30,870,100mA,45C
994.88,99.49,86.81,2.01,4.02,2020-07-07T00:15:00,900,100mA,45C
994.71,99.47,86.75,2.01,4.02,2020-07-07T00:15:30,930,100mA,45C
994.54,99.45,86.66,2.01,4.02,2020-07-07T00:16:00,960,100mA,45C
994.37,99.44,86.62,2.01,4.02,2020-07-07T00:16:30,990,100mA,45C
994.2,99.42,86.58,2.01,4.02,2020-07-07T00:17:00,1020,100mA,45C
994.03,99.4,86.7,2.01,4.02,2020-07-07T00:17:30,1050,100mA,45C
993.86,99.39,86.84,2.01,4.02,2020-07-07T00:18:00,1080,100mA,45C
993.69,99.37,86.91,2.01,4.02,2020-07-07T00:18:30,1110,100mA,45C
993.52,99.35,87.04,2.01,4.02,2020-07-07T00:19:00,1140,100mA,45C
993.34,99.33,87.03,2.01,4.02,2020-07-07T00:19:30,1170,100mA,45C
993.17,99.32,87.17,2.0,4.0,2020-07-07T00:20:00,1200,100mA,45C
993.0,99.3,87.59,2.01,4.02,2020-07-07T00:20:30,1230,100mA,45C
992.83,99.28,87.84,2.0,4.0,2020-07-07T00:21:00,1260,100mA,45C
992.66,99.27,87.66,2.0,4.0,2020-07-07T00:21:30,1290,100mA,45C
992.49,99.25,87.61,2.0,4.0,2020-07-07T00:22:00,1320,100mA,45C
992.32,99.23,87.73,2.0,4.0,2020-07-07T00:22:30,1350,100mA,45C
992.15,99.21,87.74,2.0,4.0,2020-07-07T00:23:00,1380,100mA,45C
991.98,99.2,87.73,2.0,4.0,2020-07-07T00:23:30,1410,100mA,45C
991.81,99.18,87.83,2.0,4.0,2020-07-07T00:24:00,1440,100mA,45C
991.64,99.16,87.91,2.0,4.0,2020-07-07T00:24:30,1470,100mA,45C
991.47,99.15,87.95,2.0,4.0,2020-07-07T00:25:00,1500,100mA,45C
991.3,99.13,88.01,2.0,4.0,2020-07-07T00:25:30,1530,100mA,45C
991.13,99.11,88.04,2.0,4.0,2020-07-07T00:26:00,1560,100mA,45C
990.96,99.1,88.07,2.0,4.0,2020-07-07T00:26:30,1590,100mA,45C
990.78,99.08,88.06,2.0,4.0,2020-07-07T00:27:00,1620,100mA,45C
990.61,99.06,88.02,2.0,4.0,2020-07-07T00:27:30,1650,100mA,45C
990.44,99.04,88.04,2.0,4.0,2020-07-07T00:28:00,1680,100mA,45C
990.27,99.03,87.9,2.0,4.0,2020-07-07T00:28:30,1710,100mA,45C
990.1,99.01,87.83,2.0,4.0,2020-07-07T00:29:00,1740,100mA,45C
989.93,98.99,87.81,2.0,4.0,2020-07-07T00:29:30,1770,100mA,45C
989.76,98.98,87.81,2.0,4.0,2020-07-07T00:30:00,1800,100mA,45C
989.59,98.96,87.76,2.0,4.0,2020-07-07T00:30:30,1830,100mA,45C
989.42,98.94,87.75,2.0,4.0,2020-07-07T00:31:00,1860,100mA,45C
989.25,98.92,87.7,2.0,4.0,2020-07-07T00:31:30,1890,100mA,45C
989.08,98.91,87.68,2.0,4.0,2020-07-07T00:32:00,1920,100mA,45C
988.91,98.89,87.72,2.0,4.0,2020-07-07T00:32:30,1950,100mA,45C
988.74,98.87,87.73,2.0,4.0,2020-07-07T00:33:00,1980,100mA,45C
988.57,98.86,87.79,2.0,4.0,2020-07-07T00:33:30,2010,100mA,45C
988.4,98.84,87.91,2.0,4.0,2020-07-07T00:34:00,2040,100mA,45C
988.22,98.82,87.94,2.0,4.0,2020-07-07T00:34:30,2070,100mA,45C
988.05,98.81,87.95,2.0,4.0,2020-07-07T00:35:00,2100,100mA,45C
987.88,98.79,87.99,2.0,4.0,2020-07-07T00:35:30,2130,100mA,45C
987.71,98.77,88.02,2.0,4.0,2020-07-07T00:36:00,2160,100mA,45C
987.54,98.75,88.05,2.0,4.0,2020-07-07T00:36:30,2190,100mA,45C
987.37,98.74,88.08,2.0,4.0,2020-07-07T00:37:00,2220,100mA,45C
987.2,98.72,88.06,2.0,4.0,2020-07-07T00:37:30,2250,100mA,45C
987.03,98.7,88.05,2.0,4.0,2020-07-07T00:38:00,2280,100mA,45C
986.86,98.69,88.05,2.0,4.0,2020-07-07T00:38:30,2310,100mA,45C
986.69,98.67,88.06,2.0,4.0,2020-07-07T00:39:00,2340,100mA,45C
986.52,98.65,87.98,2.0,4.0,2020-07-07T00:39:30,2370,100mA,45C
986.35,98.63,87.97,2.0,4.0,2020-07-07T00:40:00,2400,100mA,45C
986.18,98.62,87.96,2.0,4.0,2020-07-07T00:40:30,2430,100mA,45C
986.01,98.6,87.89,2.0,4.0,2020-07-07T00:41:00,2460,100mA,45C
985.84,98.58,87.91,2.0,4.0,2020-07-07T00:41:30,2490,100mA,45C
985.67,98.57,87.9,2.0,4.0,2020-07-07T00:42:00,2520,100mA,45C
985.49,98.55,87.93,2.0,4.0,2020-07-07T00:42:30,2550,100mA,45C
985.32,98.53,87.99,2.0,4.0,2020-07-07T00:43:00,2580,100mA,45C
985.15,98.52,88.16,2.0,4.0,2020-07-07T00:43:30,2610,100mA,45C
984.98,98.5,88.22,2.0,4.0,2020-07-07T00:44:00,2640,100mA,45C
984.81,98.48,88.23,2.0,4.0,2020-07-07T00:44:30,2670,100mA,45C
984.64,98.46,88.23,2.0,4.0,2020-07-07T00:45:00,2700,100mA,45C
984.47,98.45,88.19,2.0,4.0,2020-07-07T00:45:30,2730,100mA,45C
984.3,98.43,88.22,2.0,4.0,2020-07-07T00:46:00,2760,100mA,45C
984.13,98.41,88.26,2.0,4.0,2020-07-07T00:46:30,2790,100mA,45C
983.96,98.4,88.24,2.01,4.02,2020-07-07T00:47:00,2820,100mA,45C
