capacity,soc,current,half_voltage,final_voltage,timestamp_str,timestamp_num,currents,temperature
1200.0,100.0,31.83,1.99,3.98,2020-08-18T00:00:00,0,30mA,5C
1199.83,99.99,30.65,1.99,3.98,2020-08-18T00:00:30,30,30mA,5C
1199.66,99.97,30.73,2.0,4.0,2020-08-18T00:01:00,60,30mA,5C
1199.49,99.96,30.83,2.0,4.0,2020-08-18T00:01:30,90,30mA,5C
1199.32,99.94,30.82,2.0,4.0,2020-08-18T00:02:00,120,30mA,5C
1199.15,99.93,30.87,1.99,3.98,2020-08-18T00:02:30,150,30mA,5C
1198.98,99.91,30.85,2.0,4.0,2020-08-18T00:03:00,180,30mA,5C
1198.81,99.9,30.83,1.99,3.98,2020-08-18T00:03:30,210,30mA,5C
1198.63,99.89,30.84,2.0,4.0,2020-08-18T00:04:00,240,30mA,5C
1198.46,99.87,30.81,1.99,3.98,2020-08-18T00:04:30,270,30mA,5C
1198.29,99.86,30.76,1.99,3.98,2020-08-18T00:05:00,300,30mA,5C
1198.12,99.84,30.84,2.0,4.0,2020-08-18T00:05:30,330,30mA,5C
1197.95,99.83,30.9,1.99,3.98,2020-08-18T00:06:00,360,30mA,5C
1197.78,99.82,30.88,2.0,4.0,2020-08-18T00:06:30,390,30mA,5C
1197.61,99.8,30.82,2.0,4.0,2020-08-18T00:07:00,420,30mA,5C
1197.44,99.79,30.83,2.0,4.0,2020-08-18T00:07:30,450,30mA,5C
1197.27,99.77,30.78,1.99,3.98,2020-08-18T00:08:00,480,30mA,5C
1197.1,99.76,30.72,2.0,4.0,2020-08-18T00:08:30,510,30mA,5C
1196.93,99.74,30.76,2.0,4.0,2020-08-18T00:09:00,540,30mA,5C
1196.76,99.73,30.65,2.0,4.0,2020-08-18T00:09:30,570,30mA,5C
1196.59,99.72,30.53,2.0,4.0,2020-08-18T00:10:00,600,30mA,5C
1196.42,99.7,30.59,2.0,4.0,2020-08-18T00:10:30,630,30mA,5C
1196.25,99.69,30.62,1.99,3.98,2020-08-18T00:11:00,660,30mA,5C
1196.07,99.67,30.9,2.0,4.0,2020-08-18T00:11:30,690,30mA,5C
1195.9,99.66,30.9,1.99,3.98,2020-08-18T00:12:00,720,30mA,5C
1195.73,99.64,30.9,1.99,3.98,2020-08-18T00:12:30,750,30mA,5C
1195.56,99.63,30.89,1.99,3.98,2020-08-18T00:13:00,780,30mA,5C
1195.39,99.62,30.9,2.0,4.0,2020-08-18T00:13:30,810,30mA,5C
1195.22,99.6,30.96,1.99,3.98,2020-08-18T00:14:00,840,30mA,5C
1195.05,99.59,30.95,2.0,4.0,2020-08-18T00:14:30,870,30mA,5C
1194.88,99.57,30.95,1.99,3.98,2020-08-18T00:15:00,900,30mA,5C
1194.71,99.56,30.97,2.0,4.0,2020-08-18T00:15:30,930,30mA,5C
1194.54,99.54,30.97,1.99,3.98,2020-08-18T00:16:00,960,30mA,5C
1194.37,99.53,30.96,1.99,3.98,2020-08-18T00:16:30,990,30mA,5C
1194.2,99.52,30.96,1.99,3.98,2020-08-18T00:17:00,1020,30mA,5C
1194.03,99.5,30.95,1.99,3.98,2020-08-18T00:17:30,1050,30mA,5C
1193.86,99.49,30.93,1.99,3.98,2020-08-18T00:18:00,1080,30mA,5C
1193.69,99.47,30.99,1.99,3.98,2020-08-18T00:18:30,1110,30mA,5C
1193.52,99.46,31.01,2.0,4.0,2020-08-18T00:19:00,1140,30mA,5C
1193.34,99.45,30.98,1.99,3.98,2020-08-18T00:19:30,1170,30mA,5C
1193.17,99.43,30.96,2.0,4.0,2020-08-18T00:20:00,1200,30mA,5C
1193.0,99.42,30.94,1.99,3.98,2020-08-18T00:20:30,1230,30mA,5C
1192.83,99.4,30.89,1.99,3.98,2020-08-18T00:21:00,1260,30mA,5C
1192.66,99.39,31.01,1.99,3.98,2020-08-18T00:21:30,1290,30mA,5C
1192.49,99.37,30.95,1.99,3.98,2020-08-18T00:22:00,1320,30mA,5C
1192.32,99.36,30.93,1.99,3.98,2020-08-18T00:22:30,1350,30mA,5C
1192.15,99.35,30.95,1.99,3.98,2020-08-18T00:23:00,1380,30mA,5C
1191.98,99.33,30.94,1.99,3.98,2020-08-18T00:23:30,1410,30mA,5C
1191.81,99.32,31.01,1.99,3.98,2020-08-18T00:24:00,1440,30mA,5C
