capacity,soc,current,half_voltage,final_voltage
1100,100,81.44,2.02,4.04
1099.83,99.98,81.45,2.02,4.04
1099.66,99.97,81.22,2.02,4.04
1099.49,99.95,81.06,2.02,4.04
1099.32,99.94,80.92,2.02,4.04
1099.15,99.92,81.6,2.02,4.04
1098.98,99.91,81.64,2.02,4.04
1098.81,99.89,81.76,2.02,4.04
1098.63,99.88,81.84,2.02,4.04
1098.46,99.86,81.73,2.02,4.04
1098.29,99.84,81.88,2.02,4.04
1098.12,99.83,82.11,2.02,4.04
1097.95,99.81,82.22,2.02,4.04
1097.78,99.8,82.22,2.02,4.04
1097.61,99.78,82.23,2.02,4.04
1097.44,99.77,82.25,2.02,4.04
1097.27,99.75,82.25,2.02,4.04
1097.1,99.74,82.18,2.02,4.04
1096.93,99.72,82.12,2.02,4.04
1096.76,99.71,82.1,2.02,4.04
1096.59,99.69,82.12,2.02,4.04
1096.42,99.67,82.09,2.02,4.04
1096.25,99.66,82.06,2.02,4.04
1096.07,99.64,82.09,2.02,4.04
1095.9,99.63,81.97,2.02,4.04
1095.73,99.61,82,2.02,4.04
1095.56,99.6,82.07,2.02,4.04
1095.39,99.58,82.1,2.02,4.04
1095.22,99.57,82.14,2.02,4.04
1095.05,99.55,82.14,2.02,4.04
1094.88,99.53,82.17,2.02,4.04
1094.71,99.52,82.19,2.02,4.04
1094.54,99.5,82.22,2.02,4.04
1094.37,99.49,82.26,2.02,4.04
1094.2,99.47,82.3,2.02,4.04
1094.03,99.46,82.3,2.02,4.04
1093.86,99.44,82.29,2.02,4.04
1093.69,99.43,82.29,2.02,4.04
1093.52,99.41,82.3,2.02,4.04
1093.34,99.39,82.27,2.02,4.04
1093.17,99.38,82.26,2.02,4.04
1093,99.36,82.27,2.02,4.04
1092.83,99.35,82.29,2.02,4.04
1092.66,99.33,82.3,2.02,4.04
1092.49,99.32,82.29,2.02,4.04
1092.32,99.3,82.26,2.02,4.04
1092.15,99.29,82.31,2.02,4.04
1091.98,99.27,82.28,2.02,4.04
1091.81,99.26,82.28,2.02,4.04
1091.64,99.24,82.3,2.01,4.02
1091.47,99.22,82.25,2.02,4.04
1091.3,99.21,82.2,2.02,4.04
1091.13,99.19,82.13,2.01,4.02
1090.96,99.18,82.06,2.02,4.04
1090.78,99.16,82.03,2.02,4.04
1090.61,99.15,81.99,2.02,4.04
1090.44,99.13,81.93,2.02,4.04
