capacity,soc,current,half_voltage,final_voltage
1000,100,46.9,2.05,4.1
999.83,99.98,46.85,2.05,4.1
999.66,99.97,46.91,2.05,4.1
999.49,99.95,46.93,2.05,4.1
999.32,99.93,46.96,2.05,4.1
999.15,99.91,46.98,2.05,4.1
998.98,99.9,46.99,2.05,4.1
998.81,99.88,47,2.05,4.1
998.63,99.86,47,2.05,4.1
998.46,99.85,47,2.05,4.1
998.29,99.83,47.02,2.05,4.1
998.12,99.81,47.07,2.05,4.1
997.95,99.8,47.09,2.05,4.1
997.78,99.78,47.1,2.05,4.1
997.61,99.76,47.11,2.05,4.1
997.44,99.74,47.14,2.05,4.1
997.27,99.73,47.13,2.05,4.1
997.1,99.71,47.12,2.05,4.1
996.93,99.69,47.14,2.05,4.1
996.76,99.68,47.14,2.05,4.1
996.59,99.66,47.17,2.05,4.1
996.42,99.64,47.16,2.05,4.1
996.25,99.62,47.17,2.05,4.1
996.07,99.61,47.19,2.05,4.1
995.9,99.59,47.19,2.05,4.1
995.73,99.57,47.19,2.05,4.1
995.56,99.56,47.21,2.05,4.1
995.39,99.54,47.21,2.05,4.1
995.22,99.52,47.2,2.05,4.1
995.05,99.51,47.24,2.04,4.08
994.88,99.49,47.23,2.05,4.1
994.71,99.47,47.22,2.05,4.1
994.54,99.45,47.24,2.05,4.1
994.37,99.44,47.24,2.05,4.1
994.2,99.42,47.25,2.05,4.1
994.03,99.4,47.24,2.05,4.1
993.86,99.39,47.23,2.04,4.08
993.69,99.37,47.26,2.05,4.1
993.52,99.35,47.27,2.05,4.1
993.34,99.33,47.32,2.05,4.1
993.17,99.32,47.66,2.05,4.1
993,99.3,47.68,2.05,4.1
992.83,99.28,47.66,2.05,4.1
992.66,99.27,47.66,2.05,4.1
992.49,99.25,47.32,2.05,4.1
992.32,99.23,47.26,2.05,4.1
992.15,99.21,47.63,2.05,4.1
991.98,99.2,47.65,2.05,4.1
991.81,99.18,47.66,2.05,4.1
991.64,99.16,47.65,2.05,4.1
991.47,99.15,47.66,2.05,4.1
991.3,99.13,47.66,2.05,4.1
991.13,99.11,47.65,2.04,4.08
990.96,99.1,47.65,2.05,4.1
990.78,99.08,47.66,2.05,4.1
990.61,99.06,47.67,2.04,4.08
990.44,99.04,47.67,2.05,4.1
