capacity,soc,current,half_voltage,final_voltage
1200,100,88.6,1.99,3.98
1199.83,99.99,88.53,1.99,3.98
1199.66,99.97,88.54,1.98,3.96
1199.49,99.96,88.49,1.98,3.96
1199.32,99.94,88.53,1.98,3.96
1199.15,99.93,88.61,1.98,3.96
1198.98,99.91,88.69,1.98,3.96
1198.81,99.9,88.68,1.98,3.96
1198.63,99.89,88.65,1.98,3.96
1198.46,99.87,88.63,1.98,3.96
1198.29,99.86,88.6,1.98,3.96
1198.12,99.84,88.61,1.98,3.96
1197.95,99.83,88.6,1.98,3.96
1197.78,99.82,88.64,1.98,3.96
1197.61,99.8,88.68,1.98,3.96
1197.44,99.79,88.65,1.98,3.96
1197.27,99.77,88.67,1.97,3.94
1197.1,99.76,88.7,1.97,3.94
1196.93,99.74,88.71,1.97,3.94
1196.76,99.73,88.66,1.97,3.94
1196.59,99.72,88.66,1.97,3.94
1196.42,99.7,88.65,1.97,3.94
1196.25,99.69,88.65,1.97,3.94
1196.07,99.67,88.71,1.97,3.94
1195.9,99.66,88.72,1.97,3.94
1195.73,99.64,88.73,1.97,3.94
1195.56,99.63,88.71,1.97,3.94
1195.39,99.62,88.75,1.97,3.94
1195.22,99.6,88.73,1.97,3.94
1195.05,99.59,88.74,1.97,3.94
1194.88,99.57,88.74,1.96,3.92
1194.71,99.56,88.76,1.97,3.94
1194.54,99.54,88.75,1.96,3.92
1194.37,99.53,88.75,1.97,3.94
1194.2,99.52,88.73,1.96,3.92
1194.03,99.5,88.67,1.96,3.92
1193.86,99.49,88.7,1.96,3.92
1193.69,99.47,88.67,1.96,3.92
1193.52,99.46,88.67,1.96,3.92
1193.34,99.45,88.63,1.96,3.92
1193.17,99.43,88.58,1.96,3.92
1193,99.42,88.57,1.96,3.92
1192.83,99.4,88.57,1.96,3.92
1192.66,99.39,88.58,1.96,3.92
1192.49,99.37,88.55,1.96,3.92
1192.32,99.36,88.53,1.96,3.92
1192.15,99.35,88.48,1.96,3.92
1191.98,99.33,88.48,1.96,3.92
1191.81,99.32,88.46,1.96,3.92
1191.64,99.3,88.44,1.96,3.92
1191.47,99.29,88.42,1.96,3.92
1191.3,99.27,88.39,1.96,3.92
1191.13,99.26,88.37,1.95,3.9
1190.96,99.25,88.35,1.96,3.92
1190.78,99.23,88.33,1.96,3.92
1190.61,99.22,88.32,1.95,3.9
1190.44,99.2,88.28,1.96,3.92
1190.27,99.19,88.28,1.95,3.9
1190.1,99.18,88.26,1.95,3.9
1189.93,99.16,88.27,1.95,3.9
1189.76,99.15,88.22,1.95,3.9
1189.59,99.13,88.19,1.95,3.9
1189.42,99.12,88.19,1.95,3.9
1189.25,99.1,88.18,1.95,3.9
1189.08,99.09,88.16,1.95,3.9
1188.91,99.08,88.16,1.95,3.9
1188.74,99.06,88.13,1.95,3.9
1188.57,99.05,88.11,1.95,3.9
1188.4,99.03,88.11,1.95,3.9
1188.22,99.02,88.1,1.95,3.9
1188.05,99,88.07,1.95,3.9
1187.88,98.99,88.06,1.95,3.9
1187.71,98.98,88.02,1.95,3.9
1187.54,98.96,88.03,1.95,3.9
1187.37,98.95,87.99,1.95,3.9
1187.2,98.93,87.97,1.95,3.9
1187.03,98.92,87.97,1.95,3.9
1186.86,98.9,87.95,1.95,3.9
1186.69,98.89,87.95,1.95,3.9
1186.52,98.88,87.94,1.95,3.9
1186.35,98.86,87.9,1.95,3.9
1186.18,98.85,87.9,1.95,3.9
1186.01,98.83,87.86,1.95,3.9
1185.84,98.82,87.86,1.95,3.9
1185.67,98.81,87.82,1.94,3.88
1185.49,98.79,87.83,1.94,3.88
1185.32,98.78,87.81,1.94,3.88
1185.15,98.76,87.77,1.94,3.88
1184.98,98.75,87.77,1.94,3.88
1184.81,98.73,87.72,1.94,3.88
1184.64,98.72,87.73,1.94,3.88
1184.47,98.71,87.69,1.94,3.88
1184.3,98.69,87.68,1.94,3.88
1184.13,98.68,87.68,1.94,3.88
1183.96,98.66,87.69,1.94,3.88
1183.79,98.65,87.62,1.94,3.88
1183.62,98.63,87.64,1.94,3.88
1183.45,98.62,87.59,1.94,3.88
1183.28,98.61,87.59,1.94,3.88
1183.11,98.59,87.54,1.94,3.88
