capacity,soc,current,half_voltage,final_voltage
991.3,99.13,84.53,1.94,3.88
991.13,99.11,84.52,1.94,3.88
990.96,99.1,84.53,1.94,3.88
990.78,99.08,84.53,1.94,3.88
990.61,99.06,84.61,1.94,3.88
990.44,99.04,84.62,1.94,3.88
990.27,99.03,84.6,1.94,3.88
990.1,99.01,84.61,1.95,3.9
989.93,98.99,84.58,1.94,3.88
989.76,98.98,84.61,1.95,3.9
989.59,98.96,84.61,1.95,3.9
989.42,98.94,84.58,1.95,3.9
989.25,98.92,84.52,1.95,3.9
989.08,98.91,84.49,1.95,3.9
988.91,98.89,84.48,1.95,3.9
988.74,98.87,84.45,1.95,3.9
988.57,98.86,84.43,1.95,3.9
988.4,98.84,84.45,1.95,3.9
988.22,98.82,84.4,1.95,3.9
988.05,98.81,84.55,1.94,3.88
987.88,98.79,84.54,1.94,3.88
987.71,98.77,84.53,1.94,3.88
987.54,98.75,84.49,1.94,3.88
987.37,98.74,84.41,1.94,3.88
987.2,98.72,84.51,1.94,3.88
987.03,98.7,84.48,1.94,3.88
986.86,98.69,84.5,1.94,3.88
986.69,98.67,84.15,1.95,3.9
986.52,98.65,84.09,1.95,3.9
986.35,98.63,84.05,1.95,3.9
986.18,98.62,83.94,1.96,3.92
986.01,98.6,83.81,1.96,3.92
985.84,98.58,83.77,1.96,3.92
985.67,98.57,83.69,1.96,3.92
985.49,98.55,83.65,1.96,3.92
985.32,98.53,83.61,1.96,3.92
985.15,98.52,83.62,1.96,3.92
984.98,98.5,83.62,1.97,3.94
984.81,98.48,83.58,1.97,3.94
984.64,98.46,83.57,1.97,3.94
984.47,98.45,83.56,1.97,3.94
984.3,98.43,83.53,1.97,3.94
984.13,98.41,83.53,1.97,3.94
983.96,98.4,83.5,1.97,3.94
983.79,98.38,83.51,1.97,3.94
983.62,98.36,83.52,1.97,3.94
983.45,98.34,83.48,1.97,3.94
983.28,98.33,83.47,1.97,3.94
983.11,98.31,83.43,1.97,3.94
982.93,98.29,83.4,1.97,3.94
982.76,98.28,83.37,1.97,3.94
982.59,98.26,83.36,1.97,3.94
982.42,98.24,83.41,1.97,3.94
982.25,98.23,83.36,1.97,3.94
982.08,98.21,83.32,1.97,3.94
981.91,98.19,83.32,1.97,3.94
981.74,98.17,83.31,1.97,3.94
981.57,98.16,83.27,1.97,3.94
981.4,98.14,83.27,1.97,3.94
981.23,98.12,83.24,1.97,3.94
981.06,98.11,83.17,1.98,3.96
980.89,98.09,83.15,1.98,3.96
980.72,98.07,83.16,1.98,3.96
980.55,98.05,83.13,1.98,3.96
980.37,98.04,83.08,1.98,3.96
980.2,98.02,83.03,1.98,3.96
980.03,98,82.97,1.98,3.96
979.86,97.99,82.98,1.98,3.96
979.69,97.97,83.01,1.98,3.96
979.52,97.95,82.97,1.98,3.96
979.35,97.93,82.93,1.98,3.96
979.18,97.92,82.93,1.98,3.96
979.01,97.9,82.95,1.98,3.96
978.84,97.88,82.93,1.98,3.96
978.67,97.87,82.98,1.98,3.96
978.5,97.85,83.14,1.95,3.9
978.33,97.83,83.97,1.95,3.9
978.16,97.82,84.01,1.95,3.9
977.99,97.8,84,1.95,3.9
977.81,97.78,83.99,1.95,3.9
977.64,97.76,84.02,1.95,3.9
977.47,97.75,83.93,1.95,3.9
977.3,97.73,83.93,1.95,3.9
977.13,97.71,83.89,1.95,3.9
976.96,97.7,83.9,1.96,3.92
976.79,97.68,83.96,1.95,3.9
976.62,97.66,83.97,1.95,3.9
976.45,97.64,83.99,1.95,3.9
976.28,97.63,84.02,1.95,3.9
976.11,97.61,84.02,1.95,3.9
975.94,97.59,84,1.95,3.9
975.77,97.58,84.03,1.95,3.9
975.6,97.56,84.03,1.95,3.9
975.43,97.54,84.02,1.95,3.9
975.26,97.53,84.02,1.95,3.9
975.08,97.51,83.99,1.95,3.9
974.91,97.49,83.98,1.95,3.9
974.74,97.47,83.99,1.95,3.9
974.57,97.46,83.99,1.95,3.9
974.4,97.44,84.04,1.95,3.9
974.23,97.42,83.98,1.95,3.9
974.06,97.41,84,1.95,3.9
973.89,97.39,83.97,1.95,3.9
973.72,97.37,83.98,1.96,3.92
973.55,97.35,83.94,1.95,3.9
973.38,97.34,83.95,1.95,3.9
973.21,97.32,83.95,1.95,3.9
973.04,97.3,84.46,1.94,3.88
972.87,97.29,84.8,1.94,3.88
972.7,97.27,84.83,1.94,3.88
972.52,97.25,84.8,1.94,3.88
972.35,97.24,84.75,1.94,3.88
972.18,97.22,84.74,1.94,3.88
972.01,97.2,84.45,1.95,3.9
971.84,97.18,84.15,1.96,3.92
971.67,97.17,82.91,2.02,4.04
971.5,97.15,82.01,2.01,4.02
971.33,97.13,82.23,2,4
971.16,97.12,82.34,2,4
970.99,97.1,82.4,2,4
970.82,97.08,82.42,2,4
970.65,97.06,82.54,2,4
970.48,97.05,82.67,1.99,3.98
970.31,97.03,82.73,1.99,3.98
970.14,97.01,82.72,1.99,3.98
969.96,97,82.75,1.98,3.96
969.79,96.98,82.85,1.98,3.96
969.62,96.96,82.81,1.98,3.96
969.45,96.95,82.86,1.98,3.96
969.28,96.93,82.88,1.98,3.96
969.11,96.91,82.88,1.98,3.96
968.94,96.89,82.9,1.98,3.96
968.77,96.88,82.92,1.98,3.96
968.6,96.86,82.89,1.98,3.96
968.43,96.84,82.88,1.98,3.96
968.26,96.83,82.9,1.98,3.96
968.09,96.81,82.92,1.98,3.96
967.92,96.79,83.03,1.98,3.96
967.75,96.77,83.08,1.98,3.96
967.58,96.76,83.06,1.98,3.96
967.41,96.74,83.02,1.98,3.96
967.23,96.72,83.02,1.98,3.96
967.06,96.71,83.02,1.98,3.96
966.89,96.69,83,1.98,3.96
966.72,96.67,82.99,1.98,3.96
966.55,96.65,83.05,1.97,3.94
966.38,96.64,83.12,1.97,3.94
966.21,96.62,83.15,1.97,3.94
966.04,96.6,83.18,1.97,3.94
965.87,96.59,83.2,1.97,3.94
965.7,96.57,83.23,1.97,3.94
965.53,96.55,83.23,1.97,3.94
965.36,96.54,83.26,1.97,3.94
965.19,96.52,83.25,1.97,3.94
965.02,96.5,83.39,1.96,3.92
964.85,96.48,83.53,1.97,3.94
964.67,96.47,83.4,1.97,3.94
964.5,96.45,83.34,1.97,3.94
964.33,96.43,83.28,1.97,3.94
964.16,96.42,83.37,1.97,3.94
963.99,96.4,83.93,1.95,3.9
963.82,96.38,84.13,1.95,3.9
963.65,96.36,84.15,1.95,3.9
963.48,96.35,84.08,1.95,3.9
963.31,96.33,84.08,1.95,3.9
963.14,96.31,84.08,1.95,3.9
962.97,96.3,84.4,1.95,3.9
962.8,96.28,84.47,1.94,3.88
962.63,96.26,84.58,1.94,3.88
962.46,96.25,84.64,1.94,3.88
962.29,96.23,84.64,1.94,3.88
962.11,96.21,84.64,1.94,3.88
961.94,96.19,84.59,1.94,3.88
961.77,96.18,84.61,1.94,3.88
961.6,96.16,84.61,1.94,3.88
961.43,96.14,84.6,1.94,3.88
961.26,96.13,84.67,1.94,3.88
961.09,96.11,84.68,1.94,3.88
960.92,96.09,84.73,1.94,3.88
960.75,96.07,84.6,1.94,3.88
960.58,96.06,84.62,1.94,3.88
960.41,96.04,84.6,1.94,3.88
960.24,96.02,84.61,1.94,3.88
960.07,96.01,84.71,1.94,3.88
959.9,95.99,84.73,1.94,3.88
959.73,95.97,84.73,1.94,3.88
959.55,95.96,84.72,1.94,3.88
959.38,95.94,84.71,1.94,3.88
959.21,95.92,84.71,1.94,3.88
959.04,95.9,84.66,1.94,3.88
958.87,95.89,84.68,1.94,3.88
958.7,95.87,84.65,1.94,3.88
958.53,95.85,84.67,1.94,3.88
958.36,95.84,84.66,1.94,3.88
958.19,95.82,84.65,1.94,3.88
958.02,95.8,84.67,1.94,3.88
957.85,95.78,84.68,1.94,3.88
957.68,95.77,84.69,1.94,3.88
957.51,95.75,84.72,1.94,3.88
957.34,95.73,85.09,1.91,3.82
957.17,95.72,85.36,1.93,3.86
957,95.7,85.25,1.93,3.86
956.82,95.68,85.26,1.93,3.86
956.65,95.66,85.49,1.92,3.84
956.48,95.65,85.57,1.92,3.84
956.31,95.63,85.59,1.92,3.84
956.14,95.61,85.56,1.92,3.84
955.97,95.6,85.54,1.92,3.84
955.8,95.58,85.53,1.92,3.84
955.63,95.56,85.51,1.92,3.84
955.46,95.55,85.44,1.92,3.84
955.29,95.53,85.52,1.92,3.84
955.12,95.51,85.55,1.92,3.84
954.95,95.49,85.66,1.92,3.84
954.78,95.48,85.72,1.92,3.84
954.61,95.46,85.69,1.92,3.84
954.44,95.44,85.7,1.92,3.84
954.26,95.43,85.72,1.91,3.82
954.09,95.41,85.71,1.92,3.84
953.92,95.39,85.73,1.91,3.82
953.75,95.37,85.75,1.91,3.82
953.58,95.36,85.76,1.91,3.82
953.41,95.34,85.79,1.91,3.82
953.24,95.32,85.78,1.91,3.82
953.07,95.31,85.81,1.91,3.82
952.9,95.29,85.83,1.91,3.82
952.73,95.27,85.85,1.91,3.82
952.56,95.26,85.89,1.9,3.8
952.39,95.24,85.86,1.91,3.82
952.22,95.22,85.9,1.9,3.8
952.05,95.2,85.87,1.9,3.8
951.88,95.19,85.95,1.9,3.8
951.7,95.17,85.98,1.89,3.78
951.53,95.15,85.97,1.89,3.78
951.36,95.14,85.98,1.89,3.78
951.19,95.12,85.99,1.89,3.78
951.02,95.1,85.99,1.89,3.78
950.85,95.08,86.01,1.89,3.78
950.68,95.07,86,1.89,3.78
950.51,95.05,86.02,1.89,3.78
950.34,95.03,85.99,1.89,3.78
950.17,95.02,86.03,1.89,3.78
950,95,86.02,1.88,3.76
949.83,94.98,86.03,1.88,3.76
949.66,94.97,86.05,1.88,3.76
949.49,94.95,86.04,1.88,3.76
949.32,94.93,86.09,1.88,3.76
949.15,94.91,86.07,1.89,3.78
948.97,94.9,86.08,1.88,3.76
948.8,94.88,86.06,1.89,3.78
948.63,94.86,86.09,1.88,3.76
948.46,94.85,86.14,1.88,3.76
948.29,94.83,86.15,1.88,3.76
948.12,94.81,86.15,1.88,3.76
947.95,94.79,86.09,1.89,3.78
947.78,94.78,86.19,1.89,3.78
947.61,94.76,86.15,1.88,3.76
947.44,94.74,86.14,1.88,3.76
947.27,94.73,86.12,1.89,3.78
947.1,94.71,86.15,1.88,3.76
946.93,94.69,86.13,1.89,3.78
946.76,94.68,86.12,1.88,3.76
946.59,94.66,86.12,1.88,3.76
946.41,94.64,86.12,1.88,3.76
946.24,94.62,86.03,1.76,3.52
946.07,94.61,85.66,1.79,3.58
945.9,94.59,85.71,1.83,3.66
945.73,94.57,85.74,1.85,3.7
945.56,94.56,85.47,1.86,3.72
945.39,94.54,85.36,1.87,3.74
945.22,94.52,85.08,1.88,3.76
945.05,94.5,84.49,1.9,3.8
944.88,94.49,84.24,1.9,3.8
944.71,94.47,83.92,1.91,3.82
944.54,94.45,83.76,1.91,3.82
944.37,94.44,83.97,1.91,3.82
944.2,94.42,84.22,1.9,3.8
944.03,94.4,84.35,1.9,3.8
943.85,94.38,84.5,1.89,3.78
943.68,94.37,84.62,1.89,3.78
943.51,94.35,84.84,1.89,3.78
943.34,94.33,84.91,1.88,3.76
943.17,94.32,85.12,1.88,3.76
943,94.3,85.14,1.88,3.76
942.83,94.28,85.14,1.88,3.76
942.66,94.27,85.14,1.88,3.76
942.49,94.25,85.1,1.88,3.76
942.32,94.23,85.05,1.88,3.76
942.15,94.21,85.04,1.88,3.76
941.98,94.2,85,1.88,3.76
941.81,94.18,85.02,1.88,3.76
941.64,94.16,85.16,1.87,3.74
941.47,94.15,85.24,1.88,3.76
941.29,94.13,85.24,1.87,3.74
941.12,94.11,85.26,1.87,3.74
940.95,94.09,85.25,1.88,3.76
940.78,94.08,85.23,1.88,3.76
940.61,94.06,85.22,1.88,3.76
940.44,94.04,85.17,1.88,3.76
940.27,94.03,85.18,1.88,3.76
940.1,94.01,85.15,1.88,3.76
939.93,93.99,85.11,1.88,3.76
939.76,93.98,85.09,1.88,3.76
939.59,93.96,85.08,1.88,3.76
939.42,93.94,85.05,1.88,3.76
939.25,93.92,85.04,1.88,3.76
939.08,93.91,85.02,1.88,3.76
938.91,93.89,85.05,1.88,3.76
938.74,93.87,85.02,1.88,3.76
938.56,93.86,85.01,1.88,3.76
938.39,93.84,85.01,1.88,3.76
938.22,93.82,85.05,1.88,3.76
938.05,93.8,85.02,1.88,3.76
937.88,93.79,85.02,1.88,3.76
937.71,93.77,85.02,1.88,3.76
937.54,93.75,85.04,1.88,3.76
937.37,93.74,85.03,1.88,3.76
937.2,93.72,84.96,1.88,3.76
937.03,93.7,84.92,1.88,3.76
936.86,93.69,84.92,1.88,3.76
936.69,93.67,84.94,1.88,3.76
936.52,93.65,84.96,1.88,3.76
936.35,93.63,84.95,1.88,3.76
936.18,93.62,84.91,1.88,3.76
936,93.6,84.93,1.88,3.76
935.83,93.58,84.93,1.88,3.76
935.66,93.57,84.91,1.88,3.76
935.49,93.55,84.89,1.88,3.76
935.32,93.53,84.86,1.88,3.76
935.15,93.51,84.88,1.88,3.76
934.98,93.5,84.85,1.88,3.76
934.81,93.48,84.84,1.88,3.76
934.64,93.46,84.83,1.88,3.76
934.47,93.45,84.83,1.88,3.76
934.3,93.43,84.81,1.88,3.76
934.13,93.41,84.8,1.88,3.76
933.96,93.4,84.81,1.88,3.76
933.79,93.38,84.8,1.88,3.76
933.62,93.36,84.79,1.88,3.76
933.44,93.34,84.75,1.88,3.76
933.27,93.33,84.77,1.88,3.76
933.1,93.31,84.77,1.88,3.76
932.93,93.29,84.74,1.88,3.76
932.76,93.28,84.77,1.88,3.76
932.59,93.26,84.77,1.88,3.76
932.42,93.24,84.78,1.88,3.76
932.25,93.22,84.81,1.88,3.76
932.08,93.21,84.87,1.88,3.76
931.91,93.19,84.86,1.88,3.76
931.74,93.17,84.89,1.88,3.76
931.57,93.16,84.87,1.88,3.76
931.4,93.14,84.86,1.88,3.76
931.23,93.12,84.87,1.88,3.76
931.06,93.1,84.89,1.88,3.76
930.89,93.09,84.91,1.88,3.76
930.71,93.07,84.91,1.88,3.76
930.54,93.05,84.91,1.88,3.76
930.37,93.04,84.88,1.88,3.76
930.2,93.02,84.9,1.88,3.76
930.03,93,84.9,1.88,3.76
929.86,92.99,84.91,1.88,3.76
929.69,92.97,84.93,1.88,3.76
929.52,92.95,84.94,1.88,3.76
929.35,92.93,84.95,1.88,3.76
929.18,92.92,84.94,1.88,3.76
929.01,92.9,84.85,1.88,3.76
928.84,92.88,84.94,1.88,3.76
928.67,92.87,84.95,1.88,3.76
928.5,92.85,84.97,1.88,3.76
928.33,92.83,84.93,1.88,3.76
928.15,92.81,84.96,1.88,3.76
927.98,92.8,84.98,1.88,3.76
927.81,92.78,84.99,1.88,3.76
927.64,92.76,85.01,1.88,3.76
927.47,92.75,85.04,1.88,3.76
927.3,92.73,85.05,1.88,3.76
927.13,92.71,85.03,1.88,3.76
926.96,92.7,85.08,1.88,3.76
926.79,92.68,85.07,1.88,3.76
926.62,92.66,85.08,1.88,3.76
926.45,92.64,85.12,1.88,3.76
926.28,92.63,85.11,1.88,3.76
926.11,92.61,85.09,1.88,3.76
925.94,92.59,85.1,1.88,3.76
925.77,92.58,85.1,1.88,3.76
925.59,92.56,85.11,1.88,3.76
925.42,92.54,85.12,1.88,3.76
925.25,92.52,85.09,1.88,3.76
925.08,92.51,85.13,1.88,3.76
924.91,92.49,85.13,1.88,3.76
924.74,92.47,85.12,1.88,3.76
924.57,92.46,85.1,1.88,3.76
924.4,92.44,85.11,1.88,3.76
924.23,92.42,85.12,1.88,3.76
924.06,92.41,85.13,1.88,3.76
923.89,92.39,85.16,1.88,3.76
923.72,92.37,85.21,1.88,3.76
923.55,92.35,85.18,1.88,3.76
923.38,92.34,85.2,1.88,3.76
923.21,92.32,85.21,1.88,3.76
923.03,92.3,85.23,1.88,3.76
922.86,92.29,85.21,1.88,3.76
922.69,92.27,85.17,1.88,3.76
922.52,92.25,85.16,1.88,3.76
922.35,92.23,85.18,1.88,3.76
922.18,92.22,85.21,1.88,3.76
922.01,92.2,85.18,1.88,3.76
921.84,92.18,85.19,1.88,3.76
921.67,92.17,85.2,1.88,3.76
921.5,92.15,85.2,1.88,3.76
921.33,92.13,85.2,1.88,3.76
921.16,92.12,85.19,1.88,3.76
920.99,92.1,85.18,1.88,3.76
920.82,92.08,85.17,1.88,3.76
920.65,92.06,85.16,1.88,3.76
920.48,92.05,85.18,1.88,3.76
920.3,92.03,85.14,1.88,3.76
920.13,92.01,85.16,1.88,3.76
919.96,92,85.15,1.88,3.76
919.79,91.98,85.16,1.88,3.76
919.62,91.96,85.15,1.88,3.76
919.45,91.94,85.14,1.88,3.76
919.28,91.93,85.16,1.88,3.76
919.11,91.91,85.16,1.88,3.76
918.94,91.89,85.18,1.88,3.76
918.77,91.88,85.17,1.88,3.76
918.6,91.86,85.17,1.88,3.76
918.43,91.84,85.15,1.88,3.76
918.26,91.82,85.13,1.88,3.76
918.09,91.81,85.17,1.88,3.76
917.92,91.79,85.1,1.88,3.76
917.74,91.77,85.1,1.88,3.76
917.57,91.76,85.1,1.88,3.76
917.4,91.74,85.1,1.88,3.76
917.23,91.72,85.09,1.88,3.76
917.06,91.71,85.08,1.88,3.76
916.89,91.69,85.06,1.88,3.76
916.72,91.67,85.08,1.88,3.76
916.55,91.65,85.08,1.88,3.76
916.38,91.64,85.08,1.88,3.76
916.21,91.62,85.06,1.88,3.76
916.04,91.6,85.07,1.88,3.76
915.87,91.59,85.06,1.88,3.76
915.7,91.57,85.06,1.88,3.76
915.53,91.55,85.06,1.88,3.76
915.36,91.53,85.07,1.88,3.76
915.18,91.52,85.08,1.88,3.76
915.01,91.5,85.08,1.88,3.76
914.84,91.48,85.09,1.88,3.76
914.67,91.47,85.09,1.88,3.76
914.5,91.45,85.08,1.88,3.76
914.33,91.43,85.08,1.88,3.76
914.16,91.42,85.07,1.88,3.76
913.99,91.4,85.11,1.88,3.76
913.82,91.38,85.08,1.88,3.76
913.65,91.36,85.07,1.88,3.76
913.48,91.35,85.13,1.88,3.76
913.31,91.33,85.06,1.88,3.76
913.14,91.31,85.02,1.88,3.76
912.97,91.3,85.43,1.85,3.7
912.8,91.28,86.19,1.85,3.7
912.63,91.26,84.74,1.91,3.82
912.45,91.24,83.02,1.88,3.76
912.28,91.23,85.61,1.88,3.76
912.11,91.21,84.98,1.88,3.76
911.94,91.19,85.02,1.88,3.76
911.77,91.18,85.05,1.88,3.76
911.6,91.16,85.07,1.87,3.74
911.43,91.14,85.05,1.87,3.74
911.26,91.13,85.03,1.87,3.74
911.09,91.11,85.07,1.87,3.74
910.92,91.09,85.13,1.87,3.74
910.75,91.07,85.12,1.87,3.74
910.58,91.06,85.15,1.87,3.74
910.41,91.04,85.18,1.87,3.74
910.24,91.02,85.21,1.87,3.74
910.07,91.01,85.4,1.86,3.72
909.89,90.99,85.49,1.86,3.72
909.72,90.97,85.52,1.86,3.72
909.55,90.95,85.56,1.86,3.72
909.38,90.94,85.56,1.86,3.72
909.21,90.92,85.57,1.86,3.72
909.04,90.9,85.54,1.86,3.72
908.87,90.89,85.54,1.86,3.72
908.7,90.87,85.51,1.86,3.72
908.53,90.85,85.52,1.86,3.72
908.36,90.84,85.52,1.86,3.72
908.19,90.82,85.54,1.86,3.72
908.02,90.8,85.53,1.86,3.72
907.85,90.78,85.5,1.86,3.72
907.68,90.77,85.53,1.86,3.72
907.51,90.75,85.53,1.86,3.72
907.33,90.73,85.53,1.86,3.72
907.16,90.72,85.5,1.86,3.72
906.99,90.7,85.53,1.86,3.72
906.82,90.68,85.53,1.86,3.72
906.65,90.66,85.52,1.86,3.72
906.48,90.65,85.51,1.86,3.72
906.31,90.63,85.5,1.86,3.72
906.14,90.61,85.52,1.86,3.72
905.97,90.6,85.5,1.86,3.72
905.8,90.58,85.34,1.85,3.7
905.63,90.56,85.56,1.86,3.72
905.46,90.54,85.69,1.85,3.7
905.29,90.53,85.72,1.85,3.7
905.12,90.51,86.16,1.85,3.7
904.95,90.49,86.21,1.85,3.7
904.77,90.48,86.24,1.85,3.7
904.6,90.46,86.19,1.84,3.68
904.43,90.44,86.37,1.84,3.68
904.26,90.43,86.43,1.84,3.68
904.09,90.41,86.42,1.84,3.68
903.92,90.39,86.41,1.84,3.68
903.75,90.37,86.42,1.85,3.7
903.58,90.36,86.45,1.84,3.68
903.41,90.34,86.45,1.84,3.68
903.24,90.32,86.47,1.84,3.68
903.07,90.31,86.46,1.84,3.68
902.9,90.29,86.46,1.84,3.68
902.73,90.27,86.44,1.84,3.68
902.56,90.25,86.48,1.84,3.68
902.39,90.24,86.45,1.84,3.68
902.22,90.22,86.42,1.84,3.68
902.04,90.2,86.13,1.85,3.7
901.87,90.19,86.16,1.85,3.7
901.7,90.17,86.22,1.85,3.7
901.53,90.15,86.21,1.85,3.7
901.36,90.14,86.2,1.85,3.7
901.19,90.12,86.19,1.85,3.7
901.02,90.1,86.23,1.85,3.7
900.85,90.08,86.22,1.85,3.7
900.68,90.07,86.24,1.85,3.7
900.51,90.05,86.23,1.85,3.7
900.34,90.03,86.24,1.85,3.7
900.17,90.02,86.24,1.85,3.7
900,90,86.23,1.85,3.7
899.83,89.98,86.22,1.85,3.7
899.66,89.96,86.22,1.85,3.7
899.48,89.95,86.25,1.85,3.7
899.31,89.93,86.24,1.85,3.7
899.14,89.91,86.26,1.85,3.7
898.97,89.9,86.21,1.85,3.7
898.8,89.88,86.27,1.85,3.7
898.63,89.86,86.3,1.85,3.7
898.46,89.85,86.32,1.85,3.7
898.29,89.83,86.31,1.85,3.7
898.12,89.81,86.38,1.85,3.7
897.95,89.79,86.36,1.85,3.7
897.78,89.78,86.4,1.85,3.7
897.61,89.76,86.4,1.85,3.7
897.44,89.74,86.37,1.85,3.7
897.27,89.73,86.33,1.85,3.7
897.1,89.71,86.35,1.85,3.7
896.92,89.69,86.3,1.85,3.7
896.75,89.67,86.33,1.85,3.7
896.58,89.66,86.35,1.85,3.7
896.41,89.64,86.33,1.85,3.7
896.24,89.62,86.33,1.85,3.7
896.07,89.61,86.32,1.85,3.7
895.9,89.59,86.32,1.85,3.7
895.73,89.57,86.32,1.85,3.7
895.56,89.56,86.33,1.85,3.7
895.39,89.54,86.31,1.85,3.7
895.22,89.52,86.41,1.85,3.7
895.05,89.5,86.43,1.85,3.7
894.88,89.49,86.41,1.85,3.7
894.71,89.47,86.39,1.85,3.7
894.54,89.45,86.4,1.85,3.7
894.36,89.44,86.35,1.85,3.7
894.19,89.42,86.35,1.85,3.7
894.02,89.4,86.3,1.85,3.7
893.85,89.38,86.25,1.85,3.7
893.68,89.37,86.25,1.85,3.7
893.51,89.35,86.25,1.85,3.7
893.34,89.33,86.18,1.85,3.7
893.17,89.32,86.06,1.85,3.7
893,89.3,86.1,1.83,3.66
892.83,89.28,86.66,1.83,3.66
892.66,89.26,86.77,1.83,3.66
892.49,89.25,86.8,1.83,3.66
892.32,89.23,86.87,1.83,3.66
892.15,89.21,86.86,1.83,3.66
891.98,89.2,86.84,1.83,3.66
891.81,89.18,86.82,1.83,3.66
891.63,89.16,86.78,1.83,3.66
891.46,89.15,86.92,1.83,3.66
891.29,89.13,86.94,1.83,3.66
891.12,89.11,86.93,1.83,3.66
890.95,89.09,86.87,1.83,3.66
890.78,89.08,86.79,1.83,3.66
890.61,89.06,86.78,1.83,3.66
890.44,89.04,86.76,1.83,3.66
890.27,89.03,86.78,1.83,3.66
890.1,89.01,86.58,1.84,3.68
889.93,88.99,86.57,1.84,3.68
889.76,88.97,86.61,1.84,3.68
889.59,88.96,86.61,1.84,3.68
889.42,88.94,86.69,1.84,3.68
889.25,88.92,86.71,1.84,3.68
889.07,88.91,86.66,1.84,3.68
888.9,88.89,86.65,1.84,3.68
888.73,88.87,86.66,1.84,3.68
888.56,88.86,86.59,1.84,3.68
888.39,88.84,86.5,1.84,3.68
888.22,88.82,86.37,1.85,3.7
888.05,88.8,86.29,1.85,3.7
887.88,88.79,86.26,1.85,3.7
887.71,88.77,86.18,1.85,3.7
887.54,88.75,86.13,1.85,3.7
887.37,88.74,86.1,1.85,3.7
887.2,88.72,86.46,1.85,3.7
887.03,88.7,86.38,1.85,3.7
886.86,88.68,86.25,1.85,3.7
886.69,88.67,86.23,1.85,3.7
886.51,88.65,86.16,1.85,3.7
886.34,88.63,86.07,1.85,3.7
886.17,88.62,86.03,1.85,3.7
886,88.6,85.97,1.85,3.7
885.83,88.58,85.92,1.85,3.7
885.66,88.57,85.92,1.85,3.7
885.49,88.55,85.89,1.86,3.72
885.32,88.53,85.86,1.86,3.72
885.15,88.51,85.89,1.86,3.72
884.98,88.5,85.92,1.85,3.7
884.81,88.48,85.87,1.85,3.7
884.64,88.46,85.84,1.86,3.72
884.47,88.45,85.85,1.86,3.72
884.3,88.43,85.83,1.86,3.72
884.13,88.41,85.82,1.86,3.72
883.96,88.39,85.8,1.86,3.72
883.78,88.38,85.84,1.86,3.72
883.61,88.36,85.78,1.86,3.72
883.44,88.34,85.81,1.86,3.72
883.27,88.33,85.76,1.86,3.72
883.1,88.31,85.73,1.86,3.72
882.93,88.29,85.74,1.86,3.72
882.76,88.27,85.75,1.86,3.72
882.59,88.26,85.72,1.86,3.72
882.42,88.24,85.72,1.86,3.72
882.25,88.22,85.69,1.86,3.72
882.08,88.21,85.66,1.86,3.72
881.91,88.19,85.69,1.86,3.72
881.74,88.17,85.66,1.86,3.72
881.57,88.16,85.65,1.86,3.72
881.4,88.14,85.64,1.86,3.72
881.22,88.12,85.64,1.86,3.72
881.05,88.1,85.62,1.86,3.72
880.88,88.09,85.61,1.85,3.7
880.71,88.07,85.6,1.86,3.72
880.54,88.05,85.64,1.86,3.72
