capacity,soc,current,half_voltage,final_voltage
1000,100,55,2,4
999.83,99.98,55,2,4
999.66,99.97,55.35,2,4
999.49,99.95,55.07,2,4
999.32,99.93,55.1,1.99,3.98
999.15,99.91,55.09,1.9,3.8
998.98,99.9,55.09,1.91,3.82
998.81,99.88,55.08,1.92,3.84
998.63,99.86,55.09,1.95,3.9
998.46,99.85,55.09,1.98,3.96
998.29,99.83,55.07,1.96,3.92
998.12,99.81,55.06,1.96,3.92
997.95,99.8,55.07,1.96,3.92
997.78,99.78,55.04,1.97,3.94
997.61,99.76,55.06,1.97,3.94
997.44,99.74,55.06,1.97,3.94
997.27,99.73,55.04,1.97,3.94
997.1,99.71,55.03,1.97,3.94
996.93,99.69,55.04,1.97,3.94
996.76,99.68,55.02,1.97,3.94
996.59,99.66,55.02,1.97,3.94
996.42,99.64,55.02,1.97,3.94
996.25,99.62,54.99,1.97,3.94
996.07,99.61,55.01,1.97,3.94
995.9,99.59,54.99,1.97,3.94
995.73,99.57,54.98,1.97,3.94
995.56,99.56,54.97,1.97,3.94
995.39,99.54,54.97,1.97,3.94
995.22,99.52,54.98,1.96,3.92
995.05,99.51,54.94,1.96,3.92
994.88,99.49,54.93,1.97,3.94
994.71,99.47,54.95,1.97,3.94
994.54,99.45,54.93,1.97,3.94
994.37,99.44,54.94,1.97,3.94
994.2,99.42,54.94,1.97,3.94
994.03,99.4,54.92,1.97,3.94
993.86,99.39,54.92,1.96,3.92
993.69,99.37,54.91,1.96,3.92
993.52,99.35,54.91,1.96,3.92
993.34,99.33,54.89,1.96,3.92
993.17,99.32,54.87,1.96,3.92
993,99.3,54.88,1.96,3.92
992.83,99.28,54.88,1.96,3.92
992.66,99.27,54.86,1.96,3.92
992.49,99.25,54.88,1.95,3.9
992.32,99.23,54.86,1.96,3.92
992.15,99.21,54.87,1.95,3.9
991.98,99.2,54.85,1.97,3.94
991.81,99.18,54.84,1.97,3.94
991.64,99.16,54.82,1.96,3.92
991.47,99.15,54.84,1.96,3.92
991.3,99.13,54.83,1.96,3.92
991.13,99.11,54.83,1.96,3.92
990.96,99.1,54.83,1.96,3.92
990.78,99.08,54.8,1.95,3.9
990.61,99.06,54.81,1.96,3.92
990.44,99.04,54.8,1.97,3.94
990.27,99.03,54.8,1.97,3.94
990.1,99.01,54.79,1.97,3.94
989.93,98.99,54.78,1.97,3.94
989.76,98.98,54.78,1.98,3.96
989.59,98.96,54.78,1.98,3.96
989.42,98.94,54.78,1.98,3.96
989.25,98.92,54.76,1.98,3.96
989.08,98.91,54.77,1.98,3.96
988.91,98.89,54.74,1.98,3.96
988.74,98.87,54.73,1.98,3.96
988.57,98.86,54.74,1.98,3.96
988.4,98.84,54.74,1.97,3.94
988.22,98.82,54.71,1.97,3.94
988.05,98.81,54.73,1.97,3.94
987.88,98.79,54.73,1.99,3.98
987.71,98.77,54.71,1.97,3.94
987.54,98.75,54.7,1.97,3.94
987.37,98.74,54.72,1.97,3.94
987.2,98.72,54.69,1.97,3.94
987.03,98.7,54.72,1.97,3.94
986.86,98.69,54.67,1.97,3.94
986.69,98.67,54.69,1.97,3.94
986.52,98.65,54.67,1.97,3.94
986.35,98.63,54.68,1.96,3.92
986.18,98.62,54.68,1.94,3.88
986.01,98.6,54.65,1.95,3.9
985.84,98.58,54.65,1.95,3.9
985.67,98.57,54.66,1.95,3.9
985.49,98.55,54.64,1.95,3.9
985.32,98.53,54.65,1.95,3.9
985.15,98.52,54.64,1.95,3.9
984.98,98.5,54.63,1.95,3.9
984.81,98.48,54.62,1.95,3.9
984.64,98.46,54.61,1.95,3.9
984.47,98.45,54.62,1.95,3.9
984.3,98.43,54.61,1.95,3.9
984.13,98.41,54.61,1.95,3.9
983.96,98.4,54.61,1.95,3.9
983.79,98.38,54.59,1.95,3.9
983.62,98.36,54.6,1.95,3.9
983.45,98.34,54.58,1.95,3.9
983.28,98.33,54.58,1.95,3.9
983.11,98.31,54.57,1.95,3.9
982.93,98.29,54.58,1.95,3.9
982.76,98.28,54.56,1.95,3.9
982.59,98.26,54.55,1.95,3.9
982.42,98.24,54.55,1.95,3.9
982.25,98.23,54.54,1.95,3.9
982.08,98.21,54.56,1.94,3.88
981.91,98.19,54.56,1.95,3.9
981.74,98.17,54.56,1.95,3.9
981.57,98.16,54.53,1.95,3.9
981.4,98.14,54.52,1.95,3.9
981.23,98.12,54.53,1.95,3.9
981.06,98.11,54.53,1.95,3.9
980.89,98.09,54.52,1.95,3.9
980.72,98.07,54.53,1.95,3.9
980.55,98.05,54.52,1.95,3.9
980.37,98.04,54.5,1.95,3.9
980.2,98.02,54.51,1.95,3.9
980.03,98,54.49,1.95,3.9
979.86,97.99,54.5,1.95,3.9
979.69,97.97,54.47,1.95,3.9
979.52,97.95,54.48,1.95,3.9
