capacity,soc,current,half_voltage,final_voltage
1000,100,80.95,2,4
999.83,99.98,81.52,2.01,4.02
999.66,99.97,81.07,2,4
999.49,99.95,81.95,2,4
999.32,99.93,82.37,2,4
999.15,99.91,82.47,2,4
998.98,99.9,83.05,2,4
998.81,99.88,83.67,2,4
998.63,99.86,83.85,2,4
998.46,99.85,83.88,2,4
998.29,99.83,84.09,2,4
998.12,99.81,84.06,2,4
997.95,99.8,84.29,2,4
997.78,99.78,84.28,2,4
997.61,99.76,84.09,2,4
997.44,99.74,83.9,2,4
997.27,99.73,84.16,2,4
997.1,99.71,84.16,2,4
996.93,99.69,84.45,2,4
996.76,99.68,84.36,2,4
996.59,99.66,84.69,2,4
996.42,99.64,84.88,2,4
996.25,99.62,84.91,2,4
996.07,99.61,84.89,2,4
995.9,99.59,84.84,2,4
995.73,99.57,84.88,2,4
995.56,99.56,85.56,2,4
995.39,99.54,85.9,2,4
995.22,99.52,86.12,2,4
995.05,99.51,86.21,2,4
994.88,99.49,86.32,2,4
994.71,99.47,86.17,2,4
994.54,99.45,86,1.99,3.98
994.37,99.44,86.12,1.99,3.98
994.2,99.42,86.14,2,4
994.03,99.4,86.19,2,4
993.86,99.39,86.4,2,4
993.69,99.37,86.54,2,4
993.52,99.35,86.63,1.99,3.98
993.34,99.33,86.75,2,4
993.17,99.32,86.66,2,4
993,99.3,86.49,2,4
992.83,99.28,86.46,1.99,3.98
992.66,99.27,86.38,1.99,3.98
992.49,99.25,85.76,1.99,3.98
992.32,99.23,84.81,1.99,3.98
992.15,99.21,85.11,1.99,3.98
991.98,99.2,85.29,1.99,3.98
991.81,99.18,85.09,1.99,3.98
991.64,99.16,85.43,1.99,3.98
991.47,99.15,85.48,1.99,3.98
991.3,99.13,85.52,1.99,3.98
991.13,99.11,85.24,1.99,3.98
990.96,99.1,85.6,1.99,3.98
990.78,99.08,85.56,1.99,3.98
990.61,99.06,85.4,1.99,3.98
990.44,99.04,85.58,1.99,3.98
990.27,99.03,85.94,1.99,3.98
990.1,99.01,85.62,1.99,3.98
989.93,98.99,85.45,1.99,3.98
