capacity,soc,current,half_voltage,final_voltage
1200,100,85.73,1.8,3.6
1199.83,99.99,86.51,1.82,3.64
1199.66,99.97,86.52,1.82,3.64
1199.49,99.96,85.28,1.83,3.66
1199.32,99.94,84.92,1.82,3.64
1199.15,99.93,85.18,1.82,3.64
1198.98,99.91,86.15,1.82,3.64
1198.81,99.9,88,1.82,3.64
1198.63,99.89,88.27,1.81,3.62
1198.46,99.87,88.41,1.81,3.62
1198.29,99.86,88.48,1.81,3.62
1198.12,99.84,89.22,1.71,3.42
1197.95,99.83,89.75,1.73,3.46
1197.78,99.82,89.71,1.74,3.48
1197.61,99.8,89.77,1.74,3.48
1197.44,99.79,89.79,1.73,3.46
1197.27,99.77,89.8,1.74,3.48
1197.1,99.76,89.86,1.75,3.5
1196.93,99.74,89.93,1.74,3.48
1196.76,99.73,90.04,1.74,3.48
1196.59,99.72,90.07,1.74,3.48
1196.42,99.7,90.09,1.74,3.48
1196.25,99.69,90.13,1.75,3.5
1196.07,99.67,90.09,1.74,3.48
1195.9,99.66,90.08,1.74,3.48
1195.73,99.64,90.06,1.75,3.5
1195.56,99.63,90.06,1.75,3.5
1195.39,99.62,90.07,1.75,3.5
1195.22,99.6,90.07,1.75,3.5
1195.05,99.59,90.09,1.75,3.5
1194.88,99.57,90.03,1.75,3.5
1194.71,99.56,90.04,1.75,3.5
1194.54,99.54,90.01,1.75,3.5
1194.37,99.53,90.01,1.75,3.5
1194.2,99.52,90.01,1.75,3.5
1194.03,99.5,89.94,1.75,3.5
1193.86,99.49,89.94,1.75,3.5
1193.69,99.47,89.94,1.75,3.5
1193.52,99.46,89.89,1.75,3.5
1193.34,99.45,89.85,1.75,3.5
1193.17,99.43,89.85,1.75,3.5
1193,99.42,89.87,1.75,3.5
1192.83,99.4,89.88,1.75,3.5
1192.66,99.39,89.85,1.75,3.5
1192.49,99.37,89.82,1.75,3.5
1192.32,99.36,89.76,1.75,3.5
1192.15,99.35,89.74,1.75,3.5
1191.98,99.33,89.7,1.75,3.5
1191.81,99.32,89.74,1.75,3.5
1191.64,99.3,89.7,1.75,3.5
1191.47,99.29,89.7,1.75,3.5
1191.3,99.27,89.65,1.76,3.52
1191.13,99.26,89.63,1.75,3.5
1190.96,99.25,89.63,1.75,3.5
1190.78,99.23,89.62,1.75,3.5
1190.61,99.22,89.62,1.75,3.5
1190.44,99.2,89.52,1.75,3.5
1190.27,99.19,89.53,1.75,3.5
1190.1,99.18,89.59,1.75,3.5
1189.93,99.16,89.59,1.75,3.5
1189.76,99.15,89.55,1.75,3.5
1189.59,99.13,89.57,1.75,3.5
1189.42,99.12,89.56,1.75,3.5
1189.25,99.1,89.52,1.75,3.5
1189.08,99.09,89.54,1.75,3.5
1188.91,99.08,89.45,1.75,3.5
1188.74,99.06,89.46,1.75,3.5
1188.57,99.05,89.45,1.75,3.5
1188.4,99.03,89.43,1.75,3.5
1188.22,99.02,89.42,1.75,3.5
1188.05,99,89.37,1.75,3.5
1187.88,98.99,89.32,1.75,3.5
1187.71,98.98,89.3,1.75,3.5
1187.54,98.96,89.27,1.75,3.5
1187.37,98.95,89.22,1.75,3.5
1187.2,98.93,89.17,1.75,3.5
1187.03,98.92,89.14,1.75,3.5
1186.86,98.9,89.06,1.75,3.5
1186.69,98.89,89.04,1.75,3.5
1186.52,98.88,89.04,1.74,3.48
1186.35,98.86,89.05,1.75,3.5
1186.18,98.85,89.05,1.75,3.5
1186.01,98.83,88.9,1.75,3.5
1185.84,98.82,88.87,1.74,3.48
1185.67,98.81,88.92,1.74,3.48
1185.49,98.79,88.89,1.74,3.48
1185.32,98.78,88.85,1.74,3.48
1185.15,98.76,88.87,1.74,3.48
1184.98,98.75,88.95,1.74,3.48
1184.81,98.73,88.91,1.74,3.48
1184.64,98.72,88.83,1.74,3.48
1184.47,98.71,88.81,1.74,3.48
1184.3,98.69,88.82,1.74,3.48
1184.13,98.68,88.82,1.74,3.48
1183.96,98.66,88.84,1.74,3.48
1183.79,98.65,88.76,1.73,3.46
1183.62,98.63,88.7,1.73,3.46
1183.45,98.62,88.69,1.74,3.48
1183.28,98.61,88.71,1.73,3.46
1183.11,98.59,88.7,1.73,3.46
1182.93,98.58,88.66,1.74,3.48
1182.76,98.56,88.57,1.73,3.46
1182.59,98.55,88.54,1.73,3.46
1182.42,98.54,88.53,1.73,3.46
1182.25,98.52,88.52,1.73,3.46
1182.08,98.51,88.52,1.73,3.46
1181.91,98.49,88.54,1.73,3.46
1181.74,98.48,88.57,1.73,3.46
1181.57,98.46,88.5,1.73,3.46
1181.4,98.45,88.5,1.73,3.46
1181.23,98.44,88.45,1.73,3.46
1181.06,98.42,88.46,1.74,3.48
1180.89,98.41,88.48,1.74,3.48
1180.72,98.39,88.49,1.74,3.48
1180.55,98.38,88.45,1.74,3.48
1180.37,98.36,88.42,1.74,3.48
1180.2,98.35,88.48,1.74,3.48
1180.03,98.34,88.43,1.74,3.48
1179.86,98.32,88.43,1.74,3.48
1179.69,98.31,88.42,1.73,3.46
1179.52,98.29,88.4,1.73,3.46
1179.35,98.28,88.35,1.73,3.46
1179.18,98.27,88.38,1.74,3.48
1179.01,98.25,88.41,1.74,3.48
1178.84,98.24,88.44,1.74,3.48
1178.67,98.22,88.44,1.74,3.48
1178.5,98.21,88.37,1.74,3.48
1178.33,98.19,88.34,1.74,3.48
