capacity,soc,current,half_voltage,final_voltage
1200,100,28.13,2.03,4.06
1199.83,99.99,28.26,2.03,4.06
1199.66,99.97,28.31,2.03,4.06
1199.49,99.96,28.46,2.03,4.06
1199.32,99.94,28.43,2.03,4.06
1199.15,99.93,28.41,2.03,4.06
1198.98,99.91,28.42,2.03,4.06
1198.81,99.9,28.41,2.03,4.06
1198.63,99.89,28.39,2.03,4.06
1198.46,99.87,28.4,2.03,4.06
1198.29,99.86,28.39,2.03,4.06
1198.12,99.84,28.39,2.03,4.06
1197.95,99.83,28.38,2.02,4.04
1197.78,99.82,28.37,2.02,4.04
1197.61,99.8,28.38,2.03,4.06
1197.44,99.79,28.37,2.02,4.04
1197.27,99.77,28.4,2.03,4.06
1197.1,99.76,28.41,2.03,4.06
1196.93,99.74,28.42,2.03,4.06
1196.76,99.73,28.42,2.02,4.04
1196.59,99.72,28.43,2.02,4.04
1196.42,99.7,28.42,2.02,4.04
1196.25,99.69,28.41,2.02,4.04
1196.07,99.67,28.37,2.02,4.04
1195.9,99.66,28.38,2.02,4.04
1195.73,99.64,28.39,2.02,4.04
1195.56,99.63,28.38,2.02,4.04
1195.39,99.62,28.38,2.03,4.06
1195.22,99.6,28.36,2.03,4.06
1195.05,99.59,28.37,2.03,4.06
1194.88,99.57,28.36,2.01,4.02
1194.71,99.56,28.35,2.02,4.04
1194.54,99.54,28.33,2.02,4.04
1194.37,99.53,28.34,2.02,4.04
1194.2,99.52,28.31,2.02,4.04
1194.03,99.5,28.32,2.02,4.04
1193.86,99.49,28.32,2.01,4.02
1193.69,99.47,28.3,2.02,4.04
1193.52,99.46,28.29,2.02,4.04
1193.34,99.45,28.29,2.01,4.02
1193.17,99.43,28.29,2.01,4.02
1193,99.42,28.28,2.01,4.02
1192.83,99.4,28.28,2.02,4.04
1192.66,99.39,28.26,2.02,4.04
1192.49,99.37,28.27,2.01,4.02
1192.32,99.36,28.26,2.01,4.02
1192.15,99.35,28.26,2.01,4.02
1191.98,99.33,28.25,2.01,4.02
1191.81,99.32,28.24,2.01,4.02
1191.64,99.3,28.24,2.01,4.02
1191.47,99.29,28.24,2.01,4.02
1191.3,99.27,28.22,2.02,4.04
1191.13,99.26,28.21,2.02,4.04
1190.96,99.25,28.21,2.01,4.02
1190.78,99.23,28.21,2.01,4.02
1190.61,99.22,28.19,2,4
1190.44,99.2,28.2,2.01,4.02
1190.27,99.19,28.17,2.01,4.02
1190.1,99.18,28.17,2.01,4.02
1189.93,99.16,28.17,2.01,4.02
1189.76,99.15,28.16,2.01,4.02
1189.59,99.13,28.18,2.01,4.02
1189.42,99.12,28.24,2.01,4.02
1189.25,99.1,28.24,2.01,4.02
1189.08,99.09,28.21,2.01,4.02
1188.91,99.08,28.19,2.01,4.02
1188.74,99.06,28.15,2,4
1188.57,99.05,28.14,2.01,4.02
1188.4,99.03,28.13,2.01,4.02
1188.22,99.02,28.13,2,4
1188.05,99,28.13,2.01,4.02
1187.88,98.99,28.12,2,4
1187.71,98.98,28.12,2,4
1187.54,98.96,28.13,2,4
1187.37,98.95,28.12,2,4
1187.2,98.93,28.11,2,4
1187.03,98.92,28.1,2,4
1186.86,98.9,28.1,2,4
1186.69,98.89,28.1,2,4
1186.52,98.88,28.09,2,4
1186.35,98.86,28.09,2,4
1186.18,98.85,28.11,2,4
1186.01,98.83,28.1,2,4
1185.84,98.82,28.08,2,4
1185.67,98.81,28.08,2,4
1185.49,98.79,28.09,2,4
1185.32,98.78,28.08,2,4
1185.15,98.76,28.08,1.99,3.98
1184.98,98.75,28.06,1.99,3.98
1184.81,98.73,28.06,2,4
1184.64,98.72,28.05,2,4
1184.47,98.71,28.03,1.99,3.98
1184.3,98.69,28.02,2,4
1184.13,98.68,28.04,2,4
1183.96,98.66,28.02,1.99,3.98
1183.79,98.65,28.01,1.99,3.98
1183.62,98.63,28,1.99,3.98
1183.45,98.62,28.01,1.99,3.98
1183.28,98.61,27.99,2,4
1183.11,98.59,27.99,1.99,3.98
1182.93,98.58,27.99,1.99,3.98
1182.76,98.56,27.97,1.99,3.98
1182.59,98.55,27.99,1.98,3.96
1182.42,98.54,27.96,1.98,3.96
1182.25,98.52,27.95,1.99,3.98
1182.08,98.51,27.95,1.99,3.98
1181.91,98.49,27.94,1.99,3.98
1181.74,98.48,27.93,1.99,3.98
1181.57,98.46,27.94,1.99,3.98
1181.4,98.45,27.93,1.99,3.98
1181.23,98.44,27.93,1.98,3.96
1181.06,98.42,27.94,1.99,3.98
1180.89,98.41,27.92,1.98,3.96
1180.72,98.39,27.93,1.99,3.98
1180.55,98.38,27.9,1.99,3.98
1180.37,98.36,27.89,1.98,3.96
1180.2,98.35,27.91,1.98,3.96
1180.03,98.34,27.89,1.98,3.96
1179.86,98.32,27.88,1.98,3.96
1179.69,98.31,27.89,1.98,3.96
1179.52,98.29,27.89,1.99,3.98
1179.35,98.28,27.88,1.98,3.96
1179.18,98.27,27.86,1.98,3.96
1179.01,98.25,27.87,1.98,3.96
1178.84,98.24,27.86,1.98,3.96
1178.67,98.22,27.83,1.98,3.96
1178.5,98.21,27.84,1.98,3.96
1178.33,98.19,27.83,1.98,3.96
1178.16,98.18,27.84,1.98,3.96
1177.99,98.17,27.82,1.98,3.96
1177.81,98.15,27.82,1.98,3.96
1177.64,98.14,27.82,1.98,3.96
1177.47,98.12,27.82,1.98,3.96
1177.3,98.11,27.82,1.98,3.96
1177.13,98.09,27.8,1.98,3.96
1176.96,98.08,27.8,1.97,3.94
1176.79,98.07,27.81,1.98,3.96
1176.62,98.05,27.78,1.98,3.96
1176.45,98.04,27.79,1.98,3.96
1176.28,98.02,27.79,1.98,3.96
1176.11,98.01,27.79,1.98,3.96
1175.94,97.99,27.8,1.98,3.96
1175.77,97.98,27.79,1.98,3.96
1175.6,97.97,27.78,1.97,3.94
1175.43,97.95,27.78,1.97,3.94
1175.26,97.94,27.79,1.97,3.94
1175.08,97.92,27.8,1.97,3.94
1174.91,97.91,27.78,1.98,3.96
