capacity,soc,current,half_voltage,final_voltage
1200,100,81.07,1.81,3.62
1199.83,99.99,81.22,1.79,3.58
1199.66,99.97,81.12,1.78,3.56
1199.49,99.96,80.98,1.77,3.54
1199.32,99.94,80.68,1.75,3.5
1199.15,99.93,80.64,1.75,3.5
1198.98,99.91,80.07,1.74,3.48
1198.81,99.9,79.83,1.72,3.44
1198.63,99.89,79.89,1.73,3.46
1198.46,99.87,80.76,1.74,3.48
1198.29,99.86,80.44,1.7,3.4
1198.12,99.84,79.26,1.69,3.38
1197.95,99.83,79.69,1.73,3.46
1197.78,99.82,80.45,1.73,3.46
1197.61,99.8,80.11,1.73,3.46
1197.44,99.79,80.2,1.73,3.46
1197.27,99.77,80.5,1.75,3.5
1197.1,99.76,80.11,1.75,3.5
1196.93,99.74,80.67,1.75,3.5
1196.76,99.73,79.92,1.72,3.44
1196.59,99.72,80.23,1.68,3.36
1196.42,99.7,81.79,1.77,3.54
1196.25,99.69,80.24,1.76,3.52
1196.07,99.67,80.65,1.76,3.52
1195.9,99.66,80.45,1.75,3.5
1195.73,99.64,80.54,1.76,3.52
1195.56,99.63,81.14,1.73,3.46
1195.39,99.62,81.18,1.76,3.52
1195.22,99.6,81.24,1.75,3.5
1195.05,99.59,80.12,1.77,3.54
1194.88,99.57,81.26,1.78,3.56
1194.71,99.56,81.48,1.78,3.56
1194.54,99.54,81.41,1.76,3.52
1194.37,99.53,80.14,1.75,3.5
1194.2,99.52,80.57,1.77,3.54
1194.03,99.5,81.45,1.78,3.56
1193.86,99.49,81.78,1.79,3.58
1193.69,99.47,82.19,1.79,3.58
1193.52,99.46,82.12,1.78,3.56
1193.34,99.45,81.93,1.78,3.56
1193.17,99.43,81.24,1.75,3.5
1193,99.42,80.82,1.74,3.48
1192.83,99.4,81.22,1.77,3.54
1192.66,99.39,80.91,1.77,3.54
1192.49,99.37,80.95,1.75,3.5
1192.32,99.36,82.39,1.79,3.58
1192.15,99.35,82.57,1.8,3.6
1191.98,99.33,82.33,1.79,3.58
1191.81,99.32,82.05,1.78,3.56
1191.64,99.3,81.75,1.77,3.54
1191.47,99.29,81.73,1.78,3.56
1191.3,99.27,81.99,1.78,3.56
1191.13,99.26,81.46,1.77,3.54
1190.96,99.25,80.98,1.75,3.5
1190.78,99.23,80.93,1.75,3.5
1190.61,99.22,80.3,1.75,3.5
1190.44,99.2,80.25,1.76,3.52
1190.27,99.19,81.3,1.75,3.5
1190.1,99.18,79.12,1.74,3.48
1189.93,99.16,78.57,1.71,3.42
1189.76,99.15,78.06,1.71,3.42
1189.59,99.13,78.01,1.69,3.38
1189.42,99.12,78.16,1.69,3.38
1189.25,99.1,78.1,1.69,3.38
1189.08,99.09,81.53,1.77,3.54
1188.91,99.08,81.34,1.76,3.52
1188.74,99.06,80.96,1.76,3.52
1188.57,99.05,80.56,1.75,3.5
1188.4,99.03,79.92,1.75,3.5
1188.22,99.02,80.29,1.74,3.48
1188.05,99,79.59,1.73,3.46
1187.88,98.99,81.3,1.77,3.54
