capacity,soc,current,half_voltage,final_voltage
1099.83,99.99,52,1.95,3.9
1099.83,99.98,52,1.95,3.9
1099.66,99.97,52.54,2.18,4.36
1099.49,99.95,52.61,2.14,4.28
1099.32,99.94,52.65,2.14,4.28
1099.15,99.92,52.66,2.14,4.28
1098.98,99.91,52.66,2.13,4.26
1098.81,99.89,52.67,2.13,4.26
1098.63,99.88,52.66,2.15,4.3
1098.46,99.86,52.63,2.13,4.26
1098.29,99.84,52.65,2.13,4.26
1098.12,99.83,52.62,2.13,4.26
1097.95,99.81,52.63,2.13,4.26
1097.78,99.8,52.62,2.13,4.26
1097.61,99.78,52.61,2.13,4.26
1097.44,99.77,52.54,2.13,4.26
1097.27,99.75,52.6,2.13,4.26
1097.1,99.74,52.57,2.13,4.26
1096.93,99.72,52.59,2.15,4.3
1096.76,99.71,52.56,2.13,4.26
1096.59,99.69,52.55,2.13,4.26
1096.42,99.67,52.55,2.13,4.26
1096.25,99.66,52.55,2.13,4.26
1096.07,99.64,52.52,2.13,4.26
1095.9,99.63,52.53,2.13,4.26
1095.73,99.61,52.51,2.15,4.3
1095.56,99.6,52.51,2.13,4.26
1095.39,99.58,52.48,2.13,4.26
1095.22,99.57,52.48,2.13,4.26
1095.05,99.55,52.47,2.13,4.26
1094.88,99.53,52.46,2.12,4.24
1094.71,99.52,52.49,2.12,4.24
1094.54,99.5,52.47,2.12,4.24
1094.37,99.49,52.46,2.12,4.24
1094.2,99.47,52.42,2.14,4.28
1094.03,99.46,52.44,2.12,4.24
1093.86,99.44,52.44,2.13,4.26
1093.69,99.43,52.42,2.13,4.26
1093.52,99.41,52.42,2.13,4.26
1093.34,99.39,52.43,2.13,4.26
1093.17,99.38,52.41,2.13,4.26
1093,99.36,52.41,2.13,4.26
1092.83,99.35,52.36,2.13,4.26
1092.66,99.33,52.38,2.14,4.28
1092.49,99.32,52.38,2.11,4.22
1092.32,99.3,52.39,2.11,4.22
1092.15,99.29,52.37,2.11,4.22
1091.98,99.27,52.37,2.11,4.22
1091.81,99.26,52.37,2.11,4.22
1091.64,99.24,52.36,2.11,4.22
1091.47,99.22,52.35,2.11,4.22
