capacity,soc,current,half_voltage,final_voltage
1127.3,93.94,47.77,1.84,3.68
1127.13,93.93,47.78,1.84,3.68
1126.96,93.91,47.76,1.84,3.68
1126.79,93.9,47.72,1.84,3.68
1126.62,93.88,47.72,1.84,3.68
1126.45,93.87,47.7,1.84,3.68
1126.28,93.86,47.69,1.83,3.66
1126.11,93.84,47.68,1.83,3.66
1125.94,93.83,47.68,1.84,3.68
1125.77,93.81,47.68,1.83,3.66
1125.59,93.8,47.69,1.84,3.68
1125.42,93.79,47.69,1.84,3.68
1125.25,93.77,47.69,1.84,3.68
1125.08,93.76,47.66,1.83,3.66
1124.91,93.74,47.65,1.83,3.66
1124.74,93.73,47.64,1.83,3.66
1124.57,93.71,47.63,1.83,3.66
1124.4,93.7,47.65,1.83,3.66
1124.23,93.69,47.65,1.83,3.66
1124.06,93.67,47.62,1.83,3.66
1123.89,93.66,47.58,1.83,3.66
1123.72,93.64,47.58,1.83,3.66
1123.55,93.63,47.54,1.83,3.66
1123.38,93.61,47.57,1.83,3.66
1123.21,93.6,47.59,1.83,3.66
1123.03,93.59,47.6,1.83,3.66
1122.86,93.57,47.6,1.83,3.66
1122.69,93.56,47.6,1.83,3.66
1122.52,93.54,47.62,1.83,3.66
1122.35,93.53,47.6,1.83,3.66
1122.18,93.52,47.6,1.83,3.66
1122.01,93.5,47.6,1.83,3.66
1121.84,93.49,47.62,1.83,3.66
1121.67,93.47,47.58,1.83,3.66
1121.5,93.46,47.55,1.83,3.66
1121.33,93.44,47.51,1.83,3.66
1121.16,93.43,47.49,1.83,3.66
1120.99,93.42,47.5,1.83,3.66
1120.82,93.4,47.5,1.83,3.66
1120.65,93.39,47.52,1.83,3.66
1120.48,93.37,47.52,1.83,3.66
1120.3,93.36,47.56,1.83,3.66
1120.13,93.34,47.54,1.83,3.66
1119.96,93.33,47.52,1.83,3.66
1119.79,93.32,47.5,1.82,3.64
1119.62,93.3,47.5,1.82,3.64
1119.45,93.29,47.48,1.83,3.66
1119.28,93.27,47.52,1.83,3.66
1119.11,93.26,47.5,1.82,3.64
1118.94,93.24,47.5,1.82,3.64
1118.77,93.23,47.49,1.83,3.66
1118.6,93.22,47.5,1.83,3.66
1118.43,93.2,47.52,1.83,3.66
1118.26,93.19,47.52,1.83,3.66
1118.09,93.17,47.5,1.83,3.66
1117.92,93.16,47.52,1.83,3.66
1117.74,93.15,47.48,1.83,3.66
1117.57,93.13,47.52,1.83,3.66
1117.4,93.12,47.52,1.83,3.66
1117.23,93.1,47.51,1.83,3.66
1117.06,93.09,47.49,1.82,3.64
1116.89,93.07,47.5,1.82,3.64
1116.72,93.06,47.49,1.82,3.64
1116.55,93.05,47.49,1.82,3.64
1116.38,93.03,47.48,1.82,3.64
1116.21,93.02,47.48,1.82,3.64
1116.04,93,47.48,1.83,3.66
1115.87,92.99,47.48,1.82,3.64
1115.7,92.97,47.46,1.82,3.64
1115.53,92.96,47.49,1.82,3.64
1115.36,92.95,47.47,1.82,3.64
1115.18,92.93,47.47,1.82,3.64
1115.01,92.92,47.47,1.82,3.64
1114.84,92.9,47.47,1.82,3.64
1114.67,92.89,47.47,1.82,3.64
1114.5,92.88,47.48,1.82,3.64
1114.33,92.86,47.48,1.82,3.64
1114.16,92.85,47.48,1.82,3.64
1113.99,92.83,47.5,1.82,3.64
1113.82,92.82,47.5,1.82,3.64
1113.65,92.8,47.5,1.82,3.64
1113.48,92.79,47.49,1.82,3.64
1113.31,92.78,47.5,1.82,3.64
1113.14,92.76,47.49,1.82,3.64
1112.97,92.75,47.5,1.82,3.64
1112.8,92.73,47.49,1.82,3.64
1112.63,92.72,47.51,1.82,3.64
1112.45,92.7,47.5,1.82,3.64
1112.28,92.69,47.5,1.82,3.64
1112.11,92.68,47.5,1.82,3.64
1111.94,92.66,47.51,1.82,3.64
1111.77,92.65,47.49,1.82,3.64
1111.6,92.63,47.49,1.82,3.64
1111.43,92.62,47.51,1.82,3.64
1111.26,92.6,47.51,1.82,3.64
1111.09,92.59,47.51,1.82,3.64
1110.92,92.58,47.51,1.82,3.64
1110.75,92.56,47.5,1.82,3.64
1110.58,92.55,47.5,1.82,3.64
1110.41,92.53,47.5,1.82,3.64
1110.24,92.52,47.5,1.82,3.64
1110.07,92.51,47.48,1.82,3.64
1109.89,92.49,47.51,1.82,3.64
1109.72,92.48,47.49,1.82,3.64
1109.55,92.46,47.48,1.82,3.64
1109.38,92.45,47.5,1.82,3.64
1109.21,92.43,47.51,1.82,3.64
1109.04,92.42,47.5,1.82,3.64
1108.87,92.41,47.49,1.82,3.64
1108.7,92.39,47.49,1.82,3.64
1108.53,92.38,47.48,1.82,3.64
1108.36,92.36,47.5,1.82,3.64
1108.19,92.35,47.49,1.82,3.64
1108.02,92.33,47.5,1.82,3.64
1107.85,92.32,47.5,1.82,3.64
1107.68,92.31,47.5,1.82,3.64
1107.51,92.29,47.5,1.82,3.64
1107.33,92.28,47.49,1.82,3.64
1107.16,92.26,47.5,1.82,3.64
1106.99,92.25,47.51,1.82,3.64
1106.82,92.24,47.49,1.82,3.64
1106.65,92.22,47.51,1.82,3.64
1106.48,92.21,47.49,1.82,3.64
1106.31,92.19,47.51,1.82,3.64
1106.14,92.18,47.49,1.82,3.64
1105.97,92.16,47.5,1.82,3.64
1105.8,92.15,47.49,1.82,3.64
1105.63,92.14,47.48,1.82,3.64
1105.46,92.12,47.49,1.82,3.64
1105.29,92.11,47.49,1.82,3.64
1105.12,92.09,47.48,1.82,3.64
1104.95,92.08,47.49,1.82,3.64
1104.77,92.06,47.48,1.82,3.64
1104.6,92.05,47.47,1.82,3.64
1104.43,92.04,47.48,1.82,3.64
1104.26,92.02,47.47,1.82,3.64
1104.09,92.01,47.48,1.82,3.64
1103.92,91.99,47.48,1.82,3.64
1103.75,91.98,47.48,1.82,3.64
1103.58,91.97,47.47,1.82,3.64
1103.41,91.95,47.5,1.82,3.64
1103.24,91.94,47.48,1.82,3.64
1103.07,91.92,47.46,1.82,3.64
1102.9,91.91,47.47,1.82,3.64
1102.73,91.89,47.45,1.82,3.64
1102.56,91.88,47.47,1.82,3.64
1102.39,91.87,47.47,1.82,3.64
1102.22,91.85,47.47,1.82,3.64
1102.04,91.84,47.45,1.82,3.64
1101.87,91.82,47.46,1.82,3.64
1101.7,91.81,47.46,1.82,3.64
1101.53,91.79,47.46,1.82,3.64
1101.36,91.78,47.46,1.82,3.64
1101.19,91.77,47.44,1.82,3.64
1101.02,91.75,47.45,1.82,3.64
1100.85,91.74,47.45,1.82,3.64
1100.68,91.72,47.45,1.82,3.64
1100.51,91.71,47.43,1.82,3.64
1100.34,91.69,47.44,1.82,3.64
1100.17,91.68,47.46,1.82,3.64
1100,91.67,47.42,1.82,3.64
1099.83,91.65,47.44,1.82,3.64
1099.66,91.64,47.44,1.82,3.64
1099.48,91.62,47.44,1.82,3.64
1099.31,91.61,47.43,1.82,3.64
1099.14,91.6,47.42,1.82,3.64
1098.97,91.58,47.42,1.82,3.64
1098.8,91.57,47.43,1.82,3.64
1098.63,91.55,47.42,1.82,3.64
1098.46,91.54,47.42,1.82,3.64
1098.29,91.52,47.4,1.82,3.64
1098.12,91.51,47.4,1.82,3.64
1097.95,91.5,47.39,1.82,3.64
1097.78,91.48,47.4,1.82,3.64
1097.61,91.47,47.39,1.82,3.64
1097.44,91.45,47.4,1.82,3.64
1097.27,91.44,47.41,1.82,3.64
1097.1,91.42,47.39,1.82,3.64
1096.92,91.41,47.39,1.82,3.64
1096.75,91.4,47.38,1.82,3.64
1096.58,91.38,47.37,1.82,3.64
1096.41,91.37,47.39,1.82,3.64
1096.24,91.35,47.38,1.82,3.64
1096.07,91.34,47.36,1.82,3.64
1095.9,91.33,47.37,1.82,3.64
1095.73,91.31,47.38,1.82,3.64
1095.56,91.3,47.35,1.82,3.64
1095.39,91.28,47.35,1.82,3.64
1095.22,91.27,47.36,1.82,3.64
1095.05,91.25,47.37,1.82,3.64
1094.88,91.24,47.35,1.82,3.64
1094.71,91.23,47.36,1.82,3.64
1094.54,91.21,47.36,1.82,3.64
1094.36,91.2,47.35,1.82,3.64
1094.19,91.18,47.36,1.82,3.64
1094.02,91.17,47.34,1.82,3.64
1093.85,91.15,47.34,1.82,3.64
1093.68,91.14,47.34,1.82,3.64
1093.51,91.13,47.34,1.82,3.64
1093.34,91.11,47.34,1.82,3.64
1093.17,91.1,47.33,1.82,3.64
1093,91.08,47.33,1.82,3.64
1092.83,91.07,47.34,1.82,3.64
1092.66,91.05,47.32,1.82,3.64
1092.49,91.04,47.32,1.81,3.62
1092.32,91.03,47.31,1.81,3.62
1092.15,91.01,47.31,1.82,3.64
1091.98,91,47.26,1.82,3.64
1091.81,90.98,47.32,1.82,3.64
1091.63,90.97,47.29,1.82,3.64
1091.46,90.96,47.31,1.82,3.64
1091.29,90.94,47.29,1.82,3.64
1091.12,90.93,47.3,1.82,3.64
1090.95,90.91,47.31,1.82,3.64
1090.78,90.9,47.31,1.82,3.64
1090.61,90.88,47.3,1.81,3.62
1090.44,90.87,47.3,1.82,3.64
1090.27,90.86,47.3,1.81,3.62
1090.1,90.84,47.29,1.81,3.62
1089.93,90.83,47.3,1.81,3.62
1089.76,90.81,47.28,1.81,3.62
1089.59,90.8,47.28,1.81,3.62
1089.42,90.78,47.27,1.81,3.62
1089.25,90.77,47.29,1.81,3.62
1089.07,90.76,47.29,1.81,3.62
1088.9,90.74,47.28,1.81,3.62
1088.73,90.73,47.28,1.81,3.62
1088.56,90.71,47.28,1.81,3.62
1088.39,90.7,47.27,1.81,3.62
1088.22,90.69,47.27,1.81,3.62
1088.05,90.67,47.27,1.81,3.62
1087.88,90.66,47.23,1.81,3.62
1087.71,90.64,47.28,1.81,3.62
1087.54,90.63,47.25,1.81,3.62
1087.37,90.61,47.27,1.81,3.62
1087.2,90.6,47.27,1.81,3.62
1087.03,90.59,47.25,1.81,3.62
1086.86,90.57,47.26,1.81,3.62
1086.69,90.56,47.27,1.81,3.62
1086.51,90.54,47.27,1.81,3.62
