capacity,soc,current,half_voltage,final_voltage
1100,100,49.93,1.81,3.62
1099.83,99.98,49.98,1.81,3.62
1099.66,99.97,50.02,1.81,3.62
1099.49,99.95,50.06,1.81,3.62
1099.32,99.94,50.06,1.81,3.62
1099.15,99.92,50.06,1.81,3.62
1098.98,99.91,50.07,1.81,3.62
1098.81,99.89,50.06,1.81,3.62
1098.63,99.88,50.07,1.81,3.62
1098.46,99.86,50.09,1.81,3.62
1098.29,99.84,50.07,1.81,3.62
1098.12,99.83,50.1,1.81,3.62
1097.95,99.81,50.11,1.81,3.62
1097.78,99.8,50.14,1.81,3.62
1097.61,99.78,50.13,1.81,3.62
1097.44,99.77,50.11,1.81,3.62
1097.27,99.75,50.12,1.81,3.62
1097.1,99.74,50.11,1.81,3.62
1096.93,99.72,50.13,1.81,3.62
1096.76,99.71,50.13,1.81,3.62
1096.59,99.69,50.13,1.81,3.62
1096.42,99.67,50.13,1.81,3.62
1096.25,99.66,50.12,1.81,3.62
1096.07,99.64,50.09,1.81,3.62
1095.9,99.63,50.1,1.81,3.62
1095.73,99.61,50.08,1.81,3.62
1095.56,99.6,50.1,1.81,3.62
1095.39,99.58,50.1,1.81,3.62
1095.22,99.57,50.1,1.81,3.62
1095.05,99.55,50.1,1.81,3.62
1094.88,99.53,50.1,1.81,3.62
1094.71,99.52,50.09,1.81,3.62
1094.54,99.5,50.1,1.81,3.62
1094.37,99.49,50.09,1.81,3.62
1094.2,99.47,50.1,1.82,3.64
1094.03,99.46,50.11,1.82,3.64
1093.86,99.44,50.1,1.82,3.64
1093.69,99.43,50.11,1.83,3.66
1093.52,99.41,50.13,1.84,3.68
1093.34,99.39,50.13,1.84,3.68
1093.17,99.38,50.13,1.84,3.68
1093,99.36,50.14,1.84,3.68
1092.83,99.35,50.11,1.84,3.68
1092.66,99.33,50.14,1.84,3.68
1092.49,99.32,50.11,1.84,3.68
1092.32,99.3,50.13,1.84,3.68
1092.15,99.29,50.13,1.84,3.68
1091.98,99.27,50.11,1.84,3.68
1091.81,99.26,50.14,1.84,3.68
1091.64,99.24,50.12,1.84,3.68
1091.47,99.22,50.12,1.84,3.68
1091.3,99.21,50.11,1.84,3.68
1091.13,99.19,50.11,1.84,3.68
1090.96,99.18,50.1,1.84,3.68
1090.78,99.16,50.12,1.84,3.68
1090.61,99.15,50.13,1.84,3.68
1090.44,99.13,50.12,1.84,3.68
1090.27,99.12,50.1,1.84,3.68
1090.1,99.1,50.12,1.84,3.68
1089.93,99.08,50.1,1.84,3.68
1089.76,99.07,50.12,1.84,3.68
1089.59,99.05,50.12,1.84,3.68
1089.42,99.04,50.1,1.84,3.68
1089.25,99.02,50.1,1.84,3.68
1089.08,99.01,50.09,1.84,3.68
1088.91,98.99,50.08,1.84,3.68
1088.74,98.98,50.09,1.84,3.68
1088.57,98.96,50.1,1.84,3.68
1088.4,98.94,50.1,1.84,3.68
