capacity,soc,current,half_voltage,final_voltage
1100,100,74.32,2.06,4.12
1099.83,99.98,74.06,2.05,4.1
1099.66,99.97,74.05,2.06,4.12
1099.49,99.95,74.61,2.06,4.12
1099.32,99.94,73.75,2.05,4.1
1099.15,99.92,73.86,2.05,4.1
1098.98,99.91,74.75,2.06,4.12
1098.81,99.89,73.45,2.06,4.12
1098.63,99.88,73.31,2.06,4.12
1098.46,99.86,73.23,2.06,4.12
1098.29,99.84,73.53,2.06,4.12
1098.12,99.83,73.28,2.06,4.12
1097.95,99.81,73.18,2.05,4.1
1097.78,99.8,73.28,2.07,4.14
1097.61,99.78,72.94,2.05,4.1
1097.44,99.77,73.43,2.05,4.1
1097.27,99.75,73.4,2.05,4.1
1097.1,99.74,73.06,2.06,4.12
1096.93,99.72,73.18,2.06,4.12
1096.76,99.71,73.35,2.05,4.1
1096.59,99.69,73.37,2.06,4.12
1096.42,99.67,73.71,2.05,4.1
1096.25,99.66,73.91,2.06,4.12
1096.07,99.64,74.63,2.07,4.14
1095.9,99.63,73.94,2.06,4.12
1095.73,99.61,72.9,2.05,4.1
1095.56,99.6,72.62,2.05,4.1
1095.39,99.58,72.56,2.05,4.1
1095.22,99.57,71.61,2.05,4.1
1095.05,99.55,72.92,2.05,4.1
1094.88,99.53,73.52,2.07,4.14
1094.71,99.52,72.98,2.05,4.1
1094.54,99.5,72.43,2.05,4.1
1094.37,99.49,73.21,2.05,4.1
1094.2,99.47,72.56,2.05,4.1
1094.03,99.46,72.4,2.05,4.1
1093.86,99.44,72.29,2.05,4.1
1093.69,99.43,73.87,2.06,4.12
1093.52,99.41,75.14,2.06,4.12
1093.34,99.39,76.77,2.05,4.1
1093.17,99.38,75.38,2.05,4.1
1093,99.36,74.52,2.05,4.1
1092.83,99.35,73.94,2.06,4.12
1092.66,99.33,73.94,2.05,4.1
1092.49,99.32,73.88,2.05,4.1
1092.32,99.3,74.39,2.05,4.1
1092.15,99.29,74.21,2.05,4.1
1091.98,99.27,74.12,2.05,4.1
1091.81,99.26,74.38,2.07,4.14
1091.64,99.24,74.22,2.05,4.1
1091.47,99.22,74.74,2.07,4.14
1091.3,99.21,73.85,2.07,4.14
1091.13,99.19,74.49,2.05,4.1
1090.96,99.18,76.26,2.06,4.12
1090.78,99.16,74.9,2.06,4.12
1090.61,99.15,74.66,2.05,4.1
1090.44,99.13,76.25,2.06,4.12
1090.27,99.12,73.79,2.05,4.1
1090.1,99.1,75.68,2.05,4.1
1089.93,99.08,74.53,2.05,4.1
1089.76,99.07,74.65,2.05,4.1
1089.59,99.05,75.7,2.05,4.1
1089.42,99.04,77.12,2.05,4.1
1089.25,99.02,76.71,2.05,4.1
1089.08,99.01,76.29,2.05,4.1
1088.91,98.99,76.17,2.05,4.1
1088.74,98.98,75.61,2.05,4.1
1088.57,98.96,76.25,2.06,4.12
1088.4,98.94,75.52,2.05,4.1
1088.22,98.93,75.73,2.05,4.1
1088.05,98.91,75.56,2.05,4.1
1087.88,98.9,75.62,2.04,4.08
1087.71,98.88,75.24,2.05,4.1
1087.54,98.87,75.01,2.05,4.1
1087.37,98.85,74.71,2.05,4.1
1087.2,98.84,75.77,2.05,4.1
1087.03,98.82,75.38,2.05,4.1
1086.86,98.81,75.23,2.05,4.1
1086.69,98.79,74.53,2.05,4.1
1086.52,98.77,75.35,2.05,4.1
1086.35,98.76,76.15,2.05,4.1
1086.18,98.74,75.67,2.05,4.1
1086.01,98.73,74.56,2.05,4.1
1085.84,98.71,75.82,2.05,4.1
1085.67,98.7,75.18,2.05,4.1
1085.49,98.68,74.64,2.05,4.1
1085.32,98.67,75.32,2.05,4.1
1085.15,98.65,77.67,2.05,4.1
1084.98,98.63,77.52,2.05,4.1
1084.81,98.62,76.91,2.05,4.1
1084.64,98.6,74.85,2.05,4.1
1084.47,98.59,74.78,2.05,4.1
1084.3,98.57,77.22,2.05,4.1
1084.13,98.56,77.15,2.05,4.1
1083.96,98.54,77.11,2.05,4.1
1083.79,98.53,77.11,2.05,4.1
1083.62,98.51,76.51,2.04,4.08
1083.45,98.49,75.49,2.05,4.1
1083.28,98.48,77.07,2.05,4.1
1083.11,98.46,76.03,2.05,4.1
1082.93,98.45,74.06,2.05,4.1
1082.76,98.43,73.79,2.05,4.1
1082.59,98.42,73.96,2.05,4.1
1082.42,98.4,73.33,2.04,4.08
1082.25,98.39,74.12,2.05,4.1
1082.08,98.37,74.2,2.05,4.1
1081.91,98.36,74.26,2.05,4.1
1081.74,98.34,74.02,2.05,4.1
1081.57,98.32,74.07,2.05,4.1
1081.4,98.31,76.09,2.04,4.08
1081.23,98.29,75.94,2.05,4.1
1081.06,98.28,73.89,2.05,4.1
1080.89,98.26,74,2.05,4.1
1080.72,98.25,75.82,2.04,4.08
1080.55,98.23,77.42,2.05,4.1
1080.37,98.22,77.31,2.05,4.1
1080.2,98.2,77.22,2.05,4.1
1080.03,98.18,74.54,2.05,4.1
1079.86,98.17,75.16,2.05,4.1
1079.69,98.15,74.77,2.05,4.1
1079.52,98.14,76.68,2.05,4.1
1079.35,98.12,77.38,2.04,4.08
1079.18,98.11,75.94,2.04,4.08
1079.01,98.09,74.12,2.05,4.1
1078.84,98.08,74.16,2.04,4.08
1078.67,98.06,75.86,2.05,4.1
1078.5,98.04,75.38,2.05,4.1
1078.33,98.03,75,2.04,4.08
1078.16,98.01,75.27,2.05,4.1
1077.99,98,74.75,2.05,4.1
1077.81,97.98,77.45,2.05,4.1
1077.64,97.97,77.53,2.05,4.1
1077.47,97.95,77.5,2.05,4.1
1077.3,97.94,77.47,2.04,4.08
1077.13,97.92,77.48,2.05,4.1
1076.96,97.91,77.41,2.05,4.1
1076.79,97.89,77.39,2.05,4.1
1076.62,97.87,77.3,2.04,4.08
1076.45,97.86,74.86,2.04,4.08
1076.28,97.84,76.01,2.04,4.08
1076.11,97.83,75.79,2.05,4.1
1075.94,97.81,74.11,2.05,4.1
1075.77,97.8,77.32,2.05,4.1
1075.6,97.78,75.84,2.05,4.1
1075.43,97.77,74.3,2.05,4.1
1075.26,97.75,73.87,2.05,4.1
1075.08,97.73,73.93,2.05,4.1
1074.91,97.72,74.51,2.05,4.1
1074.74,97.7,77.44,2.04,4.08
1074.57,97.69,77.33,2.05,4.1
1074.4,97.67,75.01,2.05,4.1
1074.23,97.66,77.11,2.04,4.08
1074.06,97.64,77.04,2.04,4.08
1073.89,97.63,76.32,2.03,4.06
1073.72,97.61,74,2.04,4.08
1073.55,97.59,74.85,2.04,4.08
1073.38,97.58,74.5,2.05,4.1
1073.21,97.56,75.18,2.04,4.08
1073.04,97.55,75.19,2.04,4.08
1072.87,97.53,75.45,2.04,4.08
1072.7,97.52,76.83,2.04,4.08
1072.52,97.5,75.54,2.04,4.08
1072.35,97.49,75.56,2.05,4.1
1072.18,97.47,75.16,2.04,4.08
1072.01,97.46,74.61,2.05,4.1
1071.84,97.44,74.66,2.05,4.1
1071.67,97.42,74.45,2.05,4.1
1071.5,97.41,74.77,2.05,4.1
1071.33,97.39,74.85,2.04,4.08
1071.16,97.38,74.71,2.04,4.08
1070.99,97.36,75.17,2.04,4.08
1070.82,97.35,74.42,2.05,4.1
1070.65,97.33,74.46,2.04,4.08
1070.48,97.32,75.94,2.04,4.08
1070.31,97.3,75.4,2.05,4.1
1070.14,97.28,74.62,2.05,4.1
1069.96,97.27,74.9,2.04,4.08
1069.79,97.25,76.73,2.04,4.08
1069.62,97.24,75.35,2.04,4.08
1069.45,97.22,75.22,2.04,4.08
1069.28,97.21,76.2,2.05,4.1
1069.11,97.19,74.29,2.04,4.08
1068.94,97.18,74.49,2.04,4.08
1068.77,97.16,74.4,2.04,4.08
1068.6,97.14,76.57,2.04,4.08
1068.43,97.13,77.63,2.05,4.1
1068.26,97.11,74.89,2.04,4.08
1068.09,97.1,74.96,2.04,4.08
1067.92,97.08,75.12,2.04,4.08
1067.75,97.07,74.53,2.04,4.08
1067.58,97.05,75.54,2.05,4.1
1067.41,97.04,74,2.04,4.08
1067.23,97.02,74.59,2.04,4.08
1067.06,97,74.55,2.03,4.06
1066.89,96.99,74.37,2.05,4.1
1066.72,96.97,74.43,2.04,4.08
1066.55,96.96,73.99,2.04,4.08
1066.38,96.94,74.21,2.04,4.08
1066.21,96.93,74.66,2.04,4.08
1066.04,96.91,74.96,2.03,4.06
1065.87,96.9,74.94,2.05,4.1
1065.7,96.88,74.83,2.05,4.1
1065.53,96.87,74.25,2.04,4.08
1065.36,96.85,75.35,2.05,4.1
1065.19,96.83,75.08,2.04,4.08
1065.02,96.82,75.6,2.04,4.08
1064.85,96.8,74.85,2.04,4.08
1064.67,96.79,74.08,2.04,4.08
1064.5,96.77,74.9,2.04,4.08
1064.33,96.76,77.52,2.04,4.08
1064.16,96.74,77.44,2.04,4.08
1063.99,96.73,75.36,2.04,4.08
1063.82,96.71,74.14,2.04,4.08
1063.65,96.69,73.98,2.04,4.08
1063.48,96.68,73.65,2.04,4.08
1063.31,96.66,73.41,2.04,4.08
1063.14,96.65,75.09,2.03,4.06
1062.97,96.63,73.71,2.04,4.08
1062.8,96.62,73.23,2.04,4.08
1062.63,96.6,73.3,2.04,4.08
1062.46,96.59,73.91,2.04,4.08
1062.29,96.57,77.2,2.04,4.08
1062.11,96.55,77.15,2.04,4.08
1061.94,96.54,77.07,2.04,4.08
1061.77,96.52,77.02,2.05,4.1
1061.6,96.51,75.8,2.04,4.08
1061.43,96.49,73,2.04,4.08
1061.26,96.48,74.36,2.04,4.08
1061.09,96.46,73.92,2.04,4.08
1060.92,96.45,73.23,2.04,4.08
1060.75,96.43,73.57,2.04,4.08
1060.58,96.42,73.18,2.03,4.06
1060.41,96.4,73.67,2.04,4.08
1060.24,96.38,73.27,2.04,4.08
1060.07,96.37,72.69,2.04,4.08
1059.9,96.35,73.65,2.03,4.06
1059.73,96.34,72.87,2.04,4.08
1059.55,96.32,72.96,2.04,4.08
1059.38,96.31,73.2,2.04,4.08
1059.21,96.29,73.08,2.04,4.08
1059.04,96.28,73.09,2.04,4.08
1058.87,96.26,73.05,2.04,4.08
1058.7,96.24,73.01,2.04,4.08
1058.53,96.23,72.94,2.03,4.06
1058.36,96.21,72.81,2.04,4.08
1058.19,96.2,72.81,2.04,4.08
1058.02,96.18,72.26,2.04,4.08
1057.85,96.17,72.55,2.04,4.08
1057.68,96.15,72.46,2.03,4.06
1057.51,96.14,71.97,2.04,4.08
1057.34,96.12,70.85,2.04,4.08
1057.17,96.1,72.71,2.04,4.08
1057,96.09,73.4,2.04,4.08
1056.82,96.07,73.72,2.04,4.08
1056.65,96.06,73.86,2.04,4.08
1056.48,96.04,73.95,2.03,4.06
1056.31,96.03,73.59,2.04,4.08
1056.14,96.01,73.72,2.03,4.06
1055.97,96,71.01,2.03,4.06
1055.8,95.98,71.67,2.04,4.08
1055.63,95.97,74.14,2.03,4.06
1055.46,95.95,74.27,2.04,4.08
1055.29,95.93,74.26,2.04,4.08
