capacity,soc,current,half_voltage,final_voltage
1000,100,45.96,2,4
999.83,99.98,45.85,2,4
999.66,99.97,47.12,2,4
999.49,99.95,45.8,2,4
999.32,99.93,45.91,2,4
999.15,99.91,45.95,2,4
998.98,99.9,45.94,2,4
998.81,99.88,47.16,2,4
998.63,99.86,45.98,2,4
998.46,99.85,46.05,2,4
998.29,99.83,46.08,2,4
998.12,99.81,46.45,2,4
997.95,99.8,47.83,2,4
997.78,99.78,46.26,2,4
997.61,99.76,45.52,2,4
997.44,99.74,46.08,2,4
997.27,99.73,45.61,2,4
997.1,99.71,45.2,2,4
996.93,99.69,44.39,2,4
996.76,99.68,42.57,2,4
996.59,99.66,43.55,2,4
996.42,99.64,44.54,2,4
996.25,99.62,40.2,2,4
996.07,99.61,42.2,2,4
995.9,99.59,42.7,2,4
995.73,99.57,42.67,2,4
995.56,99.56,42.62,2,4
995.39,99.54,42.75,2,4
995.22,99.52,42.71,2,4
995.05,99.51,43.13,2,4
994.88,99.49,43.19,2,4
994.71,99.47,43.74,2,4
994.54,99.45,43.9,2,4
994.37,99.44,43.99,2,4
994.2,99.42,43.87,2,4
994.03,99.4,43.54,2,4
993.86,99.39,43.19,2,4
993.69,99.37,43.37,2,4
993.52,99.35,43.22,2,4
993.34,99.33,42.77,2,4
993.17,99.32,43.45,2,4
993,99.3,43.78,2,4
992.83,99.28,43.58,2,4
992.66,99.27,43.33,2,4
992.49,99.25,42.58,2,4
992.32,99.23,42.59,2,4
992.15,99.21,42.84,2,4
991.98,99.2,43.18,2,4
991.81,99.18,43.01,2,4
991.64,99.16,43.14,2,4
991.47,99.15,43.08,2,4
991.3,99.13,43.21,2,4
991.13,99.11,43.15,2,4
990.96,99.1,42.99,2,4
990.78,99.08,43.46,2,4
990.61,99.06,43.43,2,4
990.44,99.04,43.48,2,4
990.27,99.03,43.42,2,4
990.1,99.01,42.72,2,4
989.93,98.99,42.52,2,4
989.76,98.98,42.58,2,4
989.59,98.96,43.19,2,4
989.42,98.94,43.05,2,4
989.25,98.92,42.91,2,4
989.08,98.91,42.62,1.99,3.98
988.91,98.89,43.11,2,4
988.74,98.87,42.97,2,4
988.57,98.86,43.13,1.99,3.98
988.4,98.84,43.25,1.99,3.98
988.22,98.82,42.59,2,4
988.05,98.81,42.83,2,4
987.88,98.79,42.69,1.99,3.98
987.71,98.77,42.89,1.99,3.98
987.54,98.75,42.92,1.99,3.98
987.37,98.74,42.35,1.99,3.98
987.2,98.72,42.83,1.99,3.98
987.03,98.7,42.73,1.99,3.98
986.86,98.69,43.24,1.99,3.98
986.69,98.67,43.13,1.99,3.98
986.52,98.65,42.88,1.99,3.98
986.35,98.63,42.99,1.99,3.98
986.18,98.62,43.17,1.99,3.98
986.01,98.6,44.55,1.99,3.98
985.84,98.58,44.87,1.99,3.98
985.67,98.57,44.88,1.99,3.98
985.49,98.55,44.76,1.99,3.98
985.32,98.53,44.84,1.99,3.98
985.15,98.52,44.82,1.99,3.98
984.98,98.5,44.81,1.99,3.98
984.81,98.48,44.77,1.99,3.98
984.64,98.46,44.79,1.99,3.98
984.47,98.45,44.82,1.99,3.98
984.3,98.43,44.83,1.99,3.98
984.13,98.41,44.83,1.99,3.98
983.96,98.4,44.84,1.99,3.98
983.79,98.38,44.82,1.99,3.98
983.62,98.36,44.82,1.99,3.98
983.45,98.34,44.9,1.99,3.98
983.28,98.33,44.88,1.99,3.98
983.11,98.31,44.9,1.99,3.98
982.93,98.29,44.9,1.99,3.98
982.76,98.28,44.89,1.99,3.98
982.59,98.26,44.9,1.99,3.98
982.42,98.24,44.88,1.99,3.98
982.25,98.23,44.85,1.99,3.98
982.08,98.21,44.85,1.99,3.98
981.91,98.19,44.92,1.99,3.98
