capacity,soc,current,half_voltage,final_voltage
1100,100,29.48,1.88,3.76
1099.83,99.98,29.27,1.86,3.72
1099.66,99.97,28.88,1.84,3.68
1099.49,99.95,28.58,1.83,3.66
1099.32,99.94,28.67,1.83,3.66
1099.15,99.92,28.6,1.83,3.66
1098.98,99.91,28.59,1.83,3.66
1098.81,99.89,28.57,1.83,3.66
1098.63,99.88,28.55,1.82,3.64
1098.46,99.86,28.37,1.81,3.62
1098.29,99.84,28.26,1.81,3.62
1098.12,99.83,28.36,1.82,3.64
1097.95,99.81,28.49,1.82,3.64
1097.78,99.8,28.51,1.83,3.66
1097.61,99.78,28.65,1.83,3.66
1097.44,99.77,28.69,1.84,3.68
1097.27,99.75,28.73,1.84,3.68
1097.1,99.74,28.78,1.84,3.68
1096.93,99.72,28.81,1.84,3.68
1096.76,99.71,28.8,1.84,3.68
1096.59,99.69,28.84,1.84,3.68
1096.42,99.67,28.87,1.85,3.7
1096.25,99.66,28.88,1.85,3.7
1096.07,99.64,28.86,1.85,3.7
1095.9,99.63,28.84,1.84,3.68
1095.73,99.61,28.79,1.84,3.68
1095.56,99.6,28.76,1.84,3.68
1095.39,99.58,28.85,1.85,3.7
1095.22,99.57,28.84,1.85,3.7
1095.05,99.55,28.9,1.85,3.7
1094.88,99.53,28.92,1.85,3.7
1094.71,99.52,28.94,1.85,3.7
1094.54,99.5,28.91,1.85,3.7
1094.37,99.49,28.91,1.85,3.7
1094.2,99.47,28.91,1.85,3.7
1094.03,99.46,28.89,1.85,3.7
1093.86,99.44,28.89,1.85,3.7
1093.69,99.43,28.9,1.85,3.7
1093.52,99.41,28.88,1.85,3.7
1093.34,99.39,28.87,1.85,3.7
1093.17,99.38,28.86,1.85,3.7
1093,99.36,28.86,1.85,3.7
1092.83,99.35,28.86,1.85,3.7
1092.66,99.33,28.87,1.85,3.7
1092.49,99.32,28.89,1.85,3.7
1092.32,99.3,28.88,1.85,3.7
1092.15,99.29,28.88,1.85,3.7
1091.98,99.27,28.88,1.85,3.7
1091.81,99.26,28.84,1.85,3.7
1091.64,99.24,28.83,1.85,3.7
1091.47,99.22,28.83,1.85,3.7
1091.3,99.21,28.82,1.85,3.7
1091.13,99.19,28.8,1.85,3.7
1090.96,99.18,28.79,1.85,3.7
1090.78,99.16,28.8,1.85,3.7
1090.61,99.15,28.79,1.85,3.7
1090.44,99.13,28.78,1.85,3.7
1090.27,99.12,28.77,1.85,3.7
1090.1,99.1,28.78,1.85,3.7
1089.93,99.08,28.75,1.85,3.7
1089.76,99.07,28.76,1.85,3.7
1089.59,99.05,28.73,1.85,3.7
1089.42,99.04,28.71,1.85,3.7
1089.25,99.02,28.7,1.85,3.7
1089.08,99.01,28.68,1.85,3.7
1088.91,98.99,28.68,1.85,3.7
1088.74,98.98,28.67,1.85,3.7
1088.57,98.96,28.7,1.85,3.7
1088.4,98.94,28.68,1.85,3.7
1088.22,98.93,28.67,1.85,3.7
1088.05,98.91,28.64,1.85,3.7
1087.88,98.9,28.78,1.85,3.7
1087.71,98.88,28.84,1.85,3.7
1087.54,98.87,28.88,1.85,3.7
1087.37,98.85,28.85,1.85,3.7
1087.2,98.84,28.83,1.85,3.7
1087.03,98.82,28.81,1.85,3.7
1086.86,98.81,28.79,1.85,3.7
1086.69,98.79,28.77,1.85,3.7
1086.52,98.77,28.76,1.85,3.7
1086.35,98.76,29.03,1.86,3.72
1086.18,98.74,29.03,1.86,3.72
1086.01,98.73,29.01,1.86,3.72
1085.84,98.71,29.04,1.86,3.72
1085.67,98.7,29.04,1.86,3.72
1085.49,98.68,29.04,1.86,3.72
1085.32,98.67,29.05,1.86,3.72
1085.15,98.65,29.07,1.86,3.72
1084.98,98.63,29.06,1.86,3.72
1084.81,98.62,29.08,1.86,3.72
1084.64,98.6,29.08,1.86,3.72
1084.47,98.59,29.07,1.87,3.74
1084.3,98.57,29.07,1.87,3.74
1084.13,98.56,29.07,1.87,3.74
1083.96,98.54,29.09,1.87,3.74
1083.79,98.53,29.08,1.87,3.74
1083.62,98.51,29.08,1.87,3.74
1083.45,98.49,29.07,1.87,3.74
1083.28,98.48,29.08,1.86,3.72
1083.11,98.46,29.07,1.87,3.74
1082.93,98.45,29.08,1.87,3.74
1082.76,98.43,29.08,1.87,3.74
1082.59,98.42,29.07,1.87,3.74
1082.42,98.4,29.08,1.87,3.74
1082.25,98.39,29.07,1.86,3.72
1082.08,98.37,29.06,1.86,3.72
1081.91,98.36,29.06,1.86,3.72
1081.74,98.34,29.07,1.86,3.72
1081.57,98.32,29.06,1.87,3.74
1081.4,98.31,29.07,1.86,3.72
1081.23,98.29,29.08,1.86,3.72
1081.06,98.28,29.06,1.86,3.72
1080.89,98.26,29.07,1.86,3.72
1080.72,98.25,29.06,1.86,3.72
1080.55,98.23,29.07,1.86,3.72
1080.37,98.22,29.07,1.86,3.72
1080.2,98.2,29.07,1.86,3.72
1080.03,98.18,29.05,1.86,3.72
1079.86,98.17,29.06,1.86,3.72
1079.69,98.15,29.05,1.86,3.72
1079.52,98.14,29.06,1.86,3.72
1079.35,98.12,29.03,1.86,3.72
1079.18,98.11,29.03,1.86,3.72
1079.01,98.09,29.03,1.86,3.72
1078.84,98.08,29.02,1.86,3.72
1078.67,98.06,29.05,1.86,3.72
1078.5,98.04,29.03,1.86,3.72
1078.33,98.03,29.04,1.86,3.72
1078.16,98.01,29.03,1.86,3.72
1077.99,98,29.09,1.85,3.7
1077.81,97.98,29.22,1.85,3.7
1077.64,97.97,29.28,1.85,3.7
1077.47,97.95,29.29,1.85,3.7
1077.3,97.94,29.29,1.85,3.7
1077.13,97.92,29.31,1.85,3.7
1076.96,97.91,29.34,1.85,3.7
1076.79,97.89,29.33,1.85,3.7
1076.62,97.87,29.34,1.85,3.7
1076.45,97.86,29.35,1.85,3.7
1076.28,97.84,29.35,1.86,3.72
1076.11,97.83,29.35,1.86,3.72
1075.94,97.81,29.36,1.86,3.72
1075.77,97.8,29.36,1.86,3.72
1075.6,97.78,29.35,1.86,3.72
1075.43,97.77,29.37,1.86,3.72
1075.26,97.75,29.36,1.86,3.72
1075.08,97.73,29.35,1.86,3.72
1074.91,97.72,29.36,1.86,3.72
1074.74,97.7,29.36,1.86,3.72
1074.57,97.69,29.36,1.86,3.72
1074.4,97.67,29.39,1.86,3.72
1074.23,97.66,29.35,1.86,3.72
1074.06,97.64,29.37,1.86,3.72
1073.89,97.63,29.36,1.86,3.72
1073.72,97.61,29.32,1.87,3.74
1073.55,97.59,29.24,1.87,3.74
1073.38,97.58,29.28,1.87,3.74
1073.21,97.56,29.3,1.87,3.74
1073.04,97.55,29.35,1.87,3.74
1072.87,97.53,29.37,1.87,3.74
1072.7,97.52,29.37,1.87,3.74
1072.52,97.5,29.4,1.88,3.76
1072.35,97.49,29.34,1.87,3.74
1072.18,97.47,29.32,1.88,3.76
1072.01,97.46,29.34,1.88,3.76
1071.84,97.44,29.32,1.88,3.76
1071.67,97.42,29.33,1.88,3.76
1071.5,97.41,29.32,1.88,3.76
1071.33,97.39,29.33,1.88,3.76
1071.16,97.38,29.33,1.88,3.76
1070.99,97.36,29.33,1.88,3.76
1070.82,97.35,29.34,1.88,3.76
1070.65,97.33,29.28,1.88,3.76
1070.48,97.32,29.29,1.88,3.76
1070.31,97.3,29.29,1.88,3.76
1070.14,97.28,29.28,1.88,3.76
1069.96,97.27,29.28,1.88,3.76
1069.79,97.25,29.26,1.88,3.76
1069.62,97.24,29.25,1.88,3.76
1069.45,97.22,29.22,1.88,3.76
1069.28,97.21,29.26,1.88,3.76
1069.11,97.19,29.25,1.88,3.76
1068.94,97.18,29.25,1.88,3.76
1068.77,97.16,29.25,1.88,3.76
1068.6,97.14,29.23,1.88,3.76
1068.43,97.13,29.24,1.88,3.76
1068.26,97.11,29.25,1.88,3.76
1068.09,97.1,29.26,1.88,3.76
1067.92,97.08,29.29,1.88,3.76
1067.75,97.07,29.27,1.88,3.76
1067.58,97.05,29.27,1.88,3.76
1067.41,97.04,29.29,1.88,3.76
1067.23,97.02,29.27,1.88,3.76
1067.06,97,29.31,1.87,3.74
1066.89,96.99,29.28,1.87,3.74
1066.72,96.97,29.28,1.87,3.74
1066.55,96.96,29.28,1.87,3.74
1066.38,96.94,29.27,1.87,3.74
1066.21,96.93,29.24,1.87,3.74
1066.04,96.91,29.27,1.87,3.74
1065.87,96.9,29.26,1.87,3.74
1065.7,96.88,29.27,1.87,3.74
1065.53,96.87,29.26,1.87,3.74
1065.36,96.85,29.27,1.87,3.74
1065.19,96.83,29.26,1.87,3.74
1065.02,96.82,29.27,1.87,3.74
1064.85,96.8,29.24,1.87,3.74
1064.67,96.79,29.26,1.86,3.72
1064.5,96.77,29.25,1.86,3.72
1064.33,96.76,29.27,1.86,3.72
1064.16,96.74,29.26,1.86,3.72
1063.99,96.73,29.26,1.86,3.72
1063.82,96.71,29.26,1.86,3.72
1063.65,96.69,29.25,1.86,3.72
1063.48,96.68,29.25,1.86,3.72
1063.31,96.66,29.25,1.86,3.72
1063.14,96.65,29.24,1.86,3.72
1062.97,96.63,29.23,1.86,3.72
1062.8,96.62,29.24,1.86,3.72
1062.63,96.6,29.28,1.87,3.74
1062.46,96.59,29.37,1.87,3.74
1062.29,96.57,29.4,1.87,3.74
1062.11,96.55,29.44,1.87,3.74
1061.94,96.54,29.44,1.87,3.74
1061.77,96.52,29.43,1.87,3.74
1061.6,96.51,29.43,1.87,3.74
1061.43,96.49,29.43,1.87,3.74
1061.26,96.48,29.44,1.87,3.74
1061.09,96.46,29.42,1.87,3.74
1060.92,96.45,29.43,1.87,3.74
1060.75,96.43,29.43,1.87,3.74
1060.58,96.42,29.41,1.87,3.74
1060.41,96.4,29.42,1.87,3.74
1060.24,96.38,29.4,1.87,3.74
1060.07,96.37,29.39,1.87,3.74
1059.9,96.35,29.4,1.87,3.74
1059.73,96.34,29.41,1.87,3.74
1059.55,96.32,29.41,1.87,3.74
1059.38,96.31,29.42,1.87,3.74
1059.21,96.29,29.39,1.87,3.74
1059.04,96.28,29.42,1.87,3.74
1058.87,96.26,29.4,1.87,3.74
1058.7,96.24,29.4,1.87,3.74
1058.53,96.23,29.4,1.87,3.74
1058.36,96.21,29.38,1.87,3.74
1058.19,96.2,29.4,1.87,3.74
1058.02,96.18,29.4,1.87,3.74
1057.85,96.17,29.41,1.87,3.74
1057.68,96.15,29.38,1.87,3.74
1057.51,96.14,29.38,1.87,3.74
1057.34,96.12,29.39,1.87,3.74
1057.17,96.1,29.38,1.87,3.74
1057,96.09,29.4,1.87,3.74
1056.82,96.07,29.39,1.87,3.74
1056.65,96.06,29.41,1.87,3.74
1056.48,96.04,29.41,1.87,3.74
1056.31,96.03,29.42,1.87,3.74
1056.14,96.01,29.45,1.87,3.74
1055.97,96,29.46,1.87,3.74
1055.8,95.98,29.44,1.87,3.74
1055.63,95.97,29.45,1.87,3.74
1055.46,95.95,29.44,1.87,3.74
1055.29,95.93,29.44,1.87,3.74
1055.12,95.92,29.42,1.87,3.74
1054.95,95.9,29.43,1.87,3.74
1054.78,95.89,29.42,1.87,3.74
1054.61,95.87,29.41,1.86,3.72
1054.44,95.86,29.39,1.87,3.74
1054.26,95.84,29.4,1.87,3.74
1054.09,95.83,29.39,1.87,3.74
1053.92,95.81,29.39,1.87,3.74
1053.75,95.79,29.38,1.87,3.74
1053.58,95.78,29.38,1.87,3.74
1053.41,95.76,29.39,1.87,3.74
1053.24,95.75,29.38,1.87,3.74
1053.07,95.73,29.37,1.87,3.74
1052.9,95.72,29.38,1.87,3.74
1052.73,95.7,29.38,1.86,3.72
1052.56,95.69,29.38,1.86,3.72
1052.39,95.67,29.36,1.86,3.72
1052.22,95.65,29.38,1.87,3.74
1052.05,95.64,29.35,1.86,3.72
1051.88,95.62,29.36,1.86,3.72
1051.7,95.61,29.35,1.86,3.72
1051.53,95.59,29.36,1.86,3.72
1051.36,95.58,29.35,1.87,3.74
1051.19,95.56,29.35,1.87,3.74
1051.02,95.55,29.34,1.86,3.72
1050.85,95.53,29.35,1.87,3.74
1050.68,95.52,29.34,1.87,3.74
1050.51,95.5,29.35,1.86,3.72
1050.34,95.48,29.37,1.86,3.72
1050.17,95.47,29.35,1.86,3.72
1050,95.45,29.37,1.86,3.72
1049.83,95.44,29.37,1.86,3.72
1049.66,95.42,29.37,1.86,3.72
1049.49,95.41,29.38,1.86,3.72
1049.32,95.39,29.38,1.86,3.72
1049.15,95.38,29.37,1.86,3.72
1048.97,95.36,29.39,1.86,3.72
1048.8,95.34,29.38,1.86,3.72
1048.63,95.33,29.38,1.86,3.72
1048.46,95.31,29.37,1.86,3.72
1048.29,95.3,29.37,1.86,3.72
1048.12,95.28,29.37,1.86,3.72
1047.95,95.27,29.37,1.86,3.72
1047.78,95.25,29.38,1.86,3.72
1047.61,95.24,29.38,1.86,3.72
1047.44,95.22,29.37,1.86,3.72
1047.27,95.2,29.35,1.86,3.72
1047.1,95.19,29.36,1.86,3.72
1046.93,95.17,29.35,1.86,3.72
1046.76,95.16,29.35,1.86,3.72
1046.59,95.14,29.34,1.86,3.72
1046.41,95.13,29.36,1.86,3.72
1046.24,95.11,29.36,1.86,3.72
1046.07,95.1,29.36,1.86,3.72
1045.9,95.08,29.35,1.86,3.72
1045.73,95.07,29.36,1.86,3.72
1045.56,95.05,29.34,1.86,3.72
1045.39,95.03,29.34,1.86,3.72
1045.22,95.02,29.35,1.86,3.72
1045.05,95,29.35,1.86,3.72
1044.88,94.99,29.36,1.86,3.72
1044.71,94.97,29.36,1.86,3.72
1044.54,94.96,29.36,1.86,3.72
1044.37,94.94,29.36,1.86,3.72
1044.2,94.93,29.36,1.86,3.72
1044.03,94.91,29.37,1.86,3.72
1043.85,94.89,29.36,1.86,3.72
1043.68,94.88,29.36,1.86,3.72
1043.51,94.86,29.36,1.86,3.72
1043.34,94.85,29.36,1.86,3.72
1043.17,94.83,29.35,1.86,3.72
1043,94.82,29.36,1.86,3.72
1042.83,94.8,29.35,1.86,3.72
1042.66,94.79,29.34,1.86,3.72
1042.49,94.77,29.32,1.86,3.72
1042.32,94.75,29.33,1.86,3.72
1042.15,94.74,29.32,1.86,3.72
1041.98,94.72,29.33,1.86,3.72
1041.81,94.71,29.33,1.86,3.72
1041.64,94.69,29.33,1.86,3.72
1041.47,94.68,29.33,1.86,3.72
1041.29,94.66,29.34,1.86,3.72
1041.12,94.65,29.31,1.86,3.72
1040.95,94.63,29.32,1.86,3.72
1040.78,94.62,29.32,1.86,3.72
1040.61,94.6,29.32,1.86,3.72
1040.44,94.58,29.31,1.86,3.72
1040.27,94.57,29.32,1.86,3.72
1040.1,94.55,29.3,1.86,3.72
1039.93,94.54,29.32,1.86,3.72
1039.76,94.52,29.3,1.86,3.72
1039.59,94.51,29.31,1.86,3.72
1039.42,94.49,29.31,1.86,3.72
1039.25,94.48,29.31,1.86,3.72
1039.08,94.46,29.29,1.86,3.72
1038.91,94.44,29.29,1.86,3.72
1038.74,94.43,29.29,1.86,3.72
1038.56,94.41,29.27,1.86,3.72
1038.39,94.4,29.29,1.86,3.72
1038.22,94.38,29.28,1.86,3.72
1038.05,94.37,29.28,1.86,3.72
1037.88,94.35,29.28,1.86,3.72
1037.71,94.34,29.27,1.86,3.72
1037.54,94.32,29.27,1.86,3.72
1037.37,94.3,29.27,1.86,3.72
1037.2,94.29,29.27,1.86,3.72
1037.03,94.27,29.25,1.86,3.72
1036.86,94.26,29.26,1.86,3.72
1036.69,94.24,29.25,1.86,3.72
1036.52,94.23,29.25,1.86,3.72
1036.35,94.21,29.24,1.86,3.72
1036.18,94.2,29.24,1.86,3.72
1036,94.18,29.23,1.86,3.72
1035.83,94.17,29.25,1.86,3.72
1035.66,94.15,29.25,1.86,3.72
1035.49,94.13,29.24,1.85,3.7
1035.32,94.12,29.23,1.86,3.72
1035.15,94.1,29.23,1.86,3.72
1034.98,94.09,29.23,1.86,3.72
1034.81,94.07,29.24,1.86,3.72
1034.64,94.06,29.22,1.86,3.72
1034.47,94.04,29.23,1.86,3.72
1034.3,94.03,29.22,1.86,3.72
1034.13,94.01,29.22,1.86,3.72
1033.96,93.99,29.21,1.86,3.72
1033.79,93.98,29.22,1.86,3.72
1033.62,93.96,29.21,1.86,3.72
1033.44,93.95,29.21,1.86,3.72
1033.27,93.93,29.21,1.86,3.72
1033.1,93.92,29.22,1.86,3.72
1032.93,93.9,29.21,1.86,3.72
1032.76,93.89,29.21,1.86,3.72
1032.59,93.87,29.21,1.86,3.72
1032.42,93.85,29.21,1.86,3.72
1032.25,93.84,29.21,1.86,3.72
1032.08,93.82,29.2,1.86,3.72
1031.91,93.81,29.19,1.86,3.72
1031.74,93.79,29.18,1.86,3.72
1031.57,93.78,29.17,1.86,3.72
1031.4,93.76,29.17,1.86,3.72
1031.23,93.75,29.17,1.86,3.72
1031.06,93.73,29.17,1.86,3.72
1030.89,93.72,29.17,1.86,3.72
1030.71,93.7,29.16,1.86,3.72
1030.54,93.68,29.17,1.86,3.72
1030.37,93.67,29.2,1.86,3.72
1030.2,93.65,29.23,1.85,3.7
