capacity,soc,current,half_voltage,final_voltage
1200,100,79.95,2.12,4.24
1199.83,99.99,80.06,2.1,4.2
1199.66,99.97,80.13,2.1,4.2
1199.49,99.96,80.4,2.09,4.18
1199.32,99.94,80.28,2.09,4.18
1199.15,99.93,80.97,2.1,4.2
1198.98,99.91,81.09,2.1,4.2
1198.81,99.9,81.28,2.1,4.2
1198.63,99.89,81.2,2.09,4.18
1198.46,99.87,81.55,2.09,4.18
1198.29,99.86,81.55,2.08,4.16
1198.12,99.84,81.5,2.09,4.18
1197.95,99.83,81.35,2.09,4.18
1197.78,99.82,81.45,2.08,4.16
1197.61,99.8,81.71,2.08,4.16
1197.44,99.79,81.76,2.08,4.16
1197.27,99.77,81.82,2.08,4.16
1197.1,99.76,81.89,2.08,4.16
1196.93,99.74,81.88,2.08,4.16
1196.76,99.73,82.45,2.08,4.16
1196.59,99.72,82.46,2.08,4.16
1196.42,99.7,82.18,2.07,4.14
1196.25,99.69,82.25,2.08,4.16
1196.07,99.67,82.2,2.08,4.16
1195.9,99.66,82.27,2.07,4.14
1195.73,99.64,82.08,2.07,4.14
1195.56,99.63,82.11,2.07,4.14
1195.39,99.62,82.18,2.07,4.14
1195.22,99.6,81.95,2.07,4.14
1195.05,99.59,82,2.07,4.14
1194.88,99.57,82.01,2.07,4.14
1194.71,99.56,81.93,2.07,4.14
1194.54,99.54,81.92,2.07,4.14
1194.37,99.53,81.97,2.07,4.14
1194.2,99.52,81.95,2.07,4.14
1194.03,99.5,81.94,2.06,4.12
1193.86,99.49,81.98,2.06,4.12
1193.69,99.47,81.53,2.06,4.12
1193.52,99.46,81.49,2.06,4.12
1193.34,99.45,81.4,2.06,4.12
1193.17,99.43,81.42,2.06,4.12
1193,99.42,81.38,2.06,4.12
1192.83,99.4,81.34,2.06,4.12
1192.66,99.39,81.25,2.06,4.12
1192.49,99.37,81.2,2.06,4.12
1192.32,99.36,81.23,2.05,4.1
1192.15,99.35,81.24,2.06,4.12
1191.98,99.33,81.28,2.05,4.1
1191.81,99.32,81.3,2.05,4.1
1191.64,99.3,81.27,2.05,4.1
1191.47,99.29,81.34,2.06,4.12
1191.3,99.27,81.3,2.05,4.1
1191.13,99.26,81.28,2.05,4.1
1190.96,99.25,81.31,2.05,4.1
1190.78,99.23,81.3,2.05,4.1
1190.61,99.22,81.32,2.05,4.1
1190.44,99.2,81.31,2.05,4.1
1190.27,99.19,81.32,2.05,4.1
1190.1,99.18,81.26,2.05,4.1
1189.93,99.16,81.22,2.05,4.1
1189.76,99.15,81.23,2.05,4.1
1189.59,99.13,81.21,2.05,4.1
1189.42,99.12,81.15,2.05,4.1
1189.25,99.1,81.14,2.05,4.1
1189.08,99.09,81.13,2.05,4.1
1188.91,99.08,81.06,2.05,4.1
1188.74,99.06,81,2.05,4.1
1188.57,99.05,80.91,2.05,4.1
1188.4,99.03,81.06,2.05,4.1
1188.22,99.02,81.16,2.05,4.1
1188.05,99,81.1,2.05,4.1
1187.88,98.99,81.14,2.05,4.1
1187.71,98.98,81.15,2.05,4.1
1187.54,98.96,81.1,2.05,4.1
1187.37,98.95,81.1,2.05,4.1
1187.2,98.93,81.11,2.05,4.1
1187.03,98.92,81.05,2.05,4.1
1186.86,98.9,81.02,2.06,4.12
1186.69,98.89,81,2.05,4.1
1186.52,98.88,81.04,2.05,4.1
1186.35,98.86,81.07,2.05,4.1
1186.18,98.85,81.02,2.05,4.1
1186.01,98.83,80.98,2.05,4.1
1185.84,98.82,81.01,2.05,4.1
1185.67,98.81,80.97,2.05,4.1
1185.49,98.79,80.86,2.05,4.1
1185.32,98.78,80.84,2.05,4.1
1185.15,98.76,80.76,2.05,4.1
1184.98,98.75,80.66,2.05,4.1
1184.81,98.73,80.46,2.05,4.1
1184.64,98.72,81,2.05,4.1
1184.47,98.71,81.2,2.05,4.1
1184.3,98.69,81.17,2.05,4.1
1184.13,98.68,81.18,2.05,4.1
1183.96,98.66,81.18,2.05,4.1
1183.79,98.65,81.2,2.05,4.1
1183.62,98.63,81.16,2.05,4.1
1183.45,98.62,81.12,2.05,4.1
1183.28,98.61,81.11,2.06,4.12
1183.11,98.59,81.1,2.05,4.1
1182.93,98.58,81.09,2.05,4.1
1182.76,98.56,81.08,2.05,4.1
1182.59,98.55,81.03,2.05,4.1
1182.42,98.54,80.78,2.05,4.1
1182.25,98.52,80.75,2.06,4.12
1182.08,98.51,80.68,2.05,4.1
1181.91,98.49,80.58,2.05,4.1
1181.74,98.48,80.85,2.05,4.1
1181.57,98.46,80.69,2.05,4.1
1181.4,98.45,80.28,2.05,4.1
1181.23,98.44,80.12,2.05,4.1
1181.06,98.42,80.75,2.05,4.1
1180.89,98.41,80.28,2.05,4.1
1180.72,98.39,80.16,2.05,4.1
1180.55,98.38,80.06,2.05,4.1
1180.37,98.36,80.15,2.05,4.1
1180.2,98.35,79.88,2.05,4.1
1180.03,98.34,80.07,2.05,4.1
1179.86,98.32,80.12,2.05,4.1
1179.69,98.31,80.25,2.05,4.1
1179.52,98.29,80.46,2.05,4.1
1179.35,98.28,79.96,2.05,4.1
1179.18,98.27,80.32,2.05,4.1
1179.01,98.25,81.15,2.05,4.1
1178.84,98.24,81.32,2.05,4.1
1178.67,98.22,81.31,2.05,4.1
1178.5,98.21,81.32,2.05,4.1
1178.33,98.19,81.32,2.05,4.1
1178.16,98.18,81.28,2.05,4.1
1177.99,98.17,81.22,2.05,4.1
1177.81,98.15,81.22,2.05,4.1
1177.64,98.14,81.18,2.05,4.1
1177.47,98.12,81.18,2.05,4.1
1177.3,98.11,81.17,2.05,4.1
1177.13,98.09,81.15,2.05,4.1
1176.96,98.08,81.17,2.05,4.1
1176.79,98.07,80.94,2.05,4.1
1176.62,98.05,80.85,2.05,4.1
1176.45,98.04,80.86,2.05,4.1
1176.28,98.02,80.69,2.05,4.1
1176.11,98.01,80.34,2.05,4.1
1175.94,97.99,80.36,2.05,4.1
1175.77,97.98,80.3,2.04,4.08
1175.6,97.97,80.06,2.05,4.1
1175.43,97.95,80.22,2.04,4.08
1175.26,97.94,80.02,2.04,4.08
1175.08,97.92,80.09,2.05,4.1
1174.91,97.91,79.91,2.04,4.08
1174.74,97.9,79.86,2.04,4.08
1174.57,97.88,79.78,2.04,4.08
1174.4,97.87,79.55,2.04,4.08
1174.23,97.85,79.99,2.04,4.08
1174.06,97.84,80.79,2.04,4.08
1173.89,97.82,80.93,2.04,4.08
1173.72,97.81,80.8,2.04,4.08
1173.55,97.8,80.79,2.04,4.08
1173.38,97.78,80.77,2.04,4.08
1173.21,97.77,80.75,2.04,4.08
1173.04,97.75,80.71,2.04,4.08
1172.87,97.74,80.68,2.04,4.08
1172.7,97.72,80.7,2.04,4.08
1172.52,97.71,80.72,2.04,4.08
1172.35,97.7,80.73,2.04,4.08
1172.18,97.68,80.69,2.04,4.08
1172.01,97.67,80.7,2.04,4.08
1171.84,97.65,80.73,2.04,4.08
1171.67,97.64,80.69,2.04,4.08
1171.5,97.63,80.73,2.04,4.08
1171.33,97.61,80.76,2.04,4.08
1171.16,97.6,80.76,2.04,4.08
1170.99,97.58,80.74,2.03,4.06
1170.82,97.57,80.73,2.04,4.08
1170.65,97.55,80.73,2.04,4.08
1170.48,97.54,80.77,2.03,4.06
1170.31,97.53,80.76,2.03,4.06
1170.14,97.51,80.75,2.03,4.06
1169.96,97.5,80.79,2.03,4.06
1169.79,97.48,80.79,2.03,4.06
1169.62,97.47,80.78,2.03,4.06
1169.45,97.45,80.77,2.03,4.06
1169.28,97.44,80.78,2.03,4.06
1169.11,97.43,80.79,2.03,4.06
1168.94,97.41,80.81,2.03,4.06
1168.77,97.4,80.81,2.03,4.06
1168.6,97.38,80.8,2.03,4.06
1168.43,97.37,80.76,2.03,4.06
1168.26,97.35,80.75,2.03,4.06
1168.09,97.34,80.75,2.03,4.06
1167.92,97.33,80.73,2.03,4.06
1167.75,97.31,80.74,2.03,4.06
1167.58,97.3,80.7,2.03,4.06
1167.41,97.28,80.73,2.02,4.04
1167.23,97.27,80.74,2.03,4.06
1167.06,97.26,80.76,2.03,4.06
1166.89,97.24,80.76,2.03,4.06
1166.72,97.23,80.7,2.03,4.06
1166.55,97.21,80.74,2.03,4.06
1166.38,97.2,80.71,2.02,4.04
1166.21,97.18,80.67,2.03,4.06
1166.04,97.17,80.67,2.03,4.06
1165.87,97.16,80.66,2.02,4.04
1165.7,97.14,80.65,2.03,4.06
1165.53,97.13,80.65,2.03,4.06
1165.36,97.11,80.64,2.03,4.06
1165.19,97.1,80.65,2.02,4.04
1165.02,97.08,80.65,2.03,4.06
1164.85,97.07,80.6,2.02,4.04
