capacity,soc,current,half_voltage,final_voltage
1200,100,33.1,1.77,3.54
1199.83,99.99,33.08,1.77,3.54
1199.66,99.97,33.02,1.77,3.54
1199.49,99.96,33.01,1.78,3.56
1199.32,99.94,32.96,1.77,3.54
1199.15,99.93,32.94,1.77,3.54
1198.98,99.91,32.86,1.77,3.54
1198.81,99.9,32.9,1.77,3.54
1198.63,99.89,32.92,1.77,3.54
1198.46,99.87,32.88,1.77,3.54
1198.29,99.86,32.87,1.77,3.54
1198.12,99.84,32.92,1.77,3.54
1197.95,99.83,32.96,1.77,3.54
1197.78,99.82,32.93,1.78,3.56
1197.61,99.8,32.89,1.78,3.56
1197.44,99.79,32.9,1.77,3.54
1197.27,99.77,32.87,1.77,3.54
1197.1,99.76,32.91,1.77,3.54
1196.93,99.74,32.86,1.77,3.54
1196.76,99.73,32.88,1.76,3.52
1196.59,99.72,32.9,1.76,3.52
1196.42,99.7,32.87,1.76,3.52
1196.25,99.69,32.86,1.76,3.52
1196.07,99.67,32.87,1.77,3.54
1195.9,99.66,32.82,1.76,3.52
1195.73,99.64,32.73,1.76,3.52
1195.56,99.63,32.74,1.76,3.52
1195.39,99.62,32.69,1.75,3.5
1195.22,99.6,32.71,1.76,3.52
1195.05,99.59,32.63,1.75,3.5
1194.88,99.57,32.65,1.75,3.5
1194.71,99.56,32.65,1.75,3.5
1194.54,99.54,32.69,1.75,3.5
1194.37,99.53,32.72,1.75,3.5
1194.2,99.52,32.64,1.75,3.5
1194.03,99.5,32.53,1.74,3.48
1193.86,99.49,32.5,1.74,3.48
1193.69,99.47,32.4,1.74,3.48
1193.52,99.46,32.29,1.73,3.46
1193.34,99.45,32.09,1.7,3.4
1193.17,99.43,31.64,1.73,3.46
1193,99.42,32.26,1.74,3.48
1192.83,99.4,32.45,1.74,3.48
1192.66,99.39,32.42,1.74,3.48
1192.49,99.37,32.41,1.74,3.48
1192.32,99.36,32.4,1.74,3.48
1192.15,99.35,32.1,1.71,3.42
1191.98,99.33,32.03,1.7,3.4
1191.81,99.32,32.2,1.72,3.44
1191.64,99.3,32.05,1.7,3.4
1191.47,99.29,31.95,1.72,3.44
1191.3,99.27,31.98,1.71,3.42
1191.13,99.26,32.3,1.73,3.46
1190.96,99.25,32.11,1.7,3.4
1190.78,99.23,31.99,1.72,3.44
1190.61,99.22,31.96,1.68,3.36
1190.44,99.2,32.09,1.72,3.44
1190.27,99.19,32.08,1.73,3.46
1190.1,99.18,31.97,1.71,3.42
1189.93,99.16,32.09,1.73,3.46
1189.76,99.15,32.31,1.72,3.44
1189.59,99.13,31.5,1.69,3.38
1189.42,99.12,31.61,1.68,3.36
1189.25,99.1,31.67,1.68,3.36
1189.08,99.09,31.59,1.71,3.42
1188.91,99.08,32.14,1.73,3.46
1188.74,99.06,32.35,1.73,3.46
1188.57,99.05,32.15,1.71,3.42
1188.4,99.03,31.87,1.71,3.42
1188.22,99.02,31.82,1.69,3.38
1188.05,99,31.69,1.73,3.46
1187.88,98.99,31.99,1.75,3.5
1187.71,98.98,32.28,1.73,3.46
1187.54,98.96,32.14,1.75,3.5
1187.37,98.95,32.31,1.74,3.48
1187.2,98.93,31.76,1.69,3.38
1187.03,98.92,31.82,1.7,3.4
1186.86,98.9,31.76,1.72,3.44
1186.69,98.89,31.81,1.7,3.4
1186.52,98.88,32.01,1.73,3.46
1186.35,98.86,31.98,1.73,3.46
1186.18,98.85,32.04,1.72,3.44
1186.01,98.83,32.03,1.72,3.44
