capacity,soc,current,half_voltage,final_voltage
1000,100,34.14,2,4
999.83,99.98,34.18,2,4
999.66,99.97,34.19,2,4
999.49,99.95,34.2,2,4
999.32,99.93,34.19,2,4
999.15,99.91,34.2,2,4
998.98,99.9,34.2,2,4
998.81,99.88,34.19,2,4
998.63,99.86,34.2,2,4
998.46,99.85,34.2,2,4
998.29,99.83,34.21,2,4
998.12,99.81,34.21,2,4
997.95,99.8,34.21,2,4
997.78,99.78,34.16,2,4
997.61,99.76,34.15,2,4
997.44,99.74,34.15,2,4
997.27,99.73,34.14,2,4
997.1,99.71,34.14,2,4
996.93,99.69,34.14,2,4
996.76,99.68,34.14,2,4
996.59,99.66,34.14,2,4
996.42,99.64,34.15,2,4
996.25,99.62,34.14,2,4
996.07,99.61,34.14,2,4
995.9,99.59,34.15,2,4
995.73,99.57,34.13,2,4
995.56,99.56,34.13,2,4
995.39,99.54,34.16,2,4
995.22,99.52,34.13,2,4
995.05,99.51,34.14,2,4
994.88,99.49,34.13,2,4
994.71,99.47,34.13,2,4
994.54,99.45,34.14,2,4
994.37,99.44,34.14,2,4
994.2,99.42,34.14,2,4
994.03,99.4,34.15,2,4
993.86,99.39,34.13,2,4
993.69,99.37,34.13,2,4
993.52,99.35,34.13,2,4
993.34,99.33,34.13,2,4
993.17,99.32,34.12,2,4
993,99.3,34.14,2,4
992.83,99.28,34.13,2,4
992.66,99.27,34.13,2,4
992.49,99.25,34.13,2,4
992.32,99.23,34.13,2,4
992.15,99.21,34.14,2,4
991.98,99.2,34.14,2,4
991.81,99.18,34.12,2,4
991.64,99.16,34.13,2,4
991.47,99.15,34.13,2,4
991.3,99.13,34.13,2,4
991.13,99.11,34.14,2,4
990.96,99.1,34.13,2,4
990.78,99.08,34.12,2,4
990.61,99.06,34.13,1.99,3.98
990.44,99.04,34.13,2,4
990.27,99.03,34.12,1.99,3.98
990.1,99.01,34.12,1.99,3.98
989.93,98.99,34.13,2,4
989.76,98.98,34.12,2,4
989.59,98.96,34.12,1.99,3.98
989.42,98.94,34.13,1.99,3.98
989.25,98.92,34.14,1.99,3.98
989.08,98.91,34.12,1.99,3.98
988.91,98.89,34.12,1.99,3.98
988.74,98.87,34.11,1.99,3.98
988.57,98.86,34.12,1.99,3.98
988.4,98.84,34.09,1.99,3.98
988.22,98.82,34.12,1.99,3.98
988.05,98.81,34.11,1.99,3.98
987.88,98.79,34.12,1.99,3.98
987.71,98.77,34.11,1.99,3.98
987.54,98.75,34.1,1.99,3.98
987.37,98.74,34.11,1.99,3.98
987.2,98.72,34.11,1.99,3.98
987.03,98.7,34.12,1.99,3.98
986.86,98.69,34.1,1.99,3.98
986.69,98.67,34.1,1.99,3.98
986.52,98.65,34.11,1.99,3.98
986.35,98.63,34.09,1.99,3.98
986.18,98.62,34.1,1.99,3.98
986.01,98.6,34.11,1.99,3.98
985.84,98.58,34.1,1.99,3.98
985.67,98.57,34.08,1.99,3.98
985.49,98.55,34.11,1.99,3.98
985.32,98.53,34.08,1.99,3.98
985.15,98.52,34.1,1.99,3.98
984.98,98.5,34.1,1.99,3.98
984.81,98.48,34.08,1.99,3.98
984.64,98.46,34.1,1.99,3.98
984.47,98.45,34.09,1.99,3.98
984.3,98.43,34.1,1.99,3.98
984.13,98.41,34.1,1.99,3.98
983.96,98.4,34.1,1.99,3.98
983.79,98.38,34.09,1.99,3.98
983.62,98.36,34.09,1.99,3.98
983.45,98.34,34.07,1.99,3.98
983.28,98.33,34.08,1.99,3.98
983.11,98.31,34.08,1.99,3.98
982.93,98.29,34.08,1.99,3.98
982.76,98.28,34.1,1.99,3.98
982.59,98.26,34.07,1.99,3.98
982.42,98.24,34.07,1.99,3.98
982.25,98.23,34.09,1.99,3.98
982.08,98.21,34.08,1.99,3.98
981.91,98.19,34.07,1.99,3.98
981.74,98.17,34.08,1.99,3.98
981.57,98.16,34.09,1.99,3.98
981.4,98.14,34.07,1.99,3.98
981.23,98.12,34.08,1.99,3.98
981.06,98.11,34.06,1.99,3.98
980.89,98.09,34.08,1.99,3.98
980.72,98.07,34.07,1.99,3.98
980.55,98.05,34.08,1.99,3.98
980.37,98.04,34.06,1.99,3.98
980.2,98.02,34.07,1.99,3.98
980.03,98,34.05,1.99,3.98
979.86,97.99,34.06,1.99,3.98
979.69,97.97,34.05,1.99,3.98
979.52,97.95,34.06,1.99,3.98
979.35,97.93,34.07,1.99,3.98
979.18,97.92,34.06,1.99,3.98
979.01,97.9,34.05,1.99,3.98
978.84,97.88,34.05,1.99,3.98
978.67,97.87,34.06,1.99,3.98
978.5,97.85,34.05,1.99,3.98
978.33,97.83,34.05,1.99,3.98
978.16,97.82,34.06,1.99,3.98
977.99,97.8,34.05,1.99,3.98
977.81,97.78,34.05,1.99,3.98
977.64,97.76,34.03,1.99,3.98
977.47,97.75,34.04,1.99,3.98
977.3,97.73,34.04,1.99,3.98
977.13,97.71,34.03,1.99,3.98
976.96,97.7,34.04,1.99,3.98
976.79,97.68,34.04,1.99,3.98
976.62,97.66,34.05,1.99,3.98
976.45,97.64,34.04,1.99,3.98
976.28,97.63,34.03,1.99,3.98
976.11,97.61,34.04,1.99,3.98
975.94,97.59,34.04,1.99,3.98
975.77,97.58,34.02,1.99,3.98
975.6,97.56,34.03,1.99,3.98
975.43,97.54,34.05,1.99,3.98
975.26,97.53,34.03,1.99,3.98
975.08,97.51,34.03,1.99,3.98
974.91,97.49,34.03,1.99,3.98
974.74,97.47,34.02,1.99,3.98
974.57,97.46,34.02,1.99,3.98
974.4,97.44,34.02,1.99,3.98
974.23,97.42,34.03,1.99,3.98
974.06,97.41,34.03,1.99,3.98
973.89,97.39,34.03,1.99,3.98
973.72,97.37,34.03,1.99,3.98
973.55,97.35,34.02,1.99,3.98
973.38,97.34,34.02,1.99,3.98
973.21,97.32,34.03,1.99,3.98
973.04,97.3,34.01,1.99,3.98
972.87,97.29,34.01,1.99,3.98
972.7,97.27,34.01,1.99,3.98
972.52,97.25,34.02,1.99,3.98
972.35,97.24,34.01,1.99,3.98
972.18,97.22,34,1.99,3.98
972.01,97.2,34.01,1.99,3.98
971.84,97.18,33.99,1.99,3.98
971.67,97.17,34.01,1.99,3.98
971.5,97.15,34,1.99,3.98
971.33,97.13,34.01,1.99,3.98
971.16,97.12,34.01,1.99,3.98
970.99,97.1,34.01,1.99,3.98
970.82,97.08,34.01,1.99,3.98
970.65,97.06,33.98,1.98,3.96
970.48,97.05,33.98,1.99,3.98
970.31,97.03,33.97,1.99,3.98
970.14,97.01,33.98,1.99,3.98
969.96,97,33.99,1.99,3.98
969.79,96.98,33.98,1.99,3.98
969.62,96.96,33.98,1.99,3.98
969.45,96.95,33.98,1.99,3.98
969.28,96.93,33.98,1.99,3.98
969.11,96.91,33.99,1.99,3.98
968.94,96.89,33.98,1.99,3.98
968.77,96.88,33.97,1.99,3.98
968.6,96.86,33.97,1.99,3.98
968.43,96.84,33.99,1.99,3.98
968.26,96.83,33.98,1.99,3.98
968.09,96.81,33.98,1.99,3.98
967.92,96.79,33.97,1.99,3.98
967.75,96.77,33.99,1.99,3.98
967.58,96.76,33.98,1.99,3.98
967.41,96.74,33.97,1.99,3.98
967.23,96.72,33.97,1.99,3.98
